,CDM,Description,REVENUE,HCPCS,CPT,Price,Hospital,Year
3008,42006061,80% to 99% Impaired: G8988GP - CM,420,G8988,,0.01,College Medical Center,2019
3009,42006062,100% Impaired: G8988GP - CN,420,G8988,,0.01,College Medical Center,2019
3010,42006063,0 percent Impaired: G8991GP - CH,420,G8991,,0.01,College Medical Center,2019
3011,42006064,1% to 19% Impaired: G8991GP - CI,420,G8991,,0.01,College Medical Center,2019
3012,42006065,20% to 39% Impaired: G8991GP - CJ,420,G8991,,0.01,College Medical Center,2019
3013,42006066,40% to 59% Impaired: G8991GP - CK,420,G8991,,0.01,College Medical Center,2019
3014,42006067,60% to 79% Impaired: G8991GP - CL,420,G8991,,0.01,College Medical Center,2019
3015,42006068,80% to 99% Impaired: G8991GP - CM,420,G8991,,0.01,College Medical Center,2019
3016,42006069,100% Impaired: G8991GP - CN,420,G8991,,0.01,College Medical Center,2019
3017,42006308,0 percent Impaired: G8978GP - CH,420,G8978,,0.01,College Medical Center,2019
3018,42006309,1% to 19% Impaired: G8978GP - CI,420,G8978,,0.01,College Medical Center,2019
3019,42006310,20% to 39% Impaired: G8978GP - CJ,420,G8978,,0.01,College Medical Center,2019
3020,42006311,40% to 59% Impaired: G8978GP - CK,420,G8978,,0.01,College Medical Center,2019
3021,42006312,60% to 79% Impaired: G8978GP - CL,420,G8978,,0.01,College Medical Center,2019
3022,42006313,80% to 99% Impaired: G8978GP - CM,420,G8978,,0.01,College Medical Center,2019
3023,42006314,100% Impaired: G8978GP - CN,420,G8978,,0.01,College Medical Center,2019
3024,42006315,0 percent Impaired: G8981GP - CH,420,G8981,,0.01,College Medical Center,2019
3025,42006316,1% to 19% Impaired: G8981GP - CI,420,G8981,,0.01,College Medical Center,2019
3026,42006317,20% to 39% Impaired: G8981GP - CJ,420,G8981,,0.01,College Medical Center,2019
3027,42006318,40% to 59% Impaired: G8981GP - CK,420,G8981,,0.01,College Medical Center,2019
3028,42006319,60% to 79% Impaired: G8981GP - CL,420,G8981,,0.01,College Medical Center,2019
3029,42006320,80% to 99% Impaired: G8981GP - CM,420,G8981,,0.01,College Medical Center,2019
3030,42006321,100% Impaired: G8981GP - CN,420,G8981,,0.01,College Medical Center,2019
3031,42006322,0 percent Impaired: G8984GP - CH,420,G8984,,0.01,College Medical Center,2019
3032,42006323,1% to 19% Impaired: G8984GP - CI,420,G8984,,0.01,College Medical Center,2019
3033,42006324,20% to 39% Impaired: G8984GP - CJ,420,G8984,,0.01,College Medical Center,2019
3034,42006325,40% to 59% Impaired: G8984GP - CK,420,G8984,,0.01,College Medical Center,2019
3035,42006326,60% to 79% Impaired: G8984GP - CL,420,G8984,,0.01,College Medical Center,2019
3036,42006327,80% to 99% Impaired: G8984GP - CM,420,G8984,,0.01,College Medical Center,2019
3037,42006328,100% Impaired: G8984GP - CN,420,G8984,,0.01,College Medical Center,2019
3038,42006329,0 percent Impaired: G8987GP - CH,420,G8987,,0.01,College Medical Center,2019
3039,42006330,1% to 19% Impaired: G8987GP - CI,420,G8987,,0.01,College Medical Center,2019
3040,42006331,20% to 39% Impaired: G8987GP - CJ,420,G8987,,0.01,College Medical Center,2019
3041,42006332,40% to 59% Impaired: G8987GP - CK,420,G8987,,0.01,College Medical Center,2019
3042,42006333,60% to 79% Impaired: G8987GP - CL,420,G8987,,0.01,College Medical Center,2019
3043,42006334,80% to 99% Impaired: G8987GP - CM,420,G8987,,0.01,College Medical Center,2019
3044,42006335,100% Impaired: G8987GP - CN,420,G8987,,0.01,College Medical Center,2019
3045,42006336,0 percent Impaired: G8990GP - CH,420,G8990,,0.01,College Medical Center,2019
3046,42006337,1% to 19% Impaired: G8990GP - CI,420,G8990,,0.01,College Medical Center,2019
3047,42006338,20% to 39% Impaired: G8990GP - CJ,420,G8990,,0.01,College Medical Center,2019
3048,42006339,40% to 59% Impaired: G8990GP - CK,420,G8990,,0.01,College Medical Center,2019
3049,42006340,60% to 79% Impaired: G8990GP - CL,420,G8990,,0.01,College Medical Center,2019
3050,42006341,80% to 99% Impaired: G8990GP - CM,420,G8990,,0.01,College Medical Center,2019
3051,42171159,"OT  - Therapeutic Activities, 15 minutes",420,,97530,182.0,College Medical Center,2019
3052,42006068,20% to 39% Impaired: G8984GO - CJ,430,G8984,,0.01,College Medical Center,2019
3053,42006070,0 percent Impaired: G8978GO - CH,430,G8978,,0.01,College Medical Center,2019
3054,42006071,1% to 19% Impaired: G8978GO - CI,430,G8978,,0.01,College Medical Center,2019
3055,42006072,20% to 39% Impaired: G8978GO - CJ,430,G8978,,0.01,College Medical Center,2019
3056,42006073,40% to 59% Impaired: G8978GO - CK,430,G8978,,0.01,College Medical Center,2019
3057,42006074,60% to 79% Impaired: G8978GO - CL,430,G8978,,0.01,College Medical Center,2019
3058,42006075,80% to 99% Impaired: G8978GO - CM,430,G8978,,0.01,College Medical Center,2019
3059,42006076,100% Impaired: G8978GO - CN,430,G8978,,0.01,College Medical Center,2019
3060,42006077,0 percent Impaired: G8981GO - CH,430,G8981,,0.01,College Medical Center,2019
3061,42006078,1% to 19% Impaired: G8981GO - CI,430,G8981,,0.01,College Medical Center,2019
3062,42006079,20% to 39% Impaired: G8981GO - CJ,430,G8981,,0.01,College Medical Center,2019
3063,42006080,40% to 59% Impaired: G8981GO - CK,430,G8981,,0.01,College Medical Center,2019
3064,42006081,60% to 79% Impaired: G8981GO - CL,430,G8981,,0.01,College Medical Center,2019
3065,42006082,80% to 99% Impaired: G8981GO - CM,430,G8981,,0.01,College Medical Center,2019
3066,42006083,100% Impaired: G8981GO - CN,430,G8981,,0.01,College Medical Center,2019
3067,42006084,0 percent Impaired: G8984GO - CH,430,G8984,,0.01,College Medical Center,2019
3068,42006085,1% to 19% Impaired: G8984GO - CI,430,G8984,,0.01,College Medical Center,2019
3069,42006087,40% to 59% Impaired: G8984GO - CK,430,G8984,,0.01,College Medical Center,2019
3070,42006088,60% to 79% Impaired: G8984GO - CL,430,G8984,,0.01,College Medical Center,2019
3071,42006089,80% to 99% Impaired: G8984GO - CM,430,G8984,,0.01,College Medical Center,2019
3072,42006090,100% Impaired: G8984GO - CN,430,G8984,,0.01,College Medical Center,2019
3073,42006091,0 percent Impaired: G8987GO - CH,430,G8987,,0.01,College Medical Center,2019
3074,42006092,1% to 19% Impaired: G8987GO - CI,430,G8987,,0.01,College Medical Center,2019
3075,42006093,20% to 39% Impaired: G8987GO - CJ,430,G8987,,0.01,College Medical Center,2019
3076,42006094,40% to 59% Impaired: G8987GO - CK,430,G8987,,0.01,College Medical Center,2019
3077,42006095,60% to 79% Impaired: G8987GO - CL,430,G8987,,0.01,College Medical Center,2019
3078,42006096,80% to 99% Impaired: G8987GO - CM,430,G8987,,0.01,College Medical Center,2019
3079,42006097,100% Impaired: G8987GO - CN,430,G8987,,0.01,College Medical Center,2019
3080,42006098,0 percent Impaired: G8990GO - CH,430,G8990,,0.01,College Medical Center,2019
3081,42006099,1% to 19% Impaired: G8990GO - CI,430,G8990,,0.01,College Medical Center,2019
3082,42006100,20% to 39% Impaired: G8990GO - CJ,430,G8990,,0.01,College Medical Center,2019
3083,42006101,40% to 59% Impaired: G8990GO - CK,430,G8990,,0.01,College Medical Center,2019
3084,42006102,60% to 79% Impaired: G8990GO - CL,430,G8990,,0.01,College Medical Center,2019
3085,42006103,80% to 99% Impaired: G8990GO - CM,430,G8990,,0.01,College Medical Center,2019
3086,42006105,0 percent Impaired: G8979GO - CH,430,G8979,,0.01,College Medical Center,2019
3087,42006106,1% to 19% Impaired: G8979GO - CI,430,G8979,,0.01,College Medical Center,2019
3088,42006107,20% to 39% Impaired: G8979GO - CJ,430,G8979,,0.01,College Medical Center,2019
3089,42006108,40% to 59% Impaired: G8979GO - CK,430,G8979,,0.01,College Medical Center,2019
3090,42006109,60% to 79% Impaired: G8979GO - CL,430,G8979,,0.01,College Medical Center,2019
3091,42006110,80% to 99% Impaired: G8979GO - CM,430,G8979,,0.01,College Medical Center,2019
3092,42006111,100% Impaired: G8979GO - CN,430,G8979,,0.01,College Medical Center,2019
3093,42006112,0 percent Impaired: G8982GO - CH,430,G8982,,0.01,College Medical Center,2019
3094,42006113,1% to 19% Impaired: G8982GO - CI,430,G8982,,0.01,College Medical Center,2019
3095,42006114,20% to 39% Impaired: G8982GO - CJ,430,G8982,,0.01,College Medical Center,2019
3096,42006115,40% to 59% Impaired: G8982GO - CK,430,G8982,,0.01,College Medical Center,2019
3097,42006116,60% to 79% Impaired: G8982GO - CL,430,G8982,,0.01,College Medical Center,2019
3098,42006117,80% to 99% Impaired: G8982GO - CM,430,G8982,,0.01,College Medical Center,2019
3099,42006118,100% Impaired: G8982GO - CN,430,G8982,,0.01,College Medical Center,2019
3100,42006119,0 percent Impaired: G8985GO - CH,430,G8985,,0.01,College Medical Center,2019
3101,42006120,1% to 19% Impaired: G8985GO - CI,430,G8985,,0.01,College Medical Center,2019
3102,42006121,20% to 39% Impaired: G8985GO - CJ,430,G8985,,0.01,College Medical Center,2019
3103,42006122,40% to 59% Impaired: G8985GO - CK,430,G8985,,0.01,College Medical Center,2019
3104,42006123,60% to 79% Impaired: G8985GO - CL,430,G8985,,0.01,College Medical Center,2019
3105,42006124,80% to 99% Impaired: G8985GO - CM,430,G8985,,0.01,College Medical Center,2019
3106,42006125,100% Impaired: G8985GO - CN,430,G8985,,0.01,College Medical Center,2019
3107,42006126,0 percent Impaired: G8988GO - CH,430,G8988,,0.01,College Medical Center,2019
3108,42006127,1% to 19% Impaired: G8988GO - CI,430,G8988,,0.01,College Medical Center,2019
3109,42006128,20% to 39% Impaired: G8988GO - CJ,430,G8988,,0.01,College Medical Center,2019
3110,42006129,40% to 59% Impaired: G8988GO - CK,430,G8988,,0.01,College Medical Center,2019
3111,42006130,60% to 79% Impaired: G8988GO - CL,430,G8988,,0.01,College Medical Center,2019
3112,42006131,80% to 99% Impaired: G8988GO - CM,430,G8988,,0.01,College Medical Center,2019
3113,42006132,100% Impaired: G8988GO - CN,430,G8988,,0.01,College Medical Center,2019
3114,42006133,0 percent Impaired: G8991GO - CH,430,G8991,,0.01,College Medical Center,2019
3115,42006134,1% to 19% Impaired: G8991GO - CI,430,G8991,,0.01,College Medical Center,2019
3116,42006135,20% to 39% Impaired: G8991GO - CJ,430,G8991,,0.01,College Medical Center,2019
3117,42006136,40% to 59% Impaired: G8991GO - CK,430,G8991,,0.01,College Medical Center,2019
3118,42006137,60% to 79% Impaired: G8991GO - CL,430,G8991,,0.01,College Medical Center,2019
3119,42006138,80% to 99% Impaired: G8991GO - CM,430,G8991,,0.01,College Medical Center,2019
3120,42006139,100% Impaired: G8991GO - CN,430,G8991,,0.01,College Medical Center,2019
3121,42006343,0 percent Impaired: G8980GO - CH,430,G8980,,0.01,College Medical Center,2019
3122,42006344,1% to 19% Impaired: G8980GO - CI,430,G8980,,0.01,College Medical Center,2019
3123,42006345,20% to 39% Impaired: G8980GO - CJ,430,G8980,,0.01,College Medical Center,2019
3124,42006346,40% to 59% Impaired: G8980GO - CK,430,G8980,,0.01,College Medical Center,2019
3125,42006347,60% to 79% Impaired: G8980GO - CL,430,G8980,,0.01,College Medical Center,2019
3126,42006348,80% to 99% Impaired: G8980GO - CM,430,G8980,,0.01,College Medical Center,2019
3127,42006349,100% Impaired: G8980GO - CN,430,G8980,,0.01,College Medical Center,2019
3128,42006350,0 percent Impaired: G8983GO - CH,430,G8983,,0.01,College Medical Center,2019
3129,42006351,1% to 19% Impaired: G8983GO - CI,430,G8983,,0.01,College Medical Center,2019
3130,42006352,20% to 39% Impaired: G8983GO - CJ,430,G8983,,0.01,College Medical Center,2019
3131,42006353,40% to 59% Impaired: G8983GO - CK,430,G8983,,0.01,College Medical Center,2019
3132,42006354,60% to 79% Impaired: G8983GO - CL,430,G8983,,0.01,College Medical Center,2019
3133,42006355,80% to 99% Impaired: G8983GO - CM,430,G8983,,0.01,College Medical Center,2019
3134,42006356,100% Impaired: G8983GO - CN,430,G8983,,0.01,College Medical Center,2019
3135,42006357,0 percent Impaired: G8986GO - CH,430,G8986,,0.01,College Medical Center,2019
3136,42006358,1% to 19% Impaired: G8986GO - CI,430,G8986,,0.01,College Medical Center,2019
3137,42006359,20% to 39% Impaired: G8986GO - CJ,430,G8986,,0.01,College Medical Center,2019
3138,42006360,40% to 59% Impaired: G8986GO - CK,430,G8986,,0.01,College Medical Center,2019
3139,42006361,60% to 79% Impaired: G8986GO - CL,430,G8986,,0.01,College Medical Center,2019
3140,42006362,80% to 99% Impaired: G8986GO - CM,430,G8986,,0.01,College Medical Center,2019
3141,42006363,100% Impaired: G8986GO - CN,430,G8986,,0.01,College Medical Center,2019
3142,42006364,0 percent Impaired: G8989GO - CH,430,G8989,,0.01,College Medical Center,2019
3143,42006365,1% to 19% Impaired: G8989GO - CI,430,G8989,,0.01,College Medical Center,2019
3144,42006366,20% to 39% Impaired: G8989GO - CJ,430,G8989,,0.01,College Medical Center,2019
3145,42006367,40% to 59% Impaired: G8989GO - CK,430,G8989,,0.01,College Medical Center,2019
3146,42006368,60% to 79% Impaired: G8989GO - CL,430,G8989,,0.01,College Medical Center,2019
3147,42006369,80% to 99% Impaired: G8989GO - CM,430,G8989,,0.01,College Medical Center,2019
3148,42006370,100% Impaired: G8989GO - CN,430,G8989,,0.01,College Medical Center,2019
3149,42006371,0 percent Impaired: G8992GO - CH,430,G8992,,0.01,College Medical Center,2019
3150,42006372,1% to 19% Impaired: G8992GO - CI,430,G8992,,0.01,College Medical Center,2019
3151,42006373,20% to 39% Impaired: G8992GO - CJ,430,G8992,,0.01,College Medical Center,2019
3152,42006374,40% to 59% Impaired: G8992GO - CK,430,G8992,,0.01,College Medical Center,2019
3153,42006375,60% to 79% Impaired: G8992GO - CL,430,G8992,,0.01,College Medical Center,2019
3154,42006376,80% to 99% Impaired: G8992GO - CM,430,G8992,,0.01,College Medical Center,2019
3155,42006377,100% Impaired: G8992GO - CN,430,G8992,,0.01,College Medical Center,2019
3156,42171041,OT  - Evaluation,430,,,627.0,College Medical Center,2019
3157,42171058,"OT  - Self/Home Training, 15 minutes",430,,97535,371.0,College Medical Center,2019
3158,42171058,Self Care Activity Charge,430,,97535,371.0,College Medical Center,2019
3159,42171058,Self Care Activity Charge,430,,97535,371.0,College Medical Center,2019
3160,42171083,"OT  - Therapeutic Exercises, 15 minutes",430,,97110,143.0,College Medical Center,2019
3161,42171157,OT  - Re-Evaluation,430,,,466.0,College Medical Center,2019
3162,42171160,Low Complexity,430,,97165,627.0,College Medical Center,2019
3163,42171160,OT Evaluation - Low Complexity,430,,97165,627.0,College Medical Center,2019
3164,42171161,Moderate Complexity,430,,97166,627.0,College Medical Center,2019
3165,42171161,OT Evaluation - Moderate Complexity,430,,97166,627.0,College Medical Center,2019
3166,42171162,High Complexity,430,,97165,627.0,College Medical Center,2019
3167,42171162,OT Evaluation - High Complexity,430,,97167,627.0,College Medical Center,2019
3168,42177108,OT Therapeutic Exercise Charges,430,,97110,143.0,College Medical Center,2019
3169,42177108,OT Therapeutic Exercise Charges,430,,97110,143.0,College Medical Center,2019
3170,42006140,0 percent Impaired: G8996GN - CH,440,G8996,,0.01,College Medical Center,2019
3171,42006141,1% to 19% Impaired: G8996GN - CI,440,G8996,,0.01,College Medical Center,2019
3172,42006142,20% to 39% Impaired: G8996GN - CJ,440,G8996,,0.01,College Medical Center,2019
3173,42006143,40% to 59% Impaired: G8996GN - CK,440,G8996,,0.01,College Medical Center,2019
3174,42006144,60% to 79% Impaired: G8996GN - CL,440,G8996,,0.01,College Medical Center,2019
3175,42006145,80% to 99% Impaired: G8996GN - CM,440,G8996,,0.01,College Medical Center,2019
3176,42006146,100% Impaired: G8996GN - CN,440,G8996,,0.01,College Medical Center,2019
3177,42006147,0 percent Impaired: G8999GN - CH,440,G8999,,0.01,College Medical Center,2019
3178,42006148,1% to 19% Impaired: G8999GN - CI,440,G8999,,0.01,College Medical Center,2019
3179,42006149,20% to 39% Impaired: G8999GN - CJ,440,G8999,,0.01,College Medical Center,2019
3180,42006150,40% to 59% Impaired: G8999GN - CK,440,G8999,,0.01,College Medical Center,2019
3181,42006151,60% to 79% Impaired: G8999GN - CL,440,G8999,,0.01,College Medical Center,2019
3182,42006152,80% to 99% Impaired: G8999GN - CM,440,G8999,,0.01,College Medical Center,2019
3183,42006153,100% Impaired: G8999GN - CN,440,G8999,,0.01,College Medical Center,2019
3184,42006154,0 percent Impaired: G9159GN - CH,440,G9159,,0.01,College Medical Center,2019
3185,42006155,1% to 19% Impaired: G9159GN - CI,440,G9159,,0.01,College Medical Center,2019
3186,42006156,20% to 39% Impaired: G9159GN - CJ,440,G9159,,0.01,College Medical Center,2019
3187,42006157,40% to 59% Impaired: G9159GN - CK,440,G9159,,0.01,College Medical Center,2019
3188,42006158,60% to 79% Impaired: G9159GN - CL,440,G9159,,0.01,College Medical Center,2019
3189,42006159,80% to 99% Impaired: G9159GN - CM,440,G9159,,0.01,College Medical Center,2019
3190,42006160,100% Impaired: G9159GN - CN,440,G9159,,0.01,College Medical Center,2019
3191,42006161,0 percent Impaired: G9162GN - CH,440,G9162,,0.01,College Medical Center,2019
3192,42006162,1% to 19% Impaired: G9162GN - CI,440,G9162,,0.01,College Medical Center,2019
3193,42006163,20% to 39% Impaired: G9162GN - CJ,440,G9162,,0.01,College Medical Center,2019
3194,42006164,40% to 59% Impaired: G9162GN - CK,440,G9162,,0.01,College Medical Center,2019
3195,42006165,60% to 79% Impaired: G9162GN - CL,440,G9162,,0.01,College Medical Center,2019
3196,42006166,80% to 99% Impaired: G9162GN - CM,440,G9162,,0.01,College Medical Center,2019
3197,42006167,100% Impaired: G9162GN - CN,440,G9162,,0.01,College Medical Center,2019
3198,42006168,0 percent Impaired: G9165GN - CH,440,G9165,,0.01,College Medical Center,2019
3199,42006169,1% to 19% Impaired: G9165GN - CI,440,G9165,,0.01,College Medical Center,2019
3200,42006170,20% to 39% Impaired: G9165GN - CJ,440,G9165,,0.01,College Medical Center,2019
