,IVNUM,IVDESC,IVREVCD,IVCPTCD,Price,Hospital,Year
7840,7109639,GRAFT JACKET (LIFENET HEALTH),278,Q4100,11013.0,Stanislaus Surgical Center,2019
7841,7109640,CEMENT PALACOS WITH GENTAMICIN,278,,1273.0,Stanislaus Surgical Center,2019
7842,7109641,VA-LCP EXT MEDLDSTL HUM PLATE 1H LT,278,C1713,4805.2,Stanislaus Surgical Center,2019
7843,7109642,"MTP FUSION PLATE, SMALL, 10 DEG, LEFT",278,C1713,5736.0,Stanislaus Surgical Center,2019
7844,7109643,IMPLANT LARGE CANNULATED,278,C1713,4560.0,Stanislaus Surgical Center,2019
7845,7109644,LOCKING SCREW 3.5 X 12MM,278,C1713,640.0,Stanislaus Surgical Center,2019
7846,7109645,LOCKING SCREW 3.5 X 14MM,278,C1713,640.0,Stanislaus Surgical Center,2019
7847,7109646,LOCKING SCREW 3.5 X 16MM,278,C1713,640.0,Stanislaus Surgical Center,2019
7848,7109647,LOCKING SCREW 3.5 X 22MM,278,C1713,804.0,Stanislaus Surgical Center,2019
7849,7109648,LOW-PRO CORT SCREW 3.5 X 18MM,278,C1713,332.0,Stanislaus Surgical Center,2019
7850,7109649,HEADLESS SCREW 2.5 X 22MM,278,C1713,772.0,Stanislaus Surgical Center,2019
7851,7109650,HEADLESS SCREW 2.5 X 26MM,278,C1713,772.0,Stanislaus Surgical Center,2019
7852,7109651,ALLOGRAFT POSTERIOR TIBIAL TENDON,278,C1713,7800.0,Stanislaus Surgical Center,2019
7853,7109652,SCREW 3.5 LOCKING 12MM,278,C1713,414.0,Stanislaus Surgical Center,2019
7854,7109653,LOCKING THIRD TUBULAR PLATE 6H,278,C1713,864.0,Stanislaus Surgical Center,2019
7855,7109654,"BIOCOMP PUSHLOCK 2.9MM, DX",278,C1713,1440.0,Stanislaus Surgical Center,2019
7856,7109655,ICONIX 2 TT ANCHOR,278,C1713,1520.0,Stanislaus Surgical Center,2019
7857,7109656,REELX STT,278,C1713,1180.0,Stanislaus Surgical Center,2019
7858,7109657,15MM ARTICULAR COMPONENT 2.5X3.5MM,278,C1713,10456.0,Stanislaus Surgical Center,2019
7859,7109658,TI CANN TIBIAL NAIL 8MM PROX BEND 300MM,278,C1713,5484.16,Stanislaus Surgical Center,2019
7860,7109659,TI LOCKING SCREW 4.0 X 30MM,278,C1713,846.24,Stanislaus Surgical Center,2019
7861,7109660,TI LOCKING SCREW 4.0 X 34MM,278,C1713,846.24,Stanislaus Surgical Center,2019
7862,7109661,TI LOCKING SCREW 4.0 X 38MM,278,C1713,846.24,Stanislaus Surgical Center,2019
7863,7109662,TI END CAP FOR TIBIAL NAILS-ET 40,270,,758.32,Stanislaus Surgical Center,2019
7864,7109663,DRV ANATOMIC EXT RIGHT,278,C1713,3808.0,Stanislaus Surgical Center,2019
7865,7109664,LOCKING CORT SCREW 3.5 X 14MM,278,C1713,908.0,Stanislaus Surgical Center,2019
7866,7109665,LOCKING CORT SCREW 3.5 X 22MM,278,C1713,836.0,Stanislaus Surgical Center,2019
7867,7109666,LOCKING CORT SCREW 3.5 X 24MM,278,C1713,824.0,Stanislaus Surgical Center,2019
7868,7109667,LOCKING CORT SCREW 3.5 X 26MM,278,C1713,836.0,Stanislaus Surgical Center,2019
7869,7109668,CLAW II U LARGE PLATE LEFT,278,C1713,9480.0,Stanislaus Surgical Center,2019
7870,7109669,MINI-MONSTER CANN SHORT SCREW 3.0X22MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
7871,7109670,"HEVANS PLATE, SMALL, 16MM, RIGHT",278,C1713,7040.0,Stanislaus Surgical Center,2019
7872,7109671,LENS TORIC SN6AT4 24.0 DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7873,7109672,LENS TORIC SN6AT3 28.5 DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7874,7109673,ALLOGRAFT SEMI-T,278,C1713,7120.0,Stanislaus Surgical Center,2019
7875,7109674,4.0MM NON-LOCKING SCREW 40MM,278,C1713,216.0,Stanislaus Surgical Center,2019
7876,7109675,4.5MM HEADLESS COMPRESSION 48MM,278,C1713,1269.36,Stanislaus Surgical Center,2019
7877,7109676,CANCELLOUS BONE CHIPS 15CC,278,C1713,1092.0,Stanislaus Surgical Center,2019
7878,7109677,LENS TORIC SN6AT6 19.5 DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7879,7109678,SCREW 3.5X16MM NON-LOCKING,278,C1713,720.0,Stanislaus Surgical Center,2019
7880,7109679,SCREW 3.5X14MM LOCKING T8,278,C1713,1043.2,Stanislaus Surgical Center,2019
7881,7109680,MINI-MONSTER CANN SHORT SCREW 3.0X34MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
7882,7109681,R3CON LOCKING PLATE SCREW 2.7 X 14MM,278,C1713,924.8,Stanislaus Surgical Center,2019
7883,7109682,R3CON LOCKING PLATE SCREW 2.7 X 16MM,278,C1713,924.8,Stanislaus Surgical Center,2019
7884,7109683,R3CON LOCKING PLATE SCREW 2.7 X 18MM,278,C1713,924.8,Stanislaus Surgical Center,2019
7885,7109684,R3CON LOCKING PLATE SCREW 2.7 X 22MM,278,C1713,924.8,Stanislaus Surgical Center,2019
7886,7109685,GORILLA R3CON NON-LOCKING SCREW 3.5X16,278,C1713,768.0,Stanislaus Surgical Center,2019
7887,7109686,FIBERTAK WITH SUTURETAPE,278,C1713,1278.0,Stanislaus Surgical Center,2019
7888,7109687,SU-POR QUADRO-PORT TUNNEL SPHERE 18MM,278,L8610,2010.0,Stanislaus Surgical Center,2019
7889,7109688,BIO-COMP ACHILLES SPEEDBRIDGE,278,C1713,6264.0,Stanislaus Surgical Center,2019
7890,7109689,MALLEOUS FX W/ BONE CYST KIT,278,C1713,33320.0,Stanislaus Surgical Center,2019
7891,7109690,LENS TORIC SN6AT8 21.5  DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7892,7109691,LENS TORIC SN6AT8 21.5 DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7893,7109692,HEADED SCREW 2.0MM X 16MM,278,C1713,644.0,Stanislaus Surgical Center,2019
7894,7109693,HEADED SCREW 2.5MM X 12MM,278,C1713,680.0,Stanislaus Surgical Center,2019
7895,7109694,HEADED SCREW 2.5MM X 16MM,278,C1713,532.0,Stanislaus Surgical Center,2019
7896,7109695,BILATERAL ESWL PROCEDURE,270,,2400.0,Stanislaus Surgical Center,2019
7897,7109696,CORTICAL SCREW 3.5 X 14MM,278,C1713,196.0,Stanislaus Surgical Center,2019
7898,7109697,CORTICAL SCREW 3.5 X 18MM,278,C1713,196.0,Stanislaus Surgical Center,2019
7899,7109698,CLAVICLE PLATE 10-HOLE,278,C1713,3996.0,Stanislaus Surgical Center,2019
7900,7109699,LOCKING CORTICAL SCREW 3.5 X 18MM,278,C1713,596.0,Stanislaus Surgical Center,2019
7901,7109700,MICRO ACUTRAK 2 SCREW 8MM,278,C1713,1844.0,Stanislaus Surgical Center,2019
7902,7109701,LENS TORIC SN6AT3 15.5 DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7903,7109702,LENS TORIC SN6AT3 17.5 DIOPTER,276,V2787,1980.0,Stanislaus Surgical Center,2019
7904,7109703,MINI-MONSTER CANN SHORT SCREW 3.0X30MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
7905,7109704,MINI-MONSTER CANN SHORT SCREW 3.0X32MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
7906,7109705,GORILLA R3CON LOCKING SCREW 3.5 X 14,278,C1713,992.0,Stanislaus Surgical Center,2019
7907,7109706,GORILLA R3CON LOCKING SCREW 3.5 X 16,278,C1713,992.0,Stanislaus Surgical Center,2019
7908,7109707,GORILLA R3CON LOCKING SCREW 3.5 X 20,278,C1713,992.0,Stanislaus Surgical Center,2019
7909,7109708,GORILLA R3CON LOCKING SCREW 4.2 X 20,278,C1713,1024.0,Stanislaus Surgical Center,2019
7910,7109709,GORILLA R3CON LOCKING SCREW 4.2 X 22,278,C1713,1024.0,Stanislaus Surgical Center,2019
7911,7109710,GORILLA R3CON NON-LOCKING SCREW 4.2 X 18,278,C1713,800.0,Stanislaus Surgical Center,2019
7912,7109711,"MTP, 5 DEGREE, LONG PLATE, LEFT",278,C1713,7568.0,Stanislaus Surgical Center,2019
7913,7109712,PALIGEN FLOW 1CC,278,Q4174,6000.0,Stanislaus Surgical Center,2019
7914,7109713,LCP POSTEROMEDIAL PROX TIB PLT 4H/79MM,278,C1713,3670.32,Stanislaus Surgical Center,2019
7915,7109714,HEADED SCREW 2.0MM X 14MM,278,C1713,644.0,Stanislaus Surgical Center,2019
7916,7109715,HEADED SCREW 2.0MM X 20MM,278,C1713,644.0,Stanislaus Surgical Center,2019
7917,7109716,SCREW 4.5MM CORTEX SELF-TAPPING 54MM,278,C1713,85.28,Stanislaus Surgical Center,2019
7918,7109717,SCREW 4.5MM CORTEX SELF-TAPPING 56MM,278,C1713,85.28,Stanislaus Surgical Center,2019
7919,7109718,3.0MM CANNULATED SCREW LONG THREAD/30MM,278,C1713,751.12,Stanislaus Surgical Center,2019
7920,7109719,AMNIOFIX WRAP 4X6CM AAS-5460,278,C5271,7200.0,Stanislaus Surgical Center,2019
7921,7109720,VERSA GRAFT PRE SUTURED 4.5 X 220MM,278,C1713,5180.0,Stanislaus Surgical Center,2019
7922,7109721,"FREEDOM ALL POLY CUP, 52MM",278,,10852.0,Stanislaus Surgical Center,2019
7923,7109722,"HIP MOLD STEM W/REINF, 9X125",278,,8436.0,Stanislaus Surgical Center,2019
7924,7109723,"FREEDOM CONSTR HD, 36MM T1+6MM",278,,6644.0,Stanislaus Surgical Center,2019
7925,7109724,BONE SCREW T7 2.7 X 30MM,278,C1713,524.0,Stanislaus Surgical Center,2019
7926,7109725,BONE SCREW T7 2.7 X 26MM,278,C1713,524.0,Stanislaus Surgical Center,2019
7927,7109726,LCOKING SCREW T7 2.7 X 30MM,278,C1713,1148.0,Stanislaus Surgical Center,2019
7928,7109727,LCOKING SCREW T7 2.7 X 14MM,278,C1713,1148.0,Stanislaus Surgical Center,2019
7929,7109728,L-PLATE RIGHT,278,C1713,2964.0,Stanislaus Surgical Center,2019
7930,7109729,BIOCUE BONE GRAFT CONVENIENCE KIT,278,C1713,14400.0,Stanislaus Surgical Center,2019
7931,7109730,KIT LEAD EXTENSION,278,C1778,3712.0,Stanislaus Surgical Center,2019
7932,7109731,LOW PROFILE CANNULATED SCREW 4.0 X 360MM,278,C1713,594.0,Stanislaus Surgical Center,2019
7933,7109732,"WASHER, 7.0MM STAINLESS STEEL",278,C1713,115.56,Stanislaus Surgical Center,2019
7934,7109733,LOCKING STRAIGHT PLATE 10 HOLE,278,C1713,2142.0,Stanislaus Surgical Center,2019
7935,7109734,GORILLA R3CON LOCKING SCREW 3.5 X 24,278,C1713,992.0,Stanislaus Surgical Center,2019
7936,7109735,GORILLA R3CON NON-LOCKING SCREW 3.5X22,278,C1713,764.8,Stanislaus Surgical Center,2019
7937,7109736,"WASHER, 3.0 HEADED",278,C1713,496.0,Stanislaus Surgical Center,2019
7938,7109737,MINI-MONSTER CANN SHORT SCREW 3.0X28MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
7939,7109738,GORILLA R3CON LOCKING SCREW 3.5 X 12,278,C1713,924.8,Stanislaus Surgical Center,2019
7940,7109739,GORILLA R3CON LOCKING SCREW 3.5 X 22,278,C1713,992.0,Stanislaus Surgical Center,2019
7941,7109740,GORILLA R3CON NON-LOCKING SCREW 3.5X18,278,C1713,768.0,Stanislaus Surgical Center,2019
7942,7109741,GORILLA R3CON NON-LOCKING SCREW 3.5X24,278,C1713,768.0,Stanislaus Surgical Center,2019
7943,7109742,GORILLA R3CON NON-LOCKING SCREW 3.5X14,278,C1713,764.8,Stanislaus Surgical Center,2019
7944,7109743,GORILLA R3CON NON-LOCKING SCREW 3.5X20,278,C1713,768.0,Stanislaus Surgical Center,2019
7945,7109744,"MTP PLATE, 5, GRAFT SPANNING, RIGHT",278,C1713,9264.0,Stanislaus Surgical Center,2019
7946,7109745,MTP DISC 19 X 10MM,278,C1713,10880.0,Stanislaus Surgical Center,2019
7947,7109746,AMNIOFIX WRAP 2.0 X 3.0CM,278,C5271,3040.0,Stanislaus Surgical Center,2019
7948,7109747,CYTAL BURN MATRIX 5X5CM 2 LAYER,278,C1713,3400.0,Stanislaus Surgical Center,2019
7949,7109748,ASNIS 111 CANNULATED SCREW 4.0 X 50MM,278,C1713,966.4,Stanislaus Surgical Center,2019
7950,7109749,SCREW 3.5X14MM NON-LOCKING,278,C1713,720.0,Stanislaus Surgical Center,2019
7951,7109750,CONTOUR GOLD EYELID WEIGHT IMPLANT 1.2GM,278,L8610,1100.0,Stanislaus Surgical Center,2019
7952,7109751,"COTTON WEDGE, 6MM",278,C1713,7520.0,Stanislaus Surgical Center,2019
7953,7109752,LO-PRO STR PLATE 3MM 2 HOLE,278,C1713,2880.0,Stanislaus Surgical Center,2019
7954,7109753,CONTOUR GOLD EYELID WEIGHT IMPLANT 1.0GM,278,L8610,1060.0,Stanislaus Surgical Center,2019
7955,7109754,CONTOUR GOLD EYELID WEIGHT IMPLANT .8GM,278,L8610,1000.0,Stanislaus Surgical Center,2019
7956,7109755,IFIX INTERFERENCE SCREW 9X25MM,278,C1713,1580.0,Stanislaus Surgical Center,2019
7957,7109756,CROSSFIX MENISCAL SYS STRGHT,278,C1713,2160.0,Stanislaus Surgical Center,2019
7958,7109757,TOGGELOC ZIPLOP BTB IMPLANT KIT,278,C1713,5660.0,Stanislaus Surgical Center,2019
7959,7109758,FIBERTAK SUTURE ANCHOR,278,C1713,1170.0,Stanislaus Surgical Center,2019
7960,7109759,SCP FOOT & ANKLE KIT,278,C1713,13590.0,Stanislaus Surgical Center,2019
7961,7109760,FIBERWIRE TIGERLINK #2 26,270,,198.0,Stanislaus Surgical Center,2019
7962,7109761,QUATTRO X SUTURE ANCHOR 5.5MM,278,C1713,1552.0,Stanislaus Surgical Center,2019
7963,7109762,GORILLA R3CON LOCKING SCREW 4.2 X 26,278,C1713,1024.0,Stanislaus Surgical Center,2019
7964,7109763,GORILLA R3CON LOCKING SCREW 4.2 X 42,278,C1713,1024.0,Stanislaus Surgical Center,2019
7965,7109764,GORILLA R3CON NON-LOCKING SCREW 4.2 X 38,278,C1713,796.8,Stanislaus Surgical Center,2019
7966,7109765,IMPLANT EXTRA SMALL CANNULATED,278,C1713,4560.0,Stanislaus Surgical Center,2019
7967,7109766,IMPLANT SMALL CANNULATED,278,C1713,4560.0,Stanislaus Surgical Center,2019
7968,7109767,GORILLA R3CON LOCKING SCREW 4.2 X 34,278,C1713,1024.0,Stanislaus Surgical Center,2019
7969,7109768,GORILLA R3CON LOCKING SCREW 4.2 X 36,278,C1713,1024.0,Stanislaus Surgical Center,2019
7970,7109769,HEADLESSCOMP SCREW 7.0 X 45MM,278,C1713,3152.0,Stanislaus Surgical Center,2019
7971,7109770,HEADLESSCOMP SCREW 5.0 X 44MM,278,C1713,1971.2,Stanislaus Surgical Center,2019
7972,7109771,6.5 CANNULATED SCREW 32MM THREAD 110MM,278,C1713,980.72,Stanislaus Surgical Center,2019
7973,7109772,FIXED ANGLE PLATE RIGHT 3 HOLE,278,C1713,2600.0,Stanislaus Surgical Center,2019
7974,7109773,GORILLA R3CON LOCKING SCREW 4.2 X 38,278,C1713,1024.0,Stanislaus Surgical Center,2019
7975,7109774,GORILLA R3CON LOCKING SCREW 4.2 X 40,278,C1713,1024.0,Stanislaus Surgical Center,2019
7976,7109775,EVANS WEDGE 6MM,278,C1713,8640.0,Stanislaus Surgical Center,2019
7977,7109776,4.5MM CORTEX SCREW 48MM,278,C1713,63.96,Stanislaus Surgical Center,2019
7978,7109777,4.5MM CORTEX SCREW 45MM,278,C1713,63.96,Stanislaus Surgical Center,2019
7979,7109778,4.5MM CORTEX SCREW 54MM,278,C1713,63.96,Stanislaus Surgical Center,2019
7980,7109779,4.5MM CORTEX SCREW 58MM,278,C1713,63.96,Stanislaus Surgical Center,2019
7981,7109780,4.5MM HEADLESS COMPRESSION 56MM,278,C1713,1269.36,Stanislaus Surgical Center,2019
7982,7109781,TI ELASTIC NAIL 3.0MM 440MM,278,C1713,1141.44,Stanislaus Surgical Center,2019
7983,7109782,VALOR SCREW 5X35MM,278,C1713,736.0,Stanislaus Surgical Center,2019
7984,7109783,VALOR SCREW 5 X 45MM,278,C1713,736.0,Stanislaus Surgical Center,2019
7985,7109784,VALOR SCREW 5 X 70MM,278,C1713,736.0,Stanislaus Surgical Center,2019
7986,7109785,VALOR SCREW 5 X 90MM,278,C1713,736.0,Stanislaus Surgical Center,2019
7987,7109786,SCREW MICRO CANNULATED 3.0X19MM,278,C1713,1078.4,Stanislaus Surgical Center,2019
7988,7109787,ANCHORAGE LOCKING SCREW 3.5 X 12MM,278,C1713,1043.2,Stanislaus Surgical Center,2019
7989,7109788,IMPLANT SPEED 13X10X10MM,278,C1713,4264.0,Stanislaus Surgical Center,2019
7990,7109789,SPEED ARC IMPLANT 11X12X10MM,278,C1713,4800.0,Stanislaus Surgical Center,2019
7991,7109790,SCREW 3.5MM TI NON-LOCKING 32MM,278,C1713,216.0,Stanislaus Surgical Center,2019
7992,7109791,GORILLA R3CON LOCKING SCREW 3.5 X 26,278,C1713,992.0,Stanislaus Surgical Center,2019
7993,7109792,GORILLA R3CON LOCKING SCREW 4.2 X 30,278,C1713,1024.0,Stanislaus Surgical Center,2019
7994,7109793,SALVATION BEAM 7.0 X 110MM,278,C1713,7832.0,Stanislaus Surgical Center,2019
7995,7109794,R3CON LOCKING PLATE SCREW 4.2 X 32,278,C1713,1024.0,Stanislaus Surgical Center,2019
7996,7109795,R3CON LOCKING PLATE SCREW 4.2 X 44,278,C1713,1024.0,Stanislaus Surgical Center,2019
7997,7109796,GORILLA R3CON NON-LOCKING SCREW 4.2 X 34,278,C1713,800.0,Stanislaus Surgical Center,2019
7998,7109797,GORILLA R3CON NON-LOCKING SCREW 4.2 X 36,278,C1713,750.0,Stanislaus Surgical Center,2019
7999,7109798,SOLID COMPRESSION SCREW 5.0 X 55MM,278,C1713,5760.0,Stanislaus Surgical Center,2019
8000,7109799,"T-PLATE, COMPRESSION, 4-HOLE",278,C1713,6384.0,Stanislaus Surgical Center,2019
8001,7109800,GORILLA R3CON NON-LOCKING SCREW 3.5X26,278,C1713,768.0,Stanislaus Surgical Center,2019
8002,7109801,AMNIOFLL 250.0MG,278,C1713,2300.0,Stanislaus Surgical Center,2019
8003,7109802,2 LEVEL INVI2IC 42MM PLATE,278,C1713,6452.0,Stanislaus Surgical Center,2019
8004,7109803,SELF TAP VAR. SCREW 4.2 X 15,278,C1713,1140.0,Stanislaus Surgical Center,2019
8005,7109804,SELF TAP FIX. SCREW 4.2 X 15,278,C1713,1140.0,Stanislaus Surgical Center,2019
8006,7109805,"PUROS-S 6X11X14MM, 7 DEG",278,C1889,6176.0,Stanislaus Surgical Center,2019
8007,7109806,DERMASPAN .5MM-.9MM 4X8CM,278,C1713,11356.0,Stanislaus Surgical Center,2019
8008,7109807,GORILLA R3CON LOCKING SCREW 3.5 X 30,278,C1713,992.0,Stanislaus Surgical Center,2019
8009,7109808,GORILLA R3CON LOCKING SCREW 3.5 X 34,278,C1713,992.0,Stanislaus Surgical Center,2019
8010,7109809,"28 PLATE, 20MM, 2-HOLE LOCKING",278,C1713,6000.0,Stanislaus Surgical Center,2019
8011,7109810,HEADLESS SCREW 7.0 X 80,278,C1713,3872.0,Stanislaus Surgical Center,2019
8012,7109811,FIXED ANGLE PLATE LEFT 3 HOLE,278,C1713,2600.0,Stanislaus Surgical Center,2019
8013,7109812,PEG FULL THREAD 2.5X14MM,278,C1713,448.0,Stanislaus Surgical Center,2019
8014,7109813,1ST MTP FUSION PLATE RT,278,C1713,3680.0,Stanislaus Surgical Center,2019
8015,7109814,PEG FULL THREAD 2.5X20MM,278,C1713,448.0,Stanislaus Surgical Center,2019
8016,7109815,Q-FX ALL SUTURE ANCHOR 1.8MM,278,C1713,1000.0,Stanislaus Surgical Center,2019
8017,7109816,Q-FX ALL SUTURE ANCHOR 2.8MM,278,C1713,1240.0,Stanislaus Surgical Center,2019
8018,7109817,SCREW 3.5MM TI NON-LOCKING 40MM,278,C1713,216.0,Stanislaus Surgical Center,2019
8019,7109818,LOW PROFILE SCREW TI 4.0 X 48MM,278,C1713,216.0,Stanislaus Surgical Center,2019
8020,7109819,"HEVANS PLATE, LONG, 24MM, LEFT",278,C1713,7040.0,Stanislaus Surgical Center,2019
8021,7109820,DERMASPAN 2MM-3.5MM 5X10CM,278,C1713,9022.0,Stanislaus Surgical Center,2019
8022,7109821,LCP PLATE 10 HOLES 3.5MM,278,C1713,1416.96,Stanislaus Surgical Center,2019
8023,7109822,BONE GRAFT CONVENIENCE KIT-CUE,278,C1713,14840.0,Stanislaus Surgical Center,2019
8024,7109823,BONUS CC MATRIX 10CC,278,C1713,8560.0,Stanislaus Surgical Center,2019
8025,7109824,LCP 3.5MM POST DISTAL TIB-PLATE 12 HOLE,278,C1713,5038.08,Stanislaus Surgical Center,2019
8026,7109825,ASNIS 111 CANNULATED SCREW 4.0 X 55MM,278,C1713,966.4,Stanislaus Surgical Center,2019
8027,7109826,SUT ANCHOR 4.75 SWIVEL SP SELF-PUNCH,278,C1713,1152.0,Stanislaus Surgical Center,2019
8028,7109827,LAPIDUS PLATE LS STEP 0MM,278,C1713,7337.6,Stanislaus Surgical Center,2019
8029,7109828,SCREW 3.5X40MM NON-LOCKING,278,C1713,720.0,Stanislaus Surgical Center,2019
8030,7109829,SCREW 3.0X24MM LOCKING,278,C1713,1043.2,Stanislaus Surgical Center,2019
8031,7109830,PLATE 2.7/3.5 LCP DISTAL FIBULA 9H LEFT,278,C1713,2499.36,Stanislaus Surgical Center,2019
8032,7109831,SCREW 3.5MM LOCKING SELF-TAPPING 10MM,278,C1713,469.04,Stanislaus Surgical Center,2019
8033,7109832,TI NON LOCK SCREW 3.5 X 38MM,278,C1713,264.0,Stanislaus Surgical Center,2019
8034,7109833,TI NON LOCK SCREW 3.5 X 40MM,278,C1713,264.0,Stanislaus Surgical Center,2019
8035,7109834,TI LOCK SCREW 3.5 X 34MM,278,C1713,644.0,Stanislaus Surgical Center,2019
8036,7109835,TI LOCK SCREW 3.5 X 40MM,278,C1713,644.0,Stanislaus Surgical Center,2019
8037,7109836,SCREW BONE 20.0MM MINI ACUTRAK 2,278,C1713,1408.0,Stanislaus Surgical Center,2019
8038,7109837,AMINOREPAIR WRAP 4X6,278,C1713,14160.0,Stanislaus Surgical Center,2019
8039,7109838,LC-DCP 2.0MM PLATE 4 HOLE,278,C1713,888.88,Stanislaus Surgical Center,2019
8040,7109839,MICRO ACUTRAK 2 BONE SCREW 26MM,278,C1713,1408.0,Stanislaus Surgical Center,2019
8041,7109840,3.5MM LCP LOW BEND MEDIAL DSTLTIB 4H LT,278,C1713,5270.96,Stanislaus Surgical Center,2019
8042,7109841,RETROFUSION  SCREW 20MM,278,C1713,3580.0,Stanislaus Surgical Center,2019
8043,7109842,RETROFUSION  SCREW 24MM,278,C1713,3580.0,Stanislaus Surgical Center,2019
8044,7109843,LCP 3.5 SUP ANT CLAVICLE PLATE 4H RT,278,C1713,3345.6,Stanislaus Surgical Center,2019
8045,7109844,PROFYLE HAND LOCK T-PLATE 6HOLE,278,C1713,2660.0,Stanislaus Surgical Center,2019
8046,7109845,LOCKING SCREW 2.3 X 14MM,278,C1713,736.0,Stanislaus Surgical Center,2019
8047,7109846,QUARTER-TUBULAR PLATE WITH COLLAR 5 HOLE,278,C1713,337.84,Stanislaus Surgical Center,2019
8048,7109847,NAIL 14MM TI CANN RETRO/ANTEGRADE 380MM,278,C1713,6261.52,Stanislaus Surgical Center,2019
8049,7109848,6.0MM TI LOCKING SCREW W/T25 64MM,278,C1713,833.12,Stanislaus Surgical Center,2019
8050,7109849,6.0MM TI LOCKING SCREW W/T25 64MM,278,C1713,833.12,Stanislaus Surgical Center,2019
8051,7109850,PROFUSE 9X8MM,278,C1713,2400.0,Stanislaus Surgical Center,2019
8052,7109851,LORDOTIC CORTICAL CERVICAL SPACRE 8MM,278,C1713,4080.0,Stanislaus Surgical Center,2019
8053,7109852,MICRO ACUTRAK 2 BONE SCREW 24MM,278,C1713,1408.0,Stanislaus Surgical Center,2019
8054,7109853,MINI MONST CANN SHORT THREAD 3.5X38MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
8055,7109854,MINI MONST CANN SHORT THREAD 3.5X46MM,278,C1713,1120.0,Stanislaus Surgical Center,2019
8056,7109855,GORILLA R3CON LOCKING SCREW 4.2 X 28,278,C1713,1024.0,Stanislaus Surgical Center,2019
8057,7109856,GORILLA R3CON NON-LOCKING SCREW 4.2 X 26,278,C1713,800.0,Stanislaus Surgical Center,2019
8058,7109857,MEDIAL COLUMN RESCUE PLATE 11HOLE 1.5MM,278,C1713,9264.0,Stanislaus Surgical Center,2019
8059,7109858,1-LEVEL 12MM PLATE,278,C1713,5120.0,Stanislaus Surgical Center,2019
8060,7109859,"HEVANS PLATE, SMALL, 16MM, LEFT",278,C1713,7040.0,Stanislaus Surgical Center,2019
8061,7109860,PLATE 8H 3.5MM PERIARTICULAR PROXHUMERUS,278,C1713,6523.92,Stanislaus Surgical Center,2019
8062,7109861,MONSTER JONES SCRW CANN SHORT 4.5X36MM,278,C1713,3760.0,Stanislaus Surgical Center,2019
8063,7109862,"VA LOCKING T-PLATE 3H HEAD, 7H SHAFT",278,C1713,2063.12,Stanislaus Surgical Center,2019
8064,7109863,T4 CORTEX SCEW 1.5 X 9MM,278,C1713,163.0,Stanislaus Surgical Center,2019
8065,7109864,T4 CORTEX SCEW 1.5 X 11MM,278,C1713,163.0,Stanislaus Surgical Center,2019
8066,7109865,T4 CORTEX SCEW 1.5 X 14MM,278,C1713,163.0,Stanislaus Surgical Center,2019
8067,7109866,T4 VA LOCKING SCREW  1.5 X 8MM,278,C1713,557.6,Stanislaus Surgical Center,2019
8068,7109867,T4 VA LOCKING SCREW  1.5 X 10MM,278,C1713,557.6,Stanislaus Surgical Center,2019
8069,7109868,T4 VA LOCKING SCREW  1.5 X 11MM,278,C1713,557.6,Stanislaus Surgical Center,2019
8070,7109869,T4 VA LOCKING SCREW  1.5 X 12MM,278,C1713,557.6,Stanislaus Surgical Center,2019
8071,7109870,T4 VA LOCKING SCREW  1.5 X 13MM,278,C1713,557.6,Stanislaus Surgical Center,2019
8072,7109871,BIO-COMP SWVLCK CLD 4.75 X 19.1MM,278,C1713,1440.0,Stanislaus Surgical Center,2019
8073,7109872,3.0MM CANNULATED SCREW SHORT THREAD/14MM,278,C1713,685.44,Stanislaus Surgical Center,2019
8074,7109873,SILICONE MCP IMPLANT SIZE 40,278,L8630,3872.0,Stanislaus Surgical Center,2019
8075,7109874,SILICONE MCP IMPLANT SIZE 30,278,L8630,3872.0,Stanislaus Surgical Center,2019
8076,7109875,SILICONE MCP IMPLANT SIZE 20,278,L8630,3872.0,Stanislaus Surgical Center,2019
8077,7109876,SCREW 3.0X30MM LOCKING,278,C1713,1108.4,Stanislaus Surgical Center,2019
8078,7109877,SCREW 3.0X28MM LOCKING,278,C1713,1108.4,Stanislaus Surgical Center,2019
8079,7109878,TI ASNIS CANNULATED SCREW 4.0X44MM,278,C1713,1026.8,Stanislaus Surgical Center,2019
8080,7109879,NARROW LCP PLATE 4.5MM 7 HOLE,278,C1713,1718.72,Stanislaus Surgical Center,2019
8081,7109880,SCREW 4.5MM CORTEX SELF-TAPPING 26MM,278,C1713,85.28,Stanislaus Surgical Center,2019
