,Charge Code (CDM/EAP),Description,Total Price ,CPT/HCPC,Hospital,Year
5056,27802625,STENT URET AMPLATZ 8.5FR X 28CM,583.95,C2625,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5057,27802625,STENT URET METALLIC RESONANCE 6FR X 28CM,3336.38,C2625,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5058,27802625,STENT URET RESONANCE METALIC 6FR X 26CM,2828.79,C2625,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5059,27802627,CATH SUPRAPUBIC STAMEY PERCU MALECOT 4FR X 25CM,264.96,C2627,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5060,27802628,CATHETER BALLOON OCCLUSION BERENSTEIN L80 CM OD6 FR ODSEC11.,801.47,C2628,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5061,27802628,PLUG MICRO VASC PLUG MECH DETACHMENT 1.3-3.0MM,1400.0,C2628,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5062,27802628,PLUG MICRO VASC PLUG MECH DETACHMENT 5.0-7.0MM,4468.75,C2628,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5063,27802628,PLUG OCL 12X5.3MM 3MM MVP PTFE,4468.75,C2628,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5064,27802628,PLUG OCL 7MM MVP MIC VASC MECH,4468.75,C2628,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5065,27802628,SNIPER BALLOON MICROCATHETER,2975.0,C2628,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5066,27802639,HC PROV OF TX RADIORX-IODINE,75.0,C2639,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5067,27802641,HC PROV OF TX RDIORX-PALLIDM,248.0,C2641,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5068,27804116,ALLODERM MEDIUM 8 X 16CM SINGLE,10199.75,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5069,27804116,ALLODERM MEDIUM 8 X 16CM SINGLE ,10199.75,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5070,27804116,ALLODERM SELECT TISSUE MATRIX RTU,6322.25,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5071,27804116,MATRIX TISS 16X4CM ALDRM THK ACLR DERM ALGRF RGNRT FRZDR RTU,4705.25,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5072,27804116,MATRIX TISSUE ALLODERM SELECT THK.4-1.6 MM MEDIUM CONTOUR L1,10832.25,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5073,27804116,MATRIX TISSUE ALLODERM SELECT THK.4-1.6 MM MEDIUM L16 CM X W,4829.0,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5074,27804116,TISSUE MATRIX ALLODERM 4 X 7CM MEDIUM,2628.5,Q4116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5075,27804301,INTEGRA CATH PUDENZ VENTRICULAR 18CM,698.28,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5076,27804301,INTEGRA RESERVOIR CSF BRADEN TWIN,1236.55,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5077,27804301,INTEGRA RESERVOIR CSF CONVERTABLE FLAT BTTM 2.5CM X 1.31ML,1540.46,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5078,27804301,INTEGRA RESERVOIR CSF MINI CONVERTABLE 0.23ML,479.32,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5079,27804301,INTEGRA RESERVOIR CSF SIDE INTEL FLAT BTTM 1.5CM X 0.31ML,1540.46,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5080,27804301,INTEGRA RESERVOIR CSF SIDE INTEL FLAT BTTM 2.5CM X 1.14ML,1540.46,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5081,27804301,INTEGRA RESERVOIR CSF STNDRD BURR HOLE 1.5CM ,1540.46,A4301,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5082,27804648,DEVICE BREAST BIOPSY EVIVA INTEGRATE SITE MARK THUMB WHEEL,1105.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5083,27804648,"HC Tissue marker, implantable, any type, each",488.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5084,27804648,MARKER BREAST BIOPSY HYDROMARK TITANIUM BARREL RIGID SHARP D,482.13,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5085,27804648,MARKER BREAST BIOPSY ULTRACLIP BARD BIODUR 108 POLYVINYL ALC,350.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5086,27804648,MARKER BREAST BIOPSY ULTRACLIP BARD INCONEL 625 POLYVINYL AL,350.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5087,27804648,MARKER BREAST BIOPSY ULTRACLIP BARD POLYVINYL ALCOHOL TITANI,350.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5088,27804648,MARKER ENDOSCOPIC GI (SPOT),207.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5089,27804648,MARKER ENDOSCOPIC GI (SPOT) ,174.8,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5090,27804648,MARKER FDCL COIL 7MM 4MM .8MM SUPERLOCK SEED NTNL AU 3.5MM,704.18,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5091,27804648,MARKER MRI GD RGD DPL DEV SECURMARK BRSTBIO BCKL SS ATEC SYS,275.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5092,27804648,MARKER MRI GD RGD DPL DEV SECURMARK BRSTBIO INFNT SS ATEC,275.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5093,27804648,MARKER MRI GD RGD DPL DEV SECURMARK BRSTBIO SPTLT SS ATEC,275.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5094,27804648,MARKER RAD 4MM 17GA ULCLP2 3MM TISS COIL SHP US ENH,350.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5095,27804648,NEEDLE BIOPSY ADJUSTABLE COAXIAL TEMNO L14 CM L20 CM L15 CM,295.64,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5096,27804648,NEEDLE BIOPSY ADJUSTABLE COAXIAL TEMNO L5 CM L11 CM L6 CM OD,271.13,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5097,27804648,NEEDLE BIOPSY ADJUSTABLE COAXIAL TEMNO L9 CM L15 CM L10 CM O,285.31,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5098,27804648,NEEDLE LOCALIZATION HAWKINS III L10 CM OD20 GA BREAST HARDWI,184.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5099,27804648,NEEDLE LOCALIZATION HAWKINS III L12.5 CM OD20 GA BREAST 9 ST,184.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5100,27804648,NEEDLE LOCALIZATION HAWKINS III L5 CM OD20 GA BREAST HARDWIR,189.75,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5101,27804648,NEEDLE LOCALIZATION HAWKINS III L7.5 CM OD20 GA BREAST HARDW,189.75,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5102,27804648,NEEDLE LOCALIZATION HOMER MAMMALOK GOLD J CURVE L3 CM OD20 G,184.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5103,27804648,NEEDLE LOCALIZATION HOMER NITINOL STAINLESS STEEL J CURVE L1,184.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5104,27804648,NEEDLE LOCALIZATION HOMER NITINOL STAINLESS STEEL L5 CM OD20,189.75,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5105,27804648,RESOLUTION 360 CLIP 235CM,1127.1,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5106,27804648,SPHERE RAD PSV SPHERES 9 SPHR PRC TRY SNPON MNT POST STRL,46.0,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5107,27804648,SUPER-D MARKER FIDUCIAL 2 BAND 0.9MM X 13MM,697.65,A4648,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5108,27808600,BREAST IMPLANT SRF 180CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5109,27808600,BREAST IMPLANT SRF 200CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5110,27808600,BREAST IMPLANT SRF 220CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5111,27808600,BREAST IMPLANT SRF 240CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5112,27808600,BREAST IMPLANT SRF 265CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5113,27808600,BREAST IMPLANT SRF 295CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5114,27808600,BREAST IMPLANT SRF 325CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5115,27808600,BREAST IMPLANT SRF 335CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5116,27808600,BREAST IMPLANT SRF 345CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5117,27808600,BREAST IMPLANT SRF 365CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5118,27808600,BREAST IMPLANT SRF 385CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5119,27808600,BREAST IMPLANT SRF 415CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5120,27808600,BREAST IMPLANT SRF 450CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5121,27808600,BREAST IMPLANT SRF 485CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5122,27808600,BREAST IMPLANT SRF 520CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5123,27808600,BREAST IMPLANT SRF 560CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5124,27808600,BREAST IMPLANT SRF 605CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5125,27808600,BREAST IMPLANT SRF 650CC FULL PROFILE,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5126,27808600,BREAST IMPLANT SRF 695CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5127,27808600,BREAST IMPLANT SRF 745CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5128,27808600,BREAST IMPLANT SRF 770CC FULL PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5129,27808600,BREAST IMPLANT SRL 110CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5130,27808600,BREAST IMPLANT SRL 125CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5131,27808600,BREAST IMPLANT SRL 140CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5132,27808600,BREAST IMPLANT SRL 170CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5133,27808600,BREAST IMPLANT SRL 200CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5134,27808600,BREAST IMPLANT SRL 230CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5135,27808600,BREAST IMPLANT SRL 260CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5136,27808600,BREAST IMPLANT SRL 290CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5137,27808600,BREAST IMPLANT SRL 320CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5138,27808600,BREAST IMPLANT SRL 350CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5139,27808600,BREAST IMPLANT SRL 380CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5140,27808600,BREAST IMPLANT SRL 410CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5141,27808600,BREAST IMPLANT SRL 460CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5142,27808600,BREAST IMPLANT SRL 510CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5143,27808600,BREAST IMPLANT SRL 560CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5144,27808600,BREAST IMPLANT SRL 610CC LOW PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5145,27808600,BREAST IMPLANT SRLP 125CC LOW-PLUS PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5146,27808600,BREAST IMPLANT SRLP 145CC LOW-PLUS PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5147,27808600,BREAST IMPLANT SRLP 165CC LOW-PLUS PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5148,27808600,BREAST IMPLANT SRLP 190CC LOW-PLUS PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
5149,27808600,BREAST IMPLANT SRLP 205CC LOW-PLUS PROFILE ,2887.5,L8600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
