,Charge Code,NRV,CPT,Description,Price,Hospital,Year
4681,6737175,761,21930,"EXCISION, TUMOR,SOFT TISSUE OF BACK",3295.0,Hollywood Presbyterian Medical Center,2019
4682,6737220,761,,"EXCISION TUMOR, LEG",1612.7,Hollywood Presbyterian Medical Center,2019
4683,6737225,761,27339,"EXC TUM, SFT TISS THIGH/KNEE DEP 5CM/>",2749.0,Hollywood Presbyterian Medical Center,2019
4684,6737244,761,,FINE NEEDLE ASPIRATION,175.7,Hollywood Presbyterian Medical Center,2019
4685,6737246,761,,I & D OF ABSCESS,194.72,Hollywood Presbyterian Medical Center,2019
4686,6737248,761,,I & R OF FOREIGN BODY,340.4,Hollywood Presbyterian Medical Center,2019
4687,6737250,761,,I & D OF COMPLEX ABSCESS,1966.6,Hollywood Presbyterian Medical Center,2019
4688,6737252,761,,EXCISION 0.6-1.0 CM-11401,455.12,Hollywood Presbyterian Medical Center,2019
4689,6737254,761,,EXCISION 0.6-1.0 CM-11421,993.75,Hollywood Presbyterian Medical Center,2019
4690,6737256,761,,EXCISION 0.6-1.0 CM-11441,455.12,Hollywood Presbyterian Medical Center,2019
4691,6737258,761,,EXCISION OF NAIL & NAIL MATRIX,455.12,Hollywood Presbyterian Medical Center,2019
4692,6737260,761,,EXCISION OF PILONDIAL CYST,2193.26,Hollywood Presbyterian Medical Center,2019
4693,6737262,761,,REPAIR SIMPLE-12001,100.67,Hollywood Presbyterian Medical Center,2019
4694,6737264,761,,EPAIR SIMPLE 12011,100.67,Hollywood Presbyterian Medical Center,2019
4695,6737266,761,,REPAIR INTERMEDIATE,264.41,Hollywood Presbyterian Medical Center,2019
4696,6737268,761,,DESTRUCTION OF LESION,100.67,Hollywood Presbyterian Medical Center,2019
4697,6737270,761,,EXCISION BREAST MASS,2606.03,Hollywood Presbyterian Medical Center,2019
4698,6737272,761,,ASPRIATION OF GANGLION CYST,253.92,Hollywood Presbyterian Medical Center,2019
4699,6737274,761,,EXCISION TUMOR. FACE <2 CM,993.75,Hollywood Presbyterian Medical Center,2019
4700,6737276,761,,"EXCISION TUMOR, NECK/THORAX <3 CM",1612.7,Hollywood Presbyterian Medical Center,2019
4701,6737278,761,,"EXCISION TUMOR, BACK",1612.7,Hollywood Presbyterian Medical Center,2019
4702,6737280,761,,"EXCISION TUMOR, SHOULDER",1612.7,Hollywood Presbyterian Medical Center,2019
4703,6737282,761,,"EXCISION TUMOR, ARM",1612.7,Hollywood Presbyterian Medical Center,2019
4704,6737284,761,,"EXCISION TUMOR, LEG",1612.7,Hollywood Presbyterian Medical Center,2019
4705,6737286,761,,"EXCISION TUMOR, PELVIS/HIPS",1612.7,Hollywood Presbyterian Medical Center,2019
4706,6737288,761,,I &D PERIANAL ABSCESS-36590,1014.09,Hollywood Presbyterian Medical Center,2019
4707,6737290,761,,I & D PERIANAL ABSCESS-46050,532.01,Hollywood Presbyterian Medical Center,2019
4708,6737292,761,,HEMORRHOID BAND,532.01,Hollywood Presbyterian Medical Center,2019
4709,6737294,761,,HEMORRHOID SIMPLE,2334.07,Hollywood Presbyterian Medical Center,2019
4710,6737298,761,,ANAL FISTULECTOMY,2334.07,Hollywood Presbyterian Medical Center,2019
4711,6737300,761,,EXCISION THROMBOSED HEMORRHOID,1749.46,Hollywood Presbyterian Medical Center,2019
4712,6737302,761,,CIRCUMCISION,2178.68,Hollywood Presbyterian Medical Center,2019
4713,6737304,761,,VASECTOMY,2178.68,Hollywood Presbyterian Medical Center,2019
4714,6737306,761,,POST OP 90 DAYS,0.0,Hollywood Presbyterian Medical Center,2019
4715,6737310,761,,"DEST,MALIG LES TRUNK,ARMS,LEGS 0.6-1.0CM",176.55,Hollywood Presbyterian Medical Center,2019
4716,6737312,761,,"DEST,MAL LES,SCALP,NECK,HNDS. FT, GENTAL",176.55,Hollywood Presbyterian Medical Center,2019
4717,6737315,761,,"EXC BENGN LES EX SKINTAG,TRUNK,ARMS LEGS",1939.0,Hollywood Presbyterian Medical Center,2019
4718,6737318,761,,"EXC BENIGN LES EXC SKIN TAG,SCALP,NECK H",3933.43,Hollywood Presbyterian Medical Center,2019
4719,6737320,761,,"EXC MUTI EXT PAPILLAE OR TAGS, ANUS",4266.96,Hollywood Presbyterian Medical Center,2019
4720,6737322,761,,EXC OTHR BEGN LES INC MARGNS EXC SKIN,2423.78,Hollywood Presbyterian Medical Center,2019
4721,6737325,761,,INC REM FOREIGN BODY SUBCUT TIS COMPLCTD,4720.11,Hollywood Presbyterian Medical Center,2019
4722,6737328,761,,EXC BNG LES INC MARGIN EXCPT SKIN TAG,4720.11,Hollywood Presbyterian Medical Center,2019
4723,6737330,761,,SURG TRMT ANAL FISTULA INTERSPHINCTERIC,5465.13,Hollywood Presbyterian Medical Center,2019
4724,6737334,761,,"EXC BGN LSN EXC SKTAG TRK, ARMS DIA >4.0",4720.11,Hollywood Presbyterian Medical Center,2019
4725,6737339,761,11644,EXC MAL LES INCSCALP NECK HNDS DIA 3.1-4,2045.37,Hollywood Presbyterian Medical Center,2019
4726,6737343,761,,EXC TUM SOFT SUBCUT LEG OR ANK <3CM,2045.37,Hollywood Presbyterian Medical Center,2019
4727,6737348,761,,EXC TUM SOF TIS ABD INTRAMUSCL <5CM,2781.7,Hollywood Presbyterian Medical Center,2019
4728,6737350,761,19100,BIOPSY BREAST PREC NDLE NO IMAGE GUIDE,1571.0,Hollywood Presbyterian Medical Center,2019
4729,6737352,761,17000,"DESTR, PREMALIGNANT LESIONS 1ST LESION",428.53,Hollywood Presbyterian Medical Center,2019
4730,6737354,761,17003,"DESTR,PREMALIGNANT LESIONS 2ND-14 LES EA",471.0,Hollywood Presbyterian Medical Center,2019
4731,6737356,761,27327,"EXC, TUMOR,SOFT TIS THIGH-KNEE AREA SUBC",2139.77,Hollywood Presbyterian Medical Center,2019
4732,6737358,761,45171,EXC RECTUM TRANSANAL PART,6867.78,Hollywood Presbyterian Medical Center,2019
4733,6737359,761,46083,INCISION OF THROMBED HEMORRHOID EXTERNAL,644.0,Hollywood Presbyterian Medical Center,2019
4734,6737360,761,10061,"INCISION & DRAIN OF ABSCESS, COMP OR MUL",1347.0,Hollywood Presbyterian Medical Center,2019
4735,6737362,761,21931,EXC BACK LES SC 3 CM/>,4174.68,Hollywood Presbyterian Medical Center,2019
4736,6737364,761,54050,DESTRUCTION PENIS LESION,368.0,Hollywood Presbyterian Medical Center,2019
4737,6737365,761,11442,EXC FACE-MM B9+MARG 1.1-2 CM,2970.0,Hollywood Presbyterian Medical Center,2019
4738,6737367,761,11444,EXC FACE-MM B9+MARG 3.1-4.0 CM,3267.0,Hollywood Presbyterian Medical Center,2019
4739,6737370,761,46200,"EXCISION SINGLE EXT PAPILLA OR TAG,ANUS",4708.26,Hollywood Presbyterian Medical Center,2019
4740,6737375,761,27043,"EXC TUMOR,SOFT TISS PELVIS &HIP AREA 3CM",4007.67,Hollywood Presbyterian Medical Center,2019
4741,6737377,761,46040,INC DRAINGE ISCHIORECTAL/PERIRECTAL ABCS,9241.0,Hollywood Presbyterian Medical Center,2019
4742,6737378,761,55000,"PUNCT ASP HYDROCELE,TUNICA VAG WWO INJ M",1703.0,Hollywood Presbyterian Medical Center,2019
4743,6737380,761,11422,EXCD BNGN LES INC MARG EXC SKINTAG 1.1-2,3336.63,Hollywood Presbyterian Medical Center,2019
4744,6737383,761,21014,"EXC,TUMOR,SOFT TIS FACE/SCALP SUBFAC>2CM",4007.67,Hollywood Presbyterian Medical Center,2019
4745,6737385,761,27043,EXC TUMOR SOFTTIS PELVIS/HIP SUB>=3CM,4007.67,Hollywood Presbyterian Medical Center,2019
4746,6737387,761,11420,"EXC BEGN LES EXC SKIN TAG,SCALP, ETC <.5",1571.0,Hollywood Presbyterian Medical Center,2019
4747,6737389,761,25071,EXC SFT TISS FOREARM-WRIST SUBC>=3CM,5009.61,Hollywood Presbyterian Medical Center,2019
4748,6737391,761,27045,EXC TUMOR SOFT TIS PELVIS HIP<5CM,5007.0,Hollywood Presbyterian Medical Center,2019
4749,6737393,761,46220,EXC SINGLE EXT PAPILLA OR TAG ANUS,5885.31,Hollywood Presbyterian Medical Center,2019
4750,6737395,761,11900,"INJ,INTRALESIONAL,UP TO & INC SEVEN LESN",417.36,Hollywood Presbyterian Medical Center,2019
4751,6737397,761,19000,Puncture aspiration of cyst in breast,740.0,Hollywood Presbyterian Medical Center,2019
4752,6737398,761,12002,"RPR GENITALIA, TRUNK/OTR 2.6CM TO 7.5CM",926.0,Hollywood Presbyterian Medical Center,2019
4753,6737399,761,46945,"HEMORRHOIDECTOMY, INTERNAL, BY LIGATION",11000.0,Hollywood Presbyterian Medical Center,2019
4754,6737400,761,28192,"REMOVAL OF FOREIGN BODY, FOOT; DEEP",6180.0,Hollywood Presbyterian Medical Center,2019
4755,6737401,761,11400,"EXCISION, B9 +MARG, EXC TRK 0.5CM,<",2700.0,Hollywood Presbyterian Medical Center,2019
4756,6737402,761,11042,"DEBRIDE, SUBC TISSUE, 1ST 20 SQ CM OR <",1465.0,Hollywood Presbyterian Medical Center,2019
4757,6740004,761,10060,"I&D ABSCESS, SIMPLE",202.74,Hollywood Presbyterian Medical Center,2019
4758,6740006,761,11200,EXCISION SKIN TAG(S) 1-15,202.74,Hollywood Presbyterian Medical Center,2019
4759,6740008,761,11420,EXCISION BENIGN LESION GENITALIA 0.5 CM,159.72,Hollywood Presbyterian Medical Center,2019
4760,6740009,761,11983,NEXPLANON REMOVAL/REINSERTION,396.01,Hollywood Presbyterian Medical Center,2019
4761,6740010,761,11981,INSERTION OF IMPLANON,126.05,Hollywood Presbyterian Medical Center,2019
4762,6740012,761,11976,IMPLANT REMOVAL,199.34,Hollywood Presbyterian Medical Center,2019
4763,6740014,761,11981,IMPLANT INSERTION,126.05,Hollywood Presbyterian Medical Center,2019
4764,6740016,761,11982,REMOVAL NON BIODEGRADABLE DRUG DELIV IMP,396.01,Hollywood Presbyterian Medical Center,2019
4765,6740018,761,36415,VENOUS BLOOD COLLECTION BY VENIPUNCTURE,20.0,Hollywood Presbyterian Medical Center,2019
4766,6740020,761,56405,I&D VULVAR ABSCESS,272.1,Hollywood Presbyterian Medical Center,2019
4767,6740022,761,56405,I&D BARTHOLIN ABSCESS,272.1,Hollywood Presbyterian Medical Center,2019
4768,6740024,761,56501,"DESTRUCT VULVAR LESION,SIMPLE",96.07,Hollywood Presbyterian Medical Center,2019
4769,6740026,761,56515,"DESTRUCT VULVAR LESION, EXT",367.86,Hollywood Presbyterian Medical Center,2019
4770,6740028,761,56605,"BIOPSY, VULVAR, 1 LESION",176.34,Hollywood Presbyterian Medical Center,2019
4771,6740030,761,56606,"VULVAR BIOPSY, EACH ADDITIONAL LESION",104.88,Hollywood Presbyterian Medical Center,2019
4772,6740032,761,57061,"DESTRUCT VAG LESION, SIMPLE",176.34,Hollywood Presbyterian Medical Center,2019
4773,6740034,761,57100,"BIOPSY, VAGINAL MUCOSA",293.37,Hollywood Presbyterian Medical Center,2019
4774,6740036,761,57170,DIAPHRAM FITTING,114.0,Hollywood Presbyterian Medical Center,2019
4775,6740038,761,57452,COLPOSCOPY,192.84,Hollywood Presbyterian Medical Center,2019
4776,6740040,761,57454,COLPOSCOPY W/BIOPSY(IES),322.02,Hollywood Presbyterian Medical Center,2019
4777,6740042,761,57455,COLPO WITH BIOPSY OF CERVIX,322.02,Hollywood Presbyterian Medical Center,2019
4778,6740044,761,57456,ENDOSCOPY WITH ENDOCERVICAL CURETTAGE,322.02,Hollywood Presbyterian Medical Center,2019
4779,6740046,761,57500,BIOPSY OF CERVIX,121.62,Hollywood Presbyterian Medical Center,2019
4780,6740048,761,58100,"BIOPSY, ENDOMETRIAL",192.84,Hollywood Presbyterian Medical Center,2019
4781,6740050,761,58110,"BIOPSY, ENDROMETRIAL WITH COLPO",129.21,Hollywood Presbyterian Medical Center,2019
4782,6740052,761,58300,IUD INSERTION,100.0,Hollywood Presbyterian Medical Center,2019
4783,6740054,761,58301,IUD REMOVAL,100.0,Hollywood Presbyterian Medical Center,2019
4784,6740056,761,58322,"ARTIFICIAL INSEMINATION, INTRA-UTERINE",192.84,Hollywood Presbyterian Medical Center,2019
4785,6740058,761,58555,DIAGNOSTIC HYSTEROSCOPY,2100.0,Hollywood Presbyterian Medical Center,2019
4786,6740060,761,58562,HYSTEROSCOPY SURG REMOV IMPACTD FRGN BOD,547.23,Hollywood Presbyterian Medical Center,2019
4787,6740062,761,58565,ESSURE BILATERAL PLACEMENT,2213.28,Hollywood Presbyterian Medical Center,2019
4788,6740063,761,58552,LAPARO-VAG HYST INCL T/O,2453.98,Hollywood Presbyterian Medical Center,2019
4789,6740066,761,59025,FETAL NON STRESS TEST,192.0,Hollywood Presbyterian Medical Center,2019
4790,6740068,761,59400,GLOBAL ANTEPARTM VAG DEL & POSTPART CARE,3268.68,Hollywood Presbyterian Medical Center,2019
4791,6740070,761,57505,ENDOCERVICAL CURETTAGE,800.0,Hollywood Presbyterian Medical Center,2019
4792,6740082,402,76815,LIMITED OB ULTRASOUND,137.35,Hollywood Presbyterian Medical Center,2019
4793,6740084,402,76816,F/UP OB ULTRASOUND,137.35,Hollywood Presbyterian Medical Center,2019
4794,6740086,402,76817,OB TRANSVAGINAL ULTRASOUND,137.35,Hollywood Presbyterian Medical Center,2019
4795,6740088,402,76830,TRANSVAGINAL ULTRASOUND,137.35,Hollywood Presbyterian Medical Center,2019
4796,6740090,402,76856,PELVIC GYN ULTRASOUND,137.35,Hollywood Presbyterian Medical Center,2019
4797,6740092,402,76857,LIMITED FOCUSED NON OB ULTRASOUND,137.35,Hollywood Presbyterian Medical Center,2019
4798,6740094,761,96372,INJECTIONS,69.84,Hollywood Presbyterian Medical Center,2019
4799,6740096,761,99201,"NEW PATIENT, MINIMAL",136.0,Hollywood Presbyterian Medical Center,2019
4800,6740098,761,99202,"NEW PATIENT, PROBLEM",178.0,Hollywood Presbyterian Medical Center,2019
4801,6740100,761,99203,"NEW PATIENT, LOW COMPLEX",233.0,Hollywood Presbyterian Medical Center,2019
4802,6740102,761,99204,"NEW PATIENT, MOD COMPLEX",309.0,Hollywood Presbyterian Medical Center,2019
4803,6740104,761,99205,NEW PATIENT COMPREHENSIVE,423.0,Hollywood Presbyterian Medical Center,2019
4804,6740106,761,99211,"ESTABLISHED PATIENT, MINIMAL",123.0,Hollywood Presbyterian Medical Center,2019
4805,6740108,761,99212,"ESTABLISHED PATIENT, PROBLEM",145.0,Hollywood Presbyterian Medical Center,2019
4806,6740110,761,99213,"ESTABLISHED PATIENT, LOW COMPLEX",160.0,Hollywood Presbyterian Medical Center,2019
4807,6740112,761,99214,"ESTABLISHED PATIENT, DETAILED",210.0,Hollywood Presbyterian Medical Center,2019
4808,6740114,761,99215,"ESTABLISHED PATIENT, COMPREHENSIVE",278.0,Hollywood Presbyterian Medical Center,2019
4809,6740116,761,99242,"OFFICE CONSULT,STRAIGHTFOWARD",141.6,Hollywood Presbyterian Medical Center,2019
4810,6740118,761,99243,"OFFICE CONSULT, LOW COMPLEX",178.5,Hollywood Presbyterian Medical Center,2019
4811,6740120,761,99244,"OFFICE CONSULT, MED COMPLEX",244.2,Hollywood Presbyterian Medical Center,2019
4812,6740122,761,99245,"CONSULTATION, COMPLEX",306.6,Hollywood Presbyterian Medical Center,2019
4813,6740124,761,99384,"NEW WELL WOMAN, 12-17",197.34,Hollywood Presbyterian Medical Center,2019
4814,6740126,761,99385,"NEW WELL WOMAN, 18-39",197.34,Hollywood Presbyterian Medical Center,2019
4815,6740128,761,99386,"NEW WELL WOMAN, 40-64",197.34,Hollywood Presbyterian Medical Center,2019
4816,6740130,761,99387,"NEW WELL WOMAN, 65+",197.34,Hollywood Presbyterian Medical Center,2019
4817,6740132,761,99394,"ESTABLISH WELL WOMAN, 12-17",164.49,Hollywood Presbyterian Medical Center,2019
4818,6740134,761,99395,"ESTABLISHED WELL WOMAN, 18-39",164.49,Hollywood Presbyterian Medical Center,2019
4819,6740136,761,99396,"ESTABLISHED WELL WOMAN, 40-64",164.49,Hollywood Presbyterian Medical Center,2019
4820,6740138,761,99397,"ESTABLISHED WELL WOMAN, 65+",164.49,Hollywood Presbyterian Medical Center,2019
4821,6740140,761,99401,15 MINS COUNSELING FAM PACT,185.0,Hollywood Presbyterian Medical Center,2019
4822,6740142,761,99402,30 MINS COUNSELING FAM PACT,210.08,Hollywood Presbyterian Medical Center,2019
4823,6740144,761,99403,45 MINS COUNSELING FAM PACT,240.0,Hollywood Presbyterian Medical Center,2019
4824,6740148,761,,INITIAL OV<16 WKS,378.93,Hollywood Presbyterian Medical Center,2019
4825,6740150,761,,INDIVIDUAL ANTEPARTUM OV,181.44,Hollywood Presbyterian Medical Center,2019
4826,6740152,761,,POSTPARTUM OV,181.44,Hollywood Presbyterian Medical Center,2019
4827,6740156,300,81002,URINE DIPSTICK,10.0,Hollywood Presbyterian Medical Center,2019
4828,6740158,402,76805,US OB COMP>14 WK SGL GEST,137.35,Hollywood Presbyterian Medical Center,2019
4829,6740160,300,99000,SPECIMEN HANDLING*,10.0,Hollywood Presbyterian Medical Center,2019
4830,6740161,300,99000,SPECIMEN HANDLING,5.0,Hollywood Presbyterian Medical Center,2019
4831,6740162,250,,DPMA INJECTION,189.0,Hollywood Presbyterian Medical Center,2019
4832,6740164,636,J1050,DPMA INJECTION,189.0,Hollywood Presbyterian Medical Center,2019
4833,6740168,761,S9445,S9445 ONE TIME COUNSELING-FAMILY PACT,38.16,Hollywood Presbyterian Medical Center,2019
4834,6740170,761,,FOLLOW UP VISIT NOT BILLABLE*,0.0,Hollywood Presbyterian Medical Center,2019
4835,6740175,300,81025,URINE PREG TEST QUAL,25.0,Hollywood Presbyterian Medical Center,2019
4836,6740176,300,81025,URINE PREG TEST QUAL,25.0,Hollywood Presbyterian Medical Center,2019
4837,6800003,761,99201,E&M NEW PATIENT LVL1,204.0,Hollywood Presbyterian Medical Center,2019
4838,6800005,761,99202,E&M NEW PATIENT LVL 2,242.0,Hollywood Presbyterian Medical Center,2019
4839,6800007,761,99203,E&M NEW PATIENT LVL 3,303.0,Hollywood Presbyterian Medical Center,2019
4840,6800009,761,99204,E&M NEW PATIENT LVL 4,424.0,Hollywood Presbyterian Medical Center,2019
4841,6800010,761,99205,E&M NEW PATIENT LVL 5,556.0,Hollywood Presbyterian Medical Center,2019
4842,6800012,761,99211,E&M  EST PT LVL 1,185.0,Hollywood Presbyterian Medical Center,2019
4843,6800014,761,99212,E&M EST PT LVL 2,220.0,Hollywood Presbyterian Medical Center,2019
4844,6800016,761,99213,E&M EST PT LVL 3,275.0,Hollywood Presbyterian Medical Center,2019
4845,6800018,761,99214,E&M EST PT LVL 4,385.0,Hollywood Presbyterian Medical Center,2019
4846,6800020,761,99215,E&M EST PT LVL 5,505.0,Hollywood Presbyterian Medical Center,2019
4847,6800022,731,93225,EKG MNTR 24 HRS,1018.0,Hollywood Presbyterian Medical Center,2019
4848,6800024,730,93005,EKG TRACE ONLY,547.0,Hollywood Presbyterian Medical Center,2019
4849,6800030,300,E0957,LAB COLLECTION/HNDLG*,33.0,Hollywood Presbyterian Medical Center,2019
4850,6800032,771,G0008,FLU VACCINE ADM,120.0,Hollywood Presbyterian Medical Center,2019
4851,6800034,771,G0009,PNEUMO VACC ADM,120.0,Hollywood Presbyterian Medical Center,2019
4852,6800060,300,82948,ACCUCHECK,50.0,Hollywood Presbyterian Medical Center,2019
4853,6800062,300,81002,URINE DIPSTICK,20.0,Hollywood Presbyterian Medical Center,2019
4854,6800068,771,90471,HEP A VACC ADM,150.0,Hollywood Presbyterian Medical Center,2019
4855,6800070,300,86480,SKIN TEST-PPD,130.0,Hollywood Presbyterian Medical Center,2019
4856,7000016,301,80177,LEVETIRACETAM,32.63,Hollywood Presbyterian Medical Center,2019
4857,7000038,301,80369,LAMOTRIGINE QNT SNGL,53.75,Hollywood Presbyterian Medical Center,2019
4858,7000042,306,87800,CHLAMYDIA GC&DNA SCRN,15.0,Hollywood Presbyterian Medical Center,2019
4859,7000250,301,80369,GABAPENTIN,34.32,Hollywood Presbyterian Medical Center,2019
4860,7000264,301,80150,AMIKACIN,109.5,Hollywood Presbyterian Medical Center,2019
4861,7000284,301,80299,AMIODARONE QUANT,61.0,Hollywood Presbyterian Medical Center,2019
4862,7000348,301,80197,TACROLIMUS,62.0,Hollywood Presbyterian Medical Center,2019
4863,7000350,301,80195,ASSAY OF SIROLIMUS,153.5,Hollywood Presbyterian Medical Center,2019
4864,7002005,301,82017,ACYLCARNITINE,86.0,Hollywood Presbyterian Medical Center,2019
4865,7002017,301,82384,CATECHOLS 24 HR URINE,31.25,Hollywood Presbyterian Medical Center,2019
4866,7002020,301,82384,"CATECHOLAMINES, FRAC",32.92,Hollywood Presbyterian Medical Center,2019
4867,7002024,301,82024,ACTH,37.93,Hollywood Presbyterian Medical Center,2019
4868,7002047,301,82043,MICROALB UR RANDOM,4.45,Hollywood Presbyterian Medical Center,2019
4869,7002078,301,80320,ALCOHOL METHYL,13.67,Hollywood Presbyterian Medical Center,2019
4870,7002080,301,80324,AMPHETAMINE CONFIRMATION UR,35.0,Hollywood Presbyterian Medical Center,2019
4871,7002082,301,80361,OPIATES CONFIRMATION UR,35.0,Hollywood Presbyterian Medical Center,2019
4872,7002084,301,80349,CANABINOIDS CONFIRMATION UR,35.0,Hollywood Presbyterian Medical Center,2019
4873,7002085,301,82085,ALDOLASE,9.0,Hollywood Presbyterian Medical Center,2019
4874,7002087,301,82088,ALDOSTERONE,35.0,Hollywood Presbyterian Medical Center,2019
4875,7002104,301,82104,ANTITRYPSIN ALPHA PHENO,80.74,Hollywood Presbyterian Medical Center,2019
4876,7002110,301,82108,ALUMINUM,17.31,Hollywood Presbyterian Medical Center,2019
4877,7002112,300,82108,ALUMINUM PLASMA,17.31,Hollywood Presbyterian Medical Center,2019
4878,7002115,301,82105,ALPHA FETO PROTEIN TUMOR MARKER,28.0,Hollywood Presbyterian Medical Center,2019
4879,7002155,300,83690,"LIPASE, BODY FLUID",11.0,Hollywood Presbyterian Medical Center,2019
4880,7002156,301,82150,AMYLASE ISOENZYMES,44.5,Hollywood Presbyterian Medical Center,2019
4881,7002157,301,82157,ANDROSTENEDIONE,192.75,Hollywood Presbyterian Medical Center,2019
4882,7002164,301,82164,ANGIOTENSIN CONV ENZYME,15.13,Hollywood Presbyterian Medical Center,2019
4883,7002175,301,82175,ARSENIC QUANTITATIVE,23.99,Hollywood Presbyterian Medical Center,2019
4884,7002176,301,82172,APOLIPOPROTEIN B,8.65,Hollywood Presbyterian Medical Center,2019
4885,7002186,301,82175,ARSENIC UR RDM,23.99,Hollywood Presbyterian Medical Center,2019
4886,7002203,301,80345,PENTOBARBITAL(NEMBUTAL),17.5,Hollywood Presbyterian Medical Center,2019
4887,7002231,301,82232,BETA-2-MICROGLOBLN URIN,11.5,Hollywood Presbyterian Medical Center,2019
4888,7002232,301,82232,BETA-2-MICROGLOBLN,10.42,Hollywood Presbyterian Medical Center,2019
4889,7002265,301,82143,BILIRUBIN AMNIOTIC FLUID,8.65,Hollywood Presbyterian Medical Center,2019
4890,7002308,301,82308,CALCITONIN,28.18,Hollywood Presbyterian Medical Center,2019
4891,7002322,301,83520,ANTI-GLOMERULAR BSMNT,33.0,Hollywood Presbyterian Medical Center,2019
