,Dept Code & Name,Description,Total Units,2018 Price,2019 Price,2018 Total,2019 Total,Hospital,Year
5341,6052 2 West - CTICU,605214819 PRISMAFLEX M-60,4.0,720.0,,2880.0,0.0,Childrens Hospital of Los Angeles,2019
5342,7397 BMT Mudd,739795919 US CONFIRMATORY TYPING (SIB),6.0,480.0,,2880.0,0.0,Childrens Hospital of Los Angeles,2019
5343,7420 Operating Room,742031822 SRW CNLTD 7.3X85 FULL 209.685,4.0,720.0,742.0,2880.0,2968.0,Childrens Hospital of Los Angeles,2019
5344,7420 Operating Room,742046948 HOOK LAMINAR VIRAGE GOLD 8MM,2.0,1440.0,,2880.0,0.0,Childrens Hospital of Los Angeles,2019
5345,7420 Operating Room,742047764 ROD 6.0X300MM 15460300,3.0,960.0,989.0,2880.0,2967.0,Childrens Hospital of Los Angeles,2019
5346,7502 Lab Microbiology,750209450 SPEC GRAVITY URINE,90.0,32.0,33.0,2880.0,2970.0,Childrens Hospital of Los Angeles,2019
5347,7592 Invasive - Cath Lab,759240303 CORDIS SHEATH 08FRX11CM 401811M,30.0,96.0,99.0,2880.0,2970.0,Childrens Hospital of Los Angeles,2019
5348,7420 Operating Room,742042157 MANAGER PERSONAL THERAPY 8835,1.0,2872.0,,2872.0,0.0,Childrens Hospital of Los Angeles,2019
5349,7710 Pharmacy,771091279 AMPHOTERICIN B 50MG INJ,7.0,409.0,409.0,2863.0,2863.0,Childrens Hospital of Los Angeles,2019
5350,7430 Ambulatory Surgery Center,743041851 TUBE T 1.27MMX6MM 510-111,52.0,55.0,55.0,2860.0,2860.0,Childrens Hospital of Los Angeles,2019
5351,7420 Operating Room,742006044 CATH RESERVOIR 8CM SRS08,6.0,476.0,476.0,2856.0,2856.0,Childrens Hospital of Los Angeles,2019
5352,7730 Pulmonary Physiology Lab,773094029 GENETIC COUNSELING EA 30 MIN,17.0,168.0,168.0,2856.0,2856.0,Childrens Hospital of Los Angeles,2019
5353,7420 Operating Room,742042906 GRAFT VASC GORE-TEX STD WALL 6MM,3.0,951.0,993.0,2853.0,2979.0,Childrens Hospital of Los Angeles,2019
5354,7420 Operating Room,742034679 KIT EAR DRESSING PED,57.0,50.0,50.0,2850.0,2850.0,Childrens Hospital of Los Angeles,2019
5355,7504 Lab Transplant Immunology,750432014 FTA-ABS,19.0,150.0,155.0,2850.0,2945.0,Childrens Hospital of Los Angeles,2019
5356,7430 Ambulatory Surgery Center,743036511 FORCEP BIOPSY RADIAL JAW 4 240CM,37.0,77.0,77.0,2849.0,2849.0,Childrens Hospital of Los Angeles,2019
5357,7420 Operating Room,742041413 DILATOR BALLOON CRE 6-8MM M005586,3.0,948.0,948.0,2844.0,2844.0,Childrens Hospital of Los Angeles,2019
5358,7420 Operating Room,742032862 PUNCH AORTIC DISP 2.8MM 7 3/4IN D,44.0,65.0,65.0,2860.0,2860.0,Childrens Hospital of Los Angeles,2019
5359,7710 Pharmacy,771002070 ENALAPRIL 2.5MG TAB,237.0,12.0,12.0,2844.0,2844.0,Childrens Hospital of Los Angeles,2019
5360,7592 Invasive - Cath Lab,759247337 AZUR CX 18 DETACH 3MM X 8CM COIL,1.0,2839.0,2924.0,2839.0,2924.0,Childrens Hospital of Los Angeles,2019
5361,7640 Radiation Oncology,764066324 BLD COLLECT FROM PICC LINE,22.0,129.0,129.0,2838.0,2838.0,Childrens Hospital of Los Angeles,2019
5362,7420 Operating Room,742017633 BAG VENTRAL WALL DEFECT STER 5.0C,3.0,946.0,961.0,2838.0,2883.0,Childrens Hospital of Los Angeles,2019
5363,7420 Operating Room,742043614 SCREW 3.5X12MM 300257,13.0,218.0,225.0,2834.0,2925.0,Childrens Hospital of Los Angeles,2019
5364,7710 Pharmacy,771022195 VARICELLA-ZOST IMM GLOB 625 UNITS,2.0,1417.0,1417.0,2834.0,2834.0,Childrens Hospital of Los Angeles,2019
5365,7745 General Nephrology,774565009 SOC WORK PHONE CNSLT 1/4 HR,236.0,12.0,12.0,2832.0,2832.0,Childrens Hospital of Los Angeles,2019
5366,7650 Nuclear Radiology,765077827 PET CT LOWER EXTREMITIES W/O CONT,1.0,2830.0,,2830.0,0.0,Childrens Hospital of Los Angeles,2019
5367,7264 Ophthalmology Clinic (Eye Clc),726410009 EST PATIENT OP CLINC LVL 4,9.0,314.0,320.0,2826.0,2880.0,Childrens Hospital of Los Angeles,2019
5368,7830 Institute for Developing MInd,783090009 EST PATIENT OP CLINC LVL 4,9.0,314.0,,2826.0,0.0,Childrens Hospital of Los Angeles,2019
5369,7420 Operating Room,742040522 HOOK S X0602551L,1.0,2823.0,,2823.0,0.0,Childrens Hospital of Los Angeles,2019
5370,7430 Ambulatory Surgery Center,743040113 SET WATER BOTTLE CAP TUBING 71032,34.0,83.0,83.0,2822.0,2822.0,Childrens Hospital of Los Angeles,2019
5371,7505 Outside Lab Services,750588826 PR TPMT GEN-PRC DNA G238C,58.0,49.0,49.0,2842.0,2842.0,Childrens Hospital of Los Angeles,2019
5372,7505 Outside Lab Services,750588827 PR TPMT GEN-PCR DNA G460A,58.0,49.0,49.0,2842.0,2842.0,Childrens Hospital of Los Angeles,2019
5373,7505 Outside Lab Services,750588836 PR TPMT GEN-PCR DNA A719G,58.0,49.0,49.0,2842.0,2842.0,Childrens Hospital of Los Angeles,2019
5374,7420 Operating Room,742035852 SET STENT DBL PIGTAIL 4.7X8CM 039,7.0,402.0,414.0,2814.0,2898.0,Childrens Hospital of Los Angeles,2019
5375,7525 Cytogenetics,752568001 TC SKIN OR SOFT TISS BX,6.0,469.0,469.0,2814.0,2814.0,Childrens Hospital of Los Angeles,2019
5376,7420 Operating Room,742032829 BLADE DERMATOME STERILE 00-8800-0,24.0,117.0,118.0,2808.0,2832.0,Childrens Hospital of Los Angeles,2019
5377,7430 Ambulatory Surgery Center,743032713 INSUFFUL VERSASTE SHORT NDL VS070,52.0,54.0,54.0,2808.0,2808.0,Childrens Hospital of Los Angeles,2019
5378,7710 Pharmacy,771006832 TOBRAMYCIN OPHT DROPS 0.3% 5ML,18.0,156.0,156.0,2808.0,2808.0,Childrens Hospital of Los Angeles,2019
5379,7710 Pharmacy,771022357 DOXYCYCLINE 50MG TAB,117.0,24.0,24.0,2808.0,2808.0,Childrens Hospital of Los Angeles,2019
5380,7710 Pharmacy,771033117 CLARITHROMYCIN 250MG TAB,156.0,18.0,18.0,2808.0,2808.0,Childrens Hospital of Los Angeles,2019
5381,7830 Institute for Developing MInd,783013070 OT EVAL LOW COMPLEX,8.0,351.0,351.0,2808.0,2808.0,Childrens Hospital of Los Angeles,2019
5382,7420 Operating Room,742045218 LINER ESCALADE 32X52MM 1703252,1.0,2806.0,2806.0,2806.0,2806.0,Childrens Hospital of Los Angeles,2019
5383,7420 Operating Room,742036013 LIGATOR MULTIPLE BAND SPEEDBAND 7,5.0,560.0,560.0,2800.0,2800.0,Childrens Hospital of Los Angeles,2019
5384,7631 Intervention Radiology,763167225 DIAGNOSTIC BONE MARROW BIOPSIES,2.0,1400.0,,2800.0,0.0,Childrens Hospital of Los Angeles,2019
5385,7420 Operating Room,742032135 NET ROTH PED 1.8MMX160CM 00711057,9.0,311.0,311.0,2799.0,2799.0,Childrens Hospital of Los Angeles,2019
5386,7420 Operating Room,742033465 RET NOST/STENT NASAL STER #1 7238,9.0,311.0,311.0,2799.0,2799.0,Childrens Hospital of Los Angeles,2019
5387,7710 Pharmacy,771079540 NORTRIPTYLINE 10MG CAP,233.0,12.0,12.0,2796.0,2796.0,Childrens Hospital of Los Angeles,2019
5388,7743 Peritoneal Dialysis,774398525 VCN IM/SQ PNEUMOCOCCL 23-VIAL,12.0,233.0,233.0,2796.0,2796.0,Childrens Hospital of Los Angeles,2019
5389,7420 Operating Room,742047441 SRW SPINAL POLYAXIAL VIT 6.5X60MM,1.0,2790.0,,2790.0,0.0,Childrens Hospital of Los Angeles,2019
5390,7504 Lab Transplant Immunology,750433401 BETA 2 GLYCOPROTEIN I AB IGGX1,34.0,82.0,84.0,2788.0,2856.0,Childrens Hospital of Los Angeles,2019
5391,7504 Lab Transplant Immunology,750433402 BETA 2 GLYCOPROTEIN I AB IGMX1,34.0,82.0,84.0,2788.0,2856.0,Childrens Hospital of Los Angeles,2019
5392,7420 Operating Room,742015429 JAGWIRE BILIARY STR TIP.025 450CM,9.0,309.0,309.0,2781.0,2781.0,Childrens Hospital of Los Angeles,2019
5393,7430 Ambulatory Surgery Center,743033710 TUBING PUMP ARTHROS FLOSTEADY,10.0,278.0,278.0,2780.0,2780.0,Childrens Hospital of Los Angeles,2019
5394,7190 Hem/Onc Outpatient,719072000 PSYCHIATRIC DIAG INTERVIEW EXAM,9.0,308.0,308.0,2772.0,2772.0,Childrens Hospital of Los Angeles,2019
5395,7420 Operating Room,742005444 SUTURE PL GUT D/A G-1 SZ 6-0 18IN,77.0,36.0,36.0,2772.0,2772.0,Childrens Hospital of Los Angeles,2019
5396,7420 Operating Room,742033199 DRAIN ROUND BLAKE SIL 24FR ET2234,20.0,139.0,140.0,2780.0,2800.0,Childrens Hospital of Los Angeles,2019
5397,7592 Invasive - Cath Lab,759280158 WIRE .035 X 145CM 5MM TIP DEFLECT,14.0,198.0,205.0,2772.0,2870.0,Childrens Hospital of Los Angeles,2019
5398,7710 Pharmacy,771021104 HYDROCORTISONE 20MG TAB,231.0,12.0,12.0,2772.0,2772.0,Childrens Hospital of Los Angeles,2019
5399,7420 Operating Room,742043058 TIGHTROPE ABS IMPLANT AR 1588TN,6.0,460.0,,2760.0,0.0,Childrens Hospital of Los Angeles,2019
5400,7505 Outside Lab Services,750595607 GD 706 XOME DX SLICE 81257,6.0,460.0,,2760.0,0.0,Childrens Hospital of Los Angeles,2019
5401,7721 Emergency Transport,"772140025 AEROSOL/VAPOR INHALATIONS, SUBSEQ",40.0,69.0,69.0,2760.0,2760.0,Childrens Hospital of Los Angeles,2019
5402,7770 PT Outpatient,777012007 PT ELEC STIM MANUAL 15MIN,24.0,115.0,115.0,2760.0,2760.0,Childrens Hospital of Los Angeles,2019
5403,7420 Operating Room,742000911 CATH UMBILICAL VINYL 3.5FR,51.0,54.0,54.0,2754.0,2754.0,Childrens Hospital of Los Angeles,2019
5404,7505 Outside Lab Services,750594194 UW NTMPCR NONTB MYCOB DNA,9.0,306.0,314.0,2754.0,2826.0,Childrens Hospital of Los Angeles,2019
5405,7420 Operating Room,742017786 KIT WOUND VAC DRESSING MED,16.0,172.0,174.0,2752.0,2784.0,Childrens Hospital of Los Angeles,2019
5406,7782 SLP OP,778210058 SLP LANGUAGE EVAL 30 MIN,12.0,229.0,229.0,2748.0,2748.0,Childrens Hospital of Los Angeles,2019
5407,7397 BMT Mudd,739795946 GO SUPPLIER ACTIVATION,4.0,685.0,685.0,2740.0,2740.0,Childrens Hospital of Los Angeles,2019
5408,7420 Operating Room,742033625 SPHERE REFLECTIVE PASSIVE 7448200,83.0,33.0,33.0,2739.0,2739.0,Childrens Hospital of Los Angeles,2019
5409,7420 Operating Room,742033507 VALVE DELTA LEVEL 0.5SM 24147,1.0,2738.0,2820.0,2738.0,2820.0,Childrens Hospital of Los Angeles,2019
5410,7397 BMT Mudd,739795932 D1 MARROW WORKUP CANCELLATION,1.0,2735.0,2735.0,2735.0,2735.0,Childrens Hospital of Los Angeles,2019
5411,7420 Operating Room,742037414 ROD GUIDE BALL TIP 2.7MM 11-1500,4.0,683.0,,2732.0,0.0,Childrens Hospital of Los Angeles,2019
5412,7076 Orthopedic Clinic,707665041 APPLICATION LOWER LEG SPLINT,5.0,546.0,546.0,2730.0,2730.0,Childrens Hospital of Los Angeles,2019
5413,7420 Operating Room,742032776 SCREW GROTH CONTROL 24MM 424524,10.0,273.0,281.0,2730.0,2810.0,Childrens Hospital of Los Angeles,2019
5414,7710 Pharmacy,771023315 MYFORTIC 180MG TABLET,105.0,26.0,26.0,2730.0,2730.0,Childrens Hospital of Los Angeles,2019
5415,7710 Pharmacy,771099696 MORPHINE SULFATE 10MG/1ML,35.0,78.0,78.0,2730.0,2730.0,Childrens Hospital of Los Angeles,2019
5416,7430 Ambulatory Surgery Center,743026246 BASE EAR LT EXTENDED 30MMX60MM 83,1.0,2724.0,,2724.0,0.0,Childrens Hospital of Los Angeles,2019
5417,7504 Lab Transplant Immunology,750433407 CARDIOLIPIN AB IGA X1,34.0,80.0,83.0,2720.0,2822.0,Childrens Hospital of Los Angeles,2019
5418,7420 Operating Room,742035067 STENT SOF-FLEX DBL PIGTAIL 4.7FR,7.0,389.0,400.0,2723.0,2800.0,Childrens Hospital of Los Angeles,2019
5419,7430 Ambulatory Surgery Center,743032861 PACK VITRECTOMY CUTTER POSTERIOR,2.0,1358.0,,2716.0,0.0,Childrens Hospital of Los Angeles,2019
5420,7420 Operating Room,742034328 BLADE MD ANGEL TIP SKMMR 2.9X18CM,2.0,1356.0,1356.0,2712.0,2712.0,Childrens Hospital of Los Angeles,2019
5421,7710 Pharmacy,771004113 NAPROXEN 250MG TAB,209.0,13.0,13.0,2717.0,2717.0,Childrens Hospital of Los Angeles,2019
5422,7592 Invasive - Cath Lab,759241918 BOST SCI PT2 LIGHT SUPPORT WIRE,1.0,2711.0,2792.0,2711.0,2792.0,Childrens Hospital of Los Angeles,2019
5423,7420 Operating Room,742027570 TUBE GASTRO FD LOW PRF 14X2.7,7.0,387.0,,2709.0,0.0,Childrens Hospital of Los Angeles,2019
5424,7710 Pharmacy,771027200 PROCARBAZINE 50MG CAP,21.0,129.0,,2709.0,0.0,Childrens Hospital of Los Angeles,2019
5425,7420 Operating Room,742000156 CATH URETH SIL 5FR 4195005,59.0,46.0,46.0,2714.0,2714.0,Childrens Hospital of Los Angeles,2019
5426,7761 Gastroenterology,776165008 SOC WORK TEAM CONF 1/4 HR,159.0,17.0,17.0,2703.0,2703.0,Childrens Hospital of Los Angeles,2019
5427,7631 Intervention Radiology,763166840 IR MYELOGRAM CERVICAL,1.0,2703.0,,2703.0,0.0,Childrens Hospital of Los Angeles,2019
5428,7420 Operating Room,742047758 SRW BONE RELINE SPINE LOCK CLOSED,15.0,180.0,185.0,2700.0,2775.0,Childrens Hospital of Los Angeles,2019
5429,7592 Invasive - Cath Lab,759240048 COOK .035X260 ROSEN GUIDEWIRE,34.0,79.0,82.0,2686.0,2788.0,Childrens Hospital of Los Angeles,2019
5430,7740 Hemodialysis,774096372 INJECTION SUBQ/INTRAMUSCULAR,30.0,90.0,90.0,2700.0,2700.0,Childrens Hospital of Los Angeles,2019
5431,7631 Intervention Radiology,763196481 BIOPSY SOFT TISSUE NECK/THORAX,1.0,2696.0,0.0,2696.0,0.0,Childrens Hospital of Los Angeles,2019
5432,7420 Operating Room,742032863 PUNCH AORTIC DISP 4.0MM DP-40K,22.0,122.0,123.0,2684.0,2706.0,Childrens Hospital of Los Angeles,2019
5433,7430 Ambulatory Surgery Center,743039013 CLOSURE WOUND SYS PRINEO,6.0,449.0,449.0,2694.0,2694.0,Childrens Hospital of Los Angeles,2019
5434,7420 Operating Room,742046797 FIBER LASER LITHOTRIPSY 8013045,2.0,1346.0,,2692.0,0.0,Childrens Hospital of Los Angeles,2019
5435,7420 Operating Room,742011750 SUTR VICRYL VIOLET BRAID S29 SZ 6,64.0,42.0,42.0,2688.0,2688.0,Childrens Hospital of Los Angeles,2019
5436,7420 Operating Room,742017456 BLADE MICRODEBRIDER 3.5MM 290-638,7.0,384.0,384.0,2688.0,2688.0,Childrens Hospital of Los Angeles,2019
5437,7710 Pharmacy,771024350 AMOXICILLIN-CLAV ER 1000/62.5MG,112.0,24.0,24.0,2688.0,2688.0,Childrens Hospital of Los Angeles,2019
5438,7420 Operating Room,742009164 CATHETER RESERVOIR NEO 4CM,6.0,447.0,451.0,2682.0,2706.0,Childrens Hospital of Los Angeles,2019
5439,7592 Invasive - Cath Lab,759280189 WIRE .035X145CM WHLY HITRQUE FLPY,9.0,298.0,307.0,2682.0,2763.0,Childrens Hospital of Los Angeles,2019
5440,7397 BMT Mudd,739795930 D1 MARROW PHYSICAL EXAM,1.0,2680.0,2680.0,2680.0,2680.0,Childrens Hospital of Los Angeles,2019
5441,7592 Invasive - Cath Lab,759280384 BALL IN BALLOON 12MMX4CM BURST 5A,1.0,2678.0,2758.0,2678.0,2758.0,Childrens Hospital of Los Angeles,2019
5442,7592 Invasive - Cath Lab,759280385 BALL IN BALLOON 18MMX4CM BURST 4A,1.0,2678.0,2758.0,2678.0,2758.0,Childrens Hospital of Los Angeles,2019
5443,7420 Operating Room,742045315 SCREW 6.5X70MM 14-562570,1.0,2677.0,,2677.0,0.0,Childrens Hospital of Los Angeles,2019
5444,7420 Operating Room,742045606 SCREW 5.0X40MM 0703042023,1.0,2677.0,2757.0,2677.0,2757.0,Childrens Hospital of Los Angeles,2019
5445,7264 Ophthalmology Clinic (Eye Clc),726492225 OPHTHALMOSCOPY EXTENDED INITIAL,68.0,39.0,0.0,2652.0,0.0,Childrens Hospital of Los Angeles,2019
5446,7430 Ambulatory Surgery Center,743027446 PROSTH TESTICULAR LG 450-1329,1.0,2672.0,,2672.0,0.0,Childrens Hospital of Los Angeles,2019
5447,7430 Ambulatory Surgery Center,743044318 EXP TISS SOFTSPN RECT 12.0X66.0CM,2.0,1336.0,,2672.0,0.0,Childrens Hospital of Los Angeles,2019
5448,7420 Operating Room,742018713 CATH IV ANGIO TEF 18GAX1.16IN 381,107.0,25.0,25.0,2675.0,2675.0,Childrens Hospital of Los Angeles,2019
5449,7420 Operating Room,742041475 CROSSLINK 30-34MMX0 8116430,1.0,2670.0,,2670.0,0.0,Childrens Hospital of Los Angeles,2019
5450,7435 Comfort and Palliative Care,743520005 EST PATIENT OP CLINIC LVL 5,6.0,445.0,,2670.0,0.0,Childrens Hospital of Los Angeles,2019
5451,7506 EEG/Clinical Neurophysiology L,750665083 NERVE CONDUCTION 13+ STUDIES,5.0,534.0,550.0,2670.0,2750.0,Childrens Hospital of Los Angeles,2019
5452,7430 Ambulatory Surgery Center,743032811 WIRE FIBER AR-7200,46.0,58.0,58.0,2668.0,2668.0,Childrens Hospital of Los Angeles,2019
5453,7420 Operating Room,742034718 DRILL GUIDE 3MMX4MM,3.0,889.0,889.0,2667.0,2667.0,Childrens Hospital of Los Angeles,2019
5454,7420 Operating Room,742045604 ROD COCR STR VITAL 5.5X510MM,2.0,1333.0,1333.0,2666.0,2666.0,Childrens Hospital of Los Angeles,2019
5455,7710 Pharmacy,771020950 MBX(MAALOX/BEN/XYL)60ML ORAL SUSP,127.0,21.0,21.0,2667.0,2667.0,Childrens Hospital of Los Angeles,2019
5456,7420 Operating Room,742035889 FIBERSTICK #2 FIBERWIRE 50IN,13.0,205.0,,2665.0,0.0,Childrens Hospital of Los Angeles,2019
5457,7420 Operating Room,742033696 SET SCREW BREAK OFF 7460020,12.0,222.0,229.0,2664.0,2748.0,Childrens Hospital of Los Angeles,2019
5458,7420 Operating Room,742040311 EXPANDER TISSUE CALF 19CMX8CM SRE,2.0,1331.0,,2662.0,0.0,Childrens Hospital of Los Angeles,2019
5459,7505 Outside Lab Services,"750566136 Q 17406 N-TELOPEPTIDES, URINE",88.0,30.0,29.0,2640.0,2552.0,Childrens Hospital of Los Angeles,2019
5460,7503 Lab Chemistry,750341520 CARBOXYHEMOGLOBIN (CO),35.0,76.0,78.0,2660.0,2730.0,Childrens Hospital of Los Angeles,2019
5461,7592 Invasive - Cath Lab,759236556 INSERT NON-TNL CVC 5+YRS,2.0,1329.0,,2658.0,0.0,Childrens Hospital of Los Angeles,2019
5462,7778 Outpatient OT,777811500 OT HANDY HEROES WINTER CAMP,9.0,295.0,295.0,2655.0,2655.0,Childrens Hospital of Los Angeles,2019
5463,7397 BMT Mudd,739712412 *X IT CONFIRMATORY TYPE SAMPLE,1.0,2650.0,,2650.0,0.0,Childrens Hospital of Los Angeles,2019
5464,7420 Operating Room,742045186 BURR ROUND EXTENDED 13.5MM 554000,5.0,530.0,,2650.0,0.0,Childrens Hospital of Los Angeles,2019
5465,7420 Operating Room,742045187 BURR ROUND 2.0MM 5540009320,5.0,530.0,530.0,2650.0,2650.0,Childrens Hospital of Los Angeles,2019
5466,7420 Operating Room,742010455 VALVE LEVEL 2 SM 42814,1.0,2646.0,,2646.0,0.0,Childrens Hospital of Los Angeles,2019
5467,7846 RETT SYNDROM,784620009 EVAL OCCUPAT THER EXPANDED,5.0,529.0,529.0,2645.0,2645.0,Childrens Hospital of Los Angeles,2019
5468,7420 Operating Room,742033456 BLADE SERR ROTATABLE 4MM 1884002,5.0,529.0,529.0,2645.0,2645.0,Childrens Hospital of Los Angeles,2019
5469,7420 Operating Room,742014776 PLT OSTEO ADOL 90D 235.720,2.0,1322.0,1322.0,2644.0,2644.0,Childrens Hospital of Los Angeles,2019
5470,7420 Operating Room,742040933 DISC SUCTION FLOOR BASIC DYNDQSF,60.0,44.0,44.0,2640.0,2640.0,Childrens Hospital of Los Angeles,2019
5471,7420 Operating Room,742046564 SCREW 8.5X80MM 16018580,1.0,2640.0,2719.0,2640.0,2719.0,Childrens Hospital of Los Angeles,2019
5472,7420 Operating Room,742046566 SCREW 6.5X55MM 16016555,1.0,2640.0,2719.0,2640.0,2719.0,Childrens Hospital of Los Angeles,2019
5473,7420 Operating Room,742046568 SCREW 8.5X70MM 16018570,1.0,2640.0,,2640.0,0.0,Childrens Hospital of Los Angeles,2019
5474,7420 Operating Room,742046580 CANNULA FLOWPORT II W/OBTURATOR,2.0,1319.0,,2638.0,0.0,Childrens Hospital of Los Angeles,2019
5475,7420 Operating Room,742043585 SRW BONE MINI ACUTRAK 2 20.0MM AT,2.0,1318.0,,2636.0,0.0,Childrens Hospital of Los Angeles,2019
5476,7420 Operating Room,742045894 SCREW BONE MINI ACUTRAK 2 22.00MM,2.0,1318.0,,2636.0,0.0,Childrens Hospital of Los Angeles,2019
5477,7420 Operating Room,742041449 PORT INJECTION TISSUE EXP STD REM,5.0,527.0,,2635.0,0.0,Childrens Hospital of Los Angeles,2019
5478,7631 Intervention Radiology,763106986 IR INJECTOR SYR W/CONT BR,7.0,376.0,376.0,2632.0,2632.0,Childrens Hospital of Los Angeles,2019
5479,7189 Endo-Metabolic Clinic,718910004 NEW PATIENT OP CLINIC LVL 4,5.0,526.0,537.0,2630.0,2685.0,Childrens Hospital of Los Angeles,2019
5480,7420 Operating Room,742045637 PLUG HELICAL FLANGE 6451,5.0,526.0,,2630.0,0.0,Childrens Hospital of Los Angeles,2019
5481,7420 Operating Room,742005110 PROLENE D/A RB-1 SZ 4-0 36IN ET85,139.0,19.0,19.0,2641.0,2641.0,Childrens Hospital of Los Angeles,2019
5482,7420 Operating Room,742042402 DRILL QUICK RELEASE 2.8MMX5IN 800,6.0,438.0,438.0,2628.0,2628.0,Childrens Hospital of Los Angeles,2019
5483,7420 Operating Room,742047329 IMPLANT BRST 14.1X12.2CM P5.1CM,1.0,2628.0,,2628.0,0.0,Childrens Hospital of Los Angeles,2019
5484,7505 Outside Lab Services,"750591238 Q 3431 KETONE PANEL, S,P",36.0,73.0,73.0,2628.0,2628.0,Childrens Hospital of Los Angeles,2019
5485,7592 Invasive - Cath Lab,759236569 PICC W/O PORT/PUMP 5+YRS,1.0,2628.0,,2628.0,0.0,Childrens Hospital of Los Angeles,2019
5486,7420 Operating Room,742028376 SUTURE VICRYL S-29 SZ 6-0 ETJ555G,82.0,32.0,32.0,2624.0,2624.0,Childrens Hospital of Los Angeles,2019
5487,7505 Outside Lab Services,750535069 HM NC08 ALPHA AMINOADIPIC SEMI,14.0,187.0,184.0,2618.0,2576.0,Childrens Hospital of Los Angeles,2019
5488,7710 Pharmacy,"771020935 BACITRACIN 50,000U/10ML ORAL SOLN",28.0,94.0,94.0,2632.0,2632.0,Childrens Hospital of Los Angeles,2019
5489,7830 Institute for Developing MInd,783090003 NEW PATIENT OP CLINC LVL 3,6.0,437.0,,2622.0,0.0,Childrens Hospital of Los Angeles,2019
5490,7430 Ambulatory Surgery Center,743039905 SUTURE ULTRABRAID 2 72202965,27.0,97.0,97.0,2619.0,2619.0,Childrens Hospital of Los Angeles,2019
5491,7420 Operating Room,742033086 SHEAR HARMONIC CURVE 36CM LCSC5,2.0,1309.0,1309.0,2618.0,2618.0,Childrens Hospital of Los Angeles,2019
5492,7420 Operating Room,742020692 SRW SCHANZ  5.0 X 125 X 40,6.0,436.0,,2616.0,0.0,Childrens Hospital of Los Angeles,2019
5493,7710 Pharmacy,771014315 SARNA LOTION 7.5 OZ,24.0,109.0,109.0,2616.0,2616.0,Childrens Hospital of Los Angeles,2019
5494,7710 Pharmacy,771024235 RIBAVIRIN 200MG CAP,145.0,18.0,18.0,2610.0,2610.0,Childrens Hospital of Los Angeles,2019
5495,7420 Operating Room,742044577 SHEATH URETER ACC HD 12/14FR 36CM,4.0,651.0,651.0,2604.0,2604.0,Childrens Hospital of Los Angeles,2019
5496,7710 Pharmacy,771033655 SILVER NITRATE APPLICATOR STICK,217.0,12.0,12.0,2604.0,2604.0,Childrens Hospital of Los Angeles,2019
5497,7010 Emergency Department,701020201 US ABDOMINAL,5.0,520.0,536.0,2600.0,2680.0,Childrens Hospital of Los Angeles,2019
5498,7420 Operating Room,742029100 PLT MICRO ORBITAL 10H,5.0,520.0,520.0,2600.0,2600.0,Childrens Hospital of Los Angeles,2019
5499,7420 Operating Room,742036196 STRUT FEMORAL CORTICAL,1.0,2600.0,,2600.0,0.0,Childrens Hospital of Los Angeles,2019
5500,7592 Invasive - Cath Lab,759293823 REMOVAL PACEMAKER ELECTRODE,1.0,2600.0,2678.0,2600.0,2678.0,Childrens Hospital of Los Angeles,2019
5501,7592 Invasive - Cath Lab,759293825 REPAIR LEAD PACE-DEFIB ONE,1.0,2600.0,,2600.0,0.0,Childrens Hospital of Los Angeles,2019
5502,7710 Pharmacy,771038355 DEPO-MEDROL INJ 80MG/ML VIAL,21.0,124.0,124.0,2604.0,2604.0,Childrens Hospital of Los Angeles,2019
5503,7420 Operating Room,742039894 STENT VALEO 9X17MM EV09172CD,1.0,2596.0,,2596.0,0.0,Childrens Hospital of Los Angeles,2019
5504,7420 Operating Room,742040888 TIP CUSA MICRO 5.28CM C4609S,2.0,1298.0,1298.0,2596.0,2596.0,Childrens Hospital of Los Angeles,2019
5505,7631 Intervention Radiology,763166833 IR ARTHROCENTE ASP/INJ LG JT/BURS,4.0,649.0,649.0,2596.0,2596.0,Childrens Hospital of Los Angeles,2019
5506,7420 Operating Room,742032087 PLT MICRO L-SHAPE MED RT,6.0,433.0,436.0,2598.0,2616.0,Childrens Hospital of Los Angeles,2019
