,CDM,NDC,Description,Price,Hospital,Year
1487,41763598,10702-0036-15,sodium polystyrene sulfonate 15gm pwd [SJGH],94.7394,San Joaquin General Hospital,2019
1488,41763558,46287-0006-60,sodium polystyrene sulfonate 15gm/60mL susp [SJGH],56.898,San Joaquin General Hospital,2019
1489,41763509,46287-0006-01,sodium polystyrene sulfonate 15gm/60mL susp 473mL [SJGH],30.09226,San Joaquin General Hospital,2019
1490,71548952,67457-0162-02,sodium tetradecyl sulfate 1% 2mL SDV [SJGH],148.97,San Joaquin General Hospital,2019
1491,71548978,67457-0163-02,sodium tetradecyl sulfate 3% 2mL SDV [SJGH],370.67,San Joaquin General Hospital,2019
1492,71537575,60267-0705-50,sodium thiosulfate 12.5gm/50mL SDV [SJGH],89.0,San Joaquin General Hospital,2019
1493,41751801,68084-0654-01,sotalol 80mg tab [SJGH],88.35,San Joaquin General Hospital,2019
1494,41752049,68084-0206-01,spironolactone 25mg tab [SJGH],10.57,San Joaquin General Hospital,2019
1495,41799210,46287-0020-04,spironolactone 5mg per mL oral susp [SJGH],245.44,San Joaquin General Hospital,2019
1496,71504971,71285-0400-01,Starter TPN RTU [SJGH],50.0,San Joaquin General Hospital,2019
1497,71503668,00173-0518-01,sterile diluent for Flolan [SJGH],35.19,San Joaquin General Hospital,2019
1498,71503585,00338-0013-04,sterile water for injection 1000mL IV bag [SJGH],29.4,San Joaquin General Hospital,2019
1499,71550529,00409-4887-99,sterile water for injection 100mL SDV [SJGH],90.85,San Joaquin General Hospital,2019
1500,71550453,00409-4887-10,sterile water for injection 10mL SDV [SJGH],20.64,San Joaquin General Hospital,2019
1501,71550487,00409-4887-50,sterile water for injection 50mL SDV [SJGH],49.825,San Joaquin General Hospital,2019
1502,41752205,68455-0108-26,stomahesive powder 30gm [SJGH],0.2223,San Joaquin General Hospital,2019
1503,71506307,39822-0706-02,streptomycin 1gm SDV [SJGH],161.32000000000005,San Joaquin General Hospital,2019
1504,41752106,61958-1201-01,Stribild tab [SJGH],2932.1001,San Joaquin General Hospital,2019
1505,71535298,00409-6629-02,succinylcholine 20mg/mL MDV 10mL [SJGH],367.70000000000016,San Joaquin General Hospital,2019
1506,41752213,51079-0753-20,sucralfate 1gm tab [SJGH],22.45,San Joaquin General Hospital,2019
1507,41752221,68094-0171-62,sucralfate 1gm/10mL susp [SJGH],214.209,San Joaquin General Hospital,2019
1508,71517049,17478-0050-01,SUFentanil 50mcg/mL amp [SJGH],18.61,San Joaquin General Hospital,2019
1509,71527907,00006-5423-12,sugammadex 200mg/2mL SDV [SJGH],901.41,San Joaquin General Hospital,2019
1510,71527956,00006-5423-15,sugammadex 500mg/5mL SDV [SJGH],1651.04,San Joaquin General Hospital,2019
1511,41752379,24208-0670-04,sulfacetamide 10% eye soln 15mL [SJGH],38.80005,San Joaquin General Hospital,2019
1512,41752544,65862-0496-47,sulfamethoxazole 200mg/TMP 40mg/5mL susp 473mL [SJGH],137.40177,San Joaquin General Hospital,2019
1513,41752601,68084-0747-25,sulfamethoxazole 400mg/TMP 80mg tab [SJGH],16.740000000000002,San Joaquin General Hospital,2019
1514,41752692,68084-0230-01,sulfamethoxazole 800mg/TMP 160mg tab [SJGH],13.76,San Joaquin General Hospital,2019
1515,71514962,00703-9514-03,sulfamethoxazole 80mg/TMP 16mg/mL MDV 10mL [SJGH],74.3,San Joaquin General Hospital,2019
1516,71514830,00703-9526-01,sulfamethoxazole 80mg/TMP 16mg/mL MDV 30mL [SJGH],35.7,San Joaquin General Hospital,2019
1517,71514954,00703-9503-03,sulfamethoxazole 80mg/TMP 16mg/mL MDV 5mL [SJGH],59.51,San Joaquin General Hospital,2019
1518,41752767,50268-0730-15,sulfaSALAzine 500mg tab [SJGH],12.75,San Joaquin General Hospital,2019
1519,41753310,65862-0146-36,SUMAtriptan 25mg tab [SJGH],5.66001,San Joaquin General Hospital,2019
1520,41753302,62756-0521-69,SUMAtriptan 50mg tab [SJGH],6.2900100000000005,San Joaquin General Hospital,2019
1521,71549083,55150-0173-01,SUMAtriptan 6mg/0.5mL SDV [SJGH],34.76,San Joaquin General Hospital,2019
1522,41753518,68084-0450-01,tacrolimus 1mg cap [SJGH],104.16,San Joaquin General Hospital,2019
1523,41753369,63739-0269-10,tamoxifen 10mg tab [SJGH],37.02,San Joaquin General Hospital,2019
1524,41753542,51079-0294-20,tamsulosin 0.4mg cap [SJGH],49.28,San Joaquin General Hospital,2019
1525,41753575,51079-0418-20,temazepam 15mg cap [SJGH],9.17,San Joaquin General Hospital,2019
1526,41753641,51079-0419-20,temazepam 30mg cap [SJGH],12.9,San Joaquin General Hospital,2019
1527,71526545,00008-1179-01,temsirolimus 25mg/mL SDV [SJGH],1679.17,San Joaquin General Hospital,2019
1528,71549158,50242-0120-01,tenecteplase 50mg SDV [SJGH],5562.33,San Joaquin General Hospital,2019
1529,41753682,61958-0401-01,tenofovir 300mg tab [SJGH],1081.9599,San Joaquin General Hospital,2019
1530,41753658,59746-0383-06,terazosin 1mg cap [SJGH],11.05,San Joaquin General Hospital,2019
1531,41753674,59746-0385-06,terazosin 5mg cap [SJGH],13.63,San Joaquin General Hospital,2019
1532,41753807,65862-0079-30,terbinafine 250mg tab [SJGH],3.33,San Joaquin General Hospital,2019
1533,71539167,63323-0665-01,terbutaline 1mg/mL amp [SJGH],37.01,San Joaquin General Hospital,2019
1534,41753781,00527-1318-01,terbutaline 2.5mg tab [SJGH],330.83,San Joaquin General Hospital,2019
1535,71549190,00143-9750-01,testosterone enanthate 200mg/mL MDV 5mL [SJGH],67.34,San Joaquin General Hospital,2019
1536,71541387,13533-0634-02,tetanus IG 250units/mL PFS [SJGH],277.25,San Joaquin General Hospital,2019
1537,71540207,49281-0215-15,tetanus/diphtheria adult vacc 0.5mL PFS [SJGH],313.33,San Joaquin General Hospital,2019
1538,71540207,13533-0131-01,tetanus/diphtheria toxoid adult vacc [SJGH],191.77,San Joaquin General Hospital,2019
1539,71540355,49281-0400-10,tetanus/diphtheria/pertussis adult vacc 0.5mL SDV [SJGH],421.43,San Joaquin General Hospital,2019
1540,41754215,69292-0317-15,tetracaine 0.5% eye soln 15mL [SJGH],18.85995,San Joaquin General Hospital,2019
1541,41754208,00065-0741-14,tetracaine 0.5% eye soln 4mL [SJGH],56.60016,San Joaquin General Hospital,2019
1542,41754334,23155-0017-01,tetracycline 250mg cap [SJGH],311.37,San Joaquin General Hospital,2019
1543,41799221,99999-9999-31,tetracycline 25mg per ml oral suspension 120mL [SJGH],7.9128,San Joaquin General Hospital,2019
1544,41755463,27808-0033-01,theophylline 80mg/15mL soln 473mL [SJGH],50.34139,San Joaquin General Hospital,2019
1545,41754383,62332-0025-31,theophylline ER 300mg tab [SJGH],288.56,San Joaquin General Hospital,2019
1546,41755687,51645-0905-99,thiamine 100mg tab [SJGH],4.4,San Joaquin General Hospital,2019
1547,71549406,63323-0013-02,thiamine 100mg/mL MDV 2mL [SJGH],132.85,San Joaquin General Hospital,2019
1548,41755919,51079-0565-20,thioridazine 10mg tab [SJGH],30.37,San Joaquin General Hospital,2019
1549,41756438,51079-0588-20,thiothixene 5mg cap [SJGH],254.02,San Joaquin General Hospital,2019
1550,41756651,43825-0606-41,thrombin 5000units SDV [SJGH],61.21,San Joaquin General Hospital,2019
1551,71549505,00944-4303-10,thrombin/fibrinogen/aprotonin 10mL PFS kit [SJGH],60.885,San Joaquin General Hospital,2019
1552,71549513,00944-4302-04,thrombin/fibrinogen/aprotonin 4mL PFS kit [SJGH],243.49,San Joaquin General Hospital,2019
1553,71549570,58468-0030-02,thyrotropin alfa 1.1mg SDV [SJGH],3314.84,San Joaquin General Hospital,2019
1554,41757089,00186-0777-60,ticagrelor 90mg tab [SJGH],333.2297999999999,San Joaquin General Hospital,2019
1555,71514723,00008-4990-20,tigecycline 50mg SDV [SJGH],1485.05,San Joaquin General Hospital,2019
1556,41757212,61314-0226-05,timolol 0.25% eye soln 5mL [SJGH],2.06,San Joaquin General Hospital,2019
1557,41757308,61314-0227-10,timolol 0.5% eye soln 10mL [SJGH],4.88,San Joaquin General Hospital,2019
1558,41757295,17478-0288-10,timolol 0.5% eye soln 5mL [SJGH],4.59,San Joaquin General Hospital,2019
1559,41757105,00597-0075-75,tiotropium 18mcg cap [SJGH],37.96,San Joaquin General Hospital,2019
1560,41757337,61314-0643-05,tobramycin 0.3% eye soln 5mL [SJGH],3.81,San Joaquin General Hospital,2019
1561,41757394,00065-0648-35,tobramycin 0.3%/dexameth 0.1% eye oint 3.5gm [SJGH],203.27,San Joaquin General Hospital,2019
1562,41757378,24208-0295-05,tobramycin 0.3%/dexameth 0.1% eye susp 5mL [SJGH],67.75999999999999,San Joaquin General Hospital,2019
1563,71506554,39822-0412-01,tobramycin 1.2gm SDV [SJGH],166.06,San Joaquin General Hospital,2019
1564,41754300,17478-0340-38,tobramycin 300mg/5mL neb [SJGH],2073.4308,San Joaquin General Hospital,2019
1565,71506521,67457-0428-30,tobramycin 40mg/mL MDV 30mL [SJGH],206.679,San Joaquin General Hospital,2019
1566,41757824,68084-0344-01,topiramate 100mg tab [SJGH],19.33,San Joaquin General Hospital,2019
1567,41757808,68084-0342-01,topiramate 25mg tab [SJGH],9.82,San Joaquin General Hospital,2019
1568,71526941,00409-0302-01,topotecan 4mg/4mL SDV [SJGH],129.53,San Joaquin General Hospital,2019
1569,41798343,99999-9999-52,TPN - Pharmacy to Mix [SJGH],0.0,San Joaquin General Hospital,2019
1570,71532360,00517-8510-25,trace elements 10mL MDV [SJGH],302.23,San Joaquin General Hospital,2019
1571,71532303,00517-6202-25,trace elements neonatal 2mL SDV [SJGH],215.01,San Joaquin General Hospital,2019
1572,41758004,51079-0991-20,traMADol 50mg tab [SJGH],6.23,San Joaquin General Hospital,2019
1573,71549802,39822-1000-01,tranexamic 1000mg/10mL SDV [SJGH],80.57,San Joaquin General Hospital,2019
1574,71526891,50242-0132-01,trastuzumab 150mg SDV [SJGH],1513.03,San Joaquin General Hospital,2019
1575,41758053,00065-0260-25,travoprost 0.004% eye soln 2.5mL [SJGH],160.75,San Joaquin General Hospital,2019
1576,41758186,00904-6555-61,traZODone 100mg tab [SJGH],13.53,San Joaquin General Hospital,2019
1577,41758111,00904-6554-61,traZODone 50mg tab [SJGH],9.78,San Joaquin General Hospital,2019
1578,41758525,45802-0063-35,triamcinolone 0.025% crm 15gm [SJGH],2.01,San Joaquin General Hospital,2019
1579,41758665,00713-0229-15,triamcinolone 0.025% oint 15gm [SJGH],4.15005,San Joaquin General Hospital,2019
1580,41759002,45802-0064-35,triamcinolone 0.1% crm 15gm [SJGH],2.32995,San Joaquin General Hospital,2019
1581,41759093,45802-0055-35,triamcinolone 0.1% oint 15gm [SJGH],1.99995,San Joaquin General Hospital,2019
1582,41759374,45802-0055-36,triamcinolone 0.1% oint 80gm [SJGH],5.090400000000002,San Joaquin General Hospital,2019
1583,71523682,00003-0494-20,triamcinolone 10mg/mL MDV 5mL (Intra-articular or Intralesional only)  [SJGH],11.48,San Joaquin General Hospital,2019
1584,71523757,00003-0293-20,triamcinolone 40mg/mL MDV 5mL (IM or Intra-articular only) [SJGH],45.09,San Joaquin General Hospital,2019
1585,71523470,00003-0293-05,triamcinolone 40mg/mL SDV (IM or Intra-articular only) [SJGH],8.89,San Joaquin General Hospital,2019
1586,41725912,51079-0433-20,triamterene 75mg/HCTZ 50mg tab [SJGH],55.63,San Joaquin General Hospital,2019
1587,41760091,51079-0575-20,trifluoperazine 10mg tab [SJGH],227.3,San Joaquin General Hospital,2019
1588,41760182,61314-0044-75,trifluridine 1% eye soln 7.5mL [SJGH],142.27,San Joaquin General Hospital,2019
1589,41760323,00591-5335-01,trihexyphenidyl 2mg tab [SJGH],4.05,San Joaquin General Hospital,2019
1590,41761420,00591-5337-01,trihexyphenidyl 5mg tab [SJGH],8.35,San Joaquin General Hospital,2019
1591,41760802,17478-0101-12,tropicamide 0.5% eye soln 15mL [SJGH],4.75995,San Joaquin General Hospital,2019
1592,41760810,61314-0355-01,tropicamide 1% eye soln 3mL [SJGH],8.529900000000001,San Joaquin General Hospital,2019
1593,71528590,42023-0104-01,tuberculin PPD 5 test units/0.1mL MDV 1mL (Aplisol) [SJGH],77.03,San Joaquin General Hospital,2019
1594,41799232,99999-9999-32,ursodiol 20mg per ml oral suspension 120mL [SJGH],11.214,San Joaquin General Hospital,2019
1595,41760976,51079-0383-20,ursodiol 300mg cap [SJGH],565.02,San Joaquin General Hospital,2019
1596,41761198,68084-0309-21,valACYclovir 1gm tab [SJGH],62.0799,San Joaquin General Hospital,2019
1597,41799243,99999-9999-33,valACYclovir 50mg per ml oral suspension 180mL [SJGH],19.4076,San Joaquin General Hospital,2019
1598,41761701,55111-0762-60,valGANciclovir 450mg tab [SJGH],783.84,San Joaquin General Hospital,2019
1599,41761651,00004-0039-09,valGANciclovir 50mg/mL soln 88mL [SJGH],1015.49008,San Joaquin General Hospital,2019
1600,71550008,00143-9785-10,valproate sodium 500mg/5mL SDV [SJGH],22.3,San Joaquin General Hospital,2019
1601,41761024,00121-0675-16,valproic acid 250mg/5mL soln 473mL [SJGH],6.047999999999999,San Joaquin General Hospital,2019
1602,71511851,25021-0158-99,vancomycin 10gm bulk vial [SJGH],92.05,San Joaquin General Hospital,2019
1603,71511901,00409-6535-01,vancomycin 1gm ADD-vial [SJGH],56.08,San Joaquin General Hospital,2019
1604,41799010,99999-9999-41,vancomycin 1gm per 250 ml irrigation solution compound [SJGH],4.225,San Joaquin General Hospital,2019
1605,71511968,55150-0204-20,vancomycin 1gm SDV [SJGH],33.22,San Joaquin General Hospital,2019
1606,71511976,47781-0598-91,vancomycin 500mg SDV [SJGH],22.64,San Joaquin General Hospital,2019
1607,41761008,65628-0208-10,vancomycin 50mg/mL soln 300mL [SJGH],188.889,San Joaquin General Hospital,2019
1608,41799265,99999-9999-49,"vancomycin 5mg / heparin 2,500 units per ml lock flush 3mL [SJGH]",5.0589,San Joaquin General Hospital,2019
1609,41799254,99999-9999-43,vancomycin 5mg per ml rectal solution 1000mL [SJGH],18.41,San Joaquin General Hospital,2019
1610,71511984,00409-6531-01,vancomycin 750mg ADD-vial [SJGH],104.1,San Joaquin General Hospital,2019
1611,71541551,00006-4827-00,varicella vacc 0.5mL SDV [SJGH],1159.58,San Joaquin General Hospital,2019
1612,71549968,42023-0164-25,vasopressin 20units/mL MDV 1mL [SJGH],3733.38,San Joaquin General Hospital,2019
1613,71535439,67457-0438-10,vecuronium 10mg SDV [SJGH],47.45,San Joaquin General Hospital,2019
1614,71526594,64764-0300-20,vedolizumab 300mg SDV [SJGH],5863.05,San Joaquin General Hospital,2019
1615,41761305,68084-0713-01,venlafaxine ER 150mg cap [SJGH],34.36,San Joaquin General Hospital,2019
1616,41761289,68084-0698-01,venlafaxine ER 37.5mg cap [SJGH],29.2,San Joaquin General Hospital,2019
1617,41761297,68084-0709-01,venlafaxine ER 75mg cap [SJGH],30.18,San Joaquin General Hospital,2019
1618,41761347,00904-2924-61,verapamil 120mg tab [SJGH],8.559999999999999,San Joaquin General Hospital,2019
1619,41799276,99999-9999-34,verapamil 50mg per ml oral suspension [SJGH],3.738,San Joaquin General Hospital,2019
1620,71550115,00409-1144-05,verapamil 5mg/2mL SDV [SJGH],595.4399999999998,San Joaquin General Hospital,2019
1621,41761230,00904-2920-61,verapamil 80mg tab [SJGH],7.07,San Joaquin General Hospital,2019
1622,41761412,51079-0899-20,verapamil ER 180mg tab [SJGH],197.09,San Joaquin General Hospital,2019
1623,41761453,51079-0869-20,verapamil ER 240mg tab [SJGH],177.72,San Joaquin General Hospital,2019
1624,71526370,63323-0278-10,vinBLAStine 10mg/10mL SDV [SJGH],36.51,San Joaquin General Hospital,2019
1625,71526479,61703-0309-06,vinCRIStine 1mg/mL SDV [SJGH],5.11,San Joaquin General Hospital,2019
1626,71526529,61703-0309-16,vinCRIStine 2mg/2mL SDV [SJGH],9.49,San Joaquin General Hospital,2019
1627,71526602,64370-0532-01,vinorelbine 10mg/mL SDV [SJGH],7.97,San Joaquin General Hospital,2019
1628,71526644,64370-0532-02,vinorelbine 50mg/5mL SDV [SJGH],34.4,San Joaquin General Hospital,2019
1629,41761750,00904-2085-60,vitamin A 10000units cap [SJGH],1.81,San Joaquin General Hospital,2019
1630,41761842,54162-0000-05,vitamin A&D oint 5gm pkt [SJGH],23.2488,San Joaquin General Hospital,2019
1631,41761644,60258-0160-01,vitamin b complex w/ vitamin c and folic acid tab [SJGH],6.1,San Joaquin General Hospital,2019
1632,41761636,00904-0260-13,vitamin B complex with vitamin C tab [SJGH],2.5298000000000003,San Joaquin General Hospital,2019
1633,41761883,54838-0005-30,vitamin E 50units/mL soln 30mL [SJGH],26.0799,San Joaquin General Hospital,2019
1634,71559413,00049-3190-28,voriconazole 200mg SDV [SJGH],28.04,San Joaquin General Hospital,2019
1635,41763103,60687-0273-21,voriconazole 200mg tab [SJGH],557.9601,San Joaquin General Hospital,2019
1636,41762030,00056-0169-75,warfarin 1mg tab [SJGH],3.43,San Joaquin General Hospital,2019
1637,41762113,00056-0176-75,warfarin 2.5mg tab [SJGH],3.69,San Joaquin General Hospital,2019
1638,41762048,00056-0170-75,warfarin 2mg tab [SJGH],3.5700000000000003,San Joaquin General Hospital,2019
1639,41762139,00056-0188-75,warfarin 3mg tab [SJGH],3.7,San Joaquin General Hospital,2019
1640,41762155,00056-0168-75,warfarin 4mg tab [SJGH],3.71,San Joaquin General Hospital,2019
1641,41762188,00056-0172-75,warfarin 5mg tab [SJGH],3.85,San Joaquin General Hospital,2019
1642,41762220,00056-0189-75,warfarin 6mg tab [SJGH],4.95,San Joaquin General Hospital,2019
1643,41762253,00056-0173-75,warfarin 7.5mg tab [SJGH],5.13,San Joaquin General Hospital,2019
1644,41763608,00173-0681-01,zanamivir 5mg inh cap [SJGH],55.43,San Joaquin General Hospital,2019
1645,41762659,65862-0107-01,zidovudine 100mg cap [SJGH],143.72,San Joaquin General Hospital,2019
1646,41762675,65862-0048-24,zidovudine 10mg/mL syrup 240mL [SJGH],32.5392,San Joaquin General Hospital,2019
1647,71515506,49702-0213-26,zidovudine 200mg/20mL SDV [SJGH],138.5,San Joaquin General Hospital,2019
1648,41762469,75834-0170-01,zinc oxide 20% oint 30gm [SJGH],3.2499,San Joaquin General Hospital,2019
1649,41762477,00536-5700-98,zinc oxide 20% oint 454gm [SJGH],4.04968,San Joaquin General Hospital,2019
1650,41762600,00731-0401-06,zinc sulfate 220mg cap [SJGH],11.0,San Joaquin General Hospital,2019
1651,41763707,68001-0136-06,ziprasidone 20mg cap [SJGH],33.4998,San Joaquin General Hospital,2019
1652,71550750,00049-3920-83,ziprasidone 20mg SDV [SJGH],471.18,San Joaquin General Hospital,2019
1653,41763764,00904-6270-08,ziprasidone 40mg cap [SJGH],156.66,San Joaquin General Hospital,2019
1654,71550941,25021-0826-82,zoledronic acid 4mg/100mL RTU [SJGH],38.0,San Joaquin General Hospital,2019
1655,71550941,25021-0801-66,zoledronic acid 4mg/5mL SDV [SJGH],33.18,San Joaquin General Hospital,2019
1656,71550917,55111-0688-52,zoledronic acid 5mg/100mL RTU [SJGH],104.38,San Joaquin General Hospital,2019
1657,41762725,68084-0189-01,zolpidem 5mg tab [SJGH],9.3,San Joaquin General Hospital,2019
1658,71541809,00006-4963-41,zoster vacc 0.65mL SDV [SJGH],2084.13,San Joaquin General Hospital,2019
