,EAP PROC CODE,Description,CPT,REV CODE,Price,Hospital,Year
1576,302697,HB PB SPECIAL STAIN HISTOCHEMICAL FROZEN,88314,971,73.0,Barton Memorial Hospital,2019
1577,302778,HB PB SPECIAL STAIN GRP III ENZYME HISTO,88319,971,60.0,Barton Memorial Hospital,2019
1578,302779,HB PB MICROSLIDE CONSULTATION,88321,971,297.0,Barton Memorial Hospital,2019
1579,354015,HCHG SLIDE CONSULT REQUIRE PREP,88323,312,138.14,Barton Memorial Hospital,2019
1580,355000,"HCHG BMH/CVMC CONSULT & REPORT, REFERRED MATERIAL, REQ PREP OF SLIDES",88323,312,112.5,Barton Memorial Hospital,2019
1581,355001,HCHG BMH/CVMC MICROSLIDE CONSULTATION,88323,312,138.14,Barton Memorial Hospital,2019
1582,302780,HB PB SLIDE CONSULT REQUIRE PREP,88323,971,372.0,Barton Memorial Hospital,2019
1583,302782,HB PB COMPREHENSIVE REVIEW OF DATA,88325,971,391.0,Barton Memorial Hospital,2019
1584,354016,HCHG PATH CONSULT DURING SURGERY,88329,312,251.86,Barton Memorial Hospital,2019
1585,302783,HB PB PATH CONSULT DURING SURGERY,88329,971,143.0,Barton Memorial Hospital,2019
1586,354023,HCHG PATH CONSULT-1ST TISSUE BLOCK,88331,312,363.78,Barton Memorial Hospital,2019
1587,302784,HB PB PATH CONSULT 1ST TISSUE BLOCK,88331,971,213.0,Barton Memorial Hospital,2019
1588,354003,HCHG PATH CONSULT-EA ADD TISSUE BLK,88332,312,142.58,Barton Memorial Hospital,2019
1589,302785,HB PB PATH CONSULT EA ADD TISSUE BLK,88332,971,125.0,Barton Memorial Hospital,2019
1590,355002,"HCHG BMH INTRAOP CYTO PATH CONSULT, 1",88333,310,175.5,Barton Memorial Hospital,2019
1591,302786,HB PB INTRAOP CYTOPATH CONSULT INITIAL,88333,971,280.0,Barton Memorial Hospital,2019
1592,355003,"HCHG BMH INTRAOP CYTO PATH CONSULT, 2",88334,310,175.5,Barton Memorial Hospital,2019
1593,354054,HCHG INTRAOP CYTO PATH CONSULT 2,88334,312,161.01,Barton Memorial Hospital,2019
1594,302787,HB PB INTRAOP CYTOPATH CONSULT ADDL SITE,88334,971,168.0,Barton Memorial Hospital,2019
1595,352108,HB PB IMMUNOHISTOCHEM AB STAIN ADDL,88341,971,150.0,Barton Memorial Hospital,2019
1596,355004,HCHG BMH/CVMC IMMUNOHISTOCHEMISTRY*R,88342,312,101.27,Barton Memorial Hospital,2019
1597,355005,"HCHG BMH/CVMC IMMUNOHISTOCHEMISTRY, EACH ANTIBODY",88342,312,67.94,Barton Memorial Hospital,2019
1598,302788,HB PB IMMUNOHISTO ANTIBODY 1ST SLIDE,88342,971,150.0,Barton Memorial Hospital,2019
1599,351306,HCHG PB IMMUNOHISTO ANTIBODY SLIDE,88344,971,163.5,Barton Memorial Hospital,2019
1600,302789,HB PB IMMUNOFLUORESCENT STUDY EA,88346,971,170.0,Barton Memorial Hospital,2019
1601,354082,HCHG BMH/CVMC TUMOR IMMUNOHISTOCHEMISTRY/MANUAL,88360,312,86.47,Barton Memorial Hospital,2019
1602,355006,"HCHG BMH/CVMC TUMOR, IMMUNOHISTOCHEMICAL/MANUAL",88360,312,847.55,Barton Memorial Hospital,2019
1603,357053,HCHG MORPH ANAL TUMOR IMMUNO REF,88360,312,79.33,Barton Memorial Hospital,2019
1604,352109,HB PB ER/PR TUMOR IMMUNOHISTO AB STAIN,88360,971,216.0,Barton Memorial Hospital,2019
1605,355007,"HCHG BMH/CVMC TUMOR, IMMUNOHISTOCHEMISTRY/COMPUTER ASSISTED TECHNOLOGY",88361,312,183.55,Barton Memorial Hospital,2019
1606,302456,HB PB EXAM SELECT ARCHIVE MOLEC ANAL,88363,971,100.0,Barton Memorial Hospital,2019
1607,355008,"HCHG BMH/CVMC IN SITU HYBRIDIZATION (EG, FISH), EACH PROBE",88365,312,207.66,Barton Memorial Hospital,2019
1608,355009,"HCHG BMH/CVMC IN SITU HYBRIDIZATION, EACH PROBE; MANUAL",88368,312,302.18,Barton Memorial Hospital,2019
1609,302917,HCHG BILIRUBIN TOT.TRANSCUTANEOUS,88720,305,155.49,Barton Memorial Hospital,2019
1610,360351,"HCHG CELL COUNT,MISC BODY FLUIDS",89050,309,231.3,Barton Memorial Hospital,2019
1611,360355,"HCHG CELL CT W/DIFF,MISC BODY FLUID",89051,309,302.45,Barton Memorial Hospital,2019
1612,360409,HCHG LEUKOCYTES STOOL,89055,309,165.46,Barton Memorial Hospital,2019
1613,355011,"HCHG BMH/CVMC EXAM,SYNOVIAL FLUID CRYSTALS",89060,300,205.56,Barton Memorial Hospital,2019
1614,360348,HCHG CRYSTAL ID BY MICROSCOPY,89060,309,190.39,Barton Memorial Hospital,2019
1615,302462,HB PB CRYSTAL ID BY LIGHT,89060,971,57.0,Barton Memorial Hospital,2019
1616,360388,HCHG FAT QUAL STOOL URINE RESP SEC,89125,309,110.32,Barton Memorial Hospital,2019
1617,360363,HCHG SMEAR FOR EOSINOPHILS,89190,309,197.5,Barton Memorial Hospital,2019
1618,309024,HCHG BMH/CVMC SPUTUM INDUCTION,89220,309,261.62,Barton Memorial Hospital,2019
1619,343047,HCHG BMH SPUTUM COLLECTION,89220,309,384.05,Barton Memorial Hospital,2019
1620,360392,HCHG SEMEN ANAL SPERM DETECTION LAB,89321,309,185.04,Barton Memorial Hospital,2019
1621,350610,HCHG BMH/CVMC RHOGRAM,90384,250,250.14,Barton Memorial Hospital,2019
1622,351006,HCHG BMH/CVMC RHO(D)IMMUNE GLOBULIN(RHIG)HUMAN MINI-DOSE,90385,250,301.89,Barton Memorial Hospital,2019
1623,304081,HCHG INFLUENZA ADMINISTRATION,90471,771,183.11,Barton Memorial Hospital,2019
1624,304805,HCHG PNEUMOCOCCAL ADMINISTRATION,90471,771,183.11,Barton Memorial Hospital,2019
1625,306375,HCHG IMMUNIZATION ADMINISTRATION,90471,771,183.11,Barton Memorial Hospital,2019
1626,309027,"HCHG BMH/CVMC IMMUNIZATION ADMIN, EACH ADD",90472,771,177.77,Barton Memorial Hospital,2019
1627,305267,HCHG SPEECH LANG TX-INDIVIDUAL,92507,440,282.32,Barton Memorial Hospital,2019
1628,343094,HCHG BMH SPEECH THERAPY,92507,440,282.32,Barton Memorial Hospital,2019
1629,309034,HCHG BMH/CVMC NASOPHARYNGOSCOPY W ENDOSCOPE,92511,450,579.68,Barton Memorial Hospital,2019
1630,310134,HCHG EVALUATION OF SPEECH FLUENCY,92521,444,340.04,Barton Memorial Hospital,2019
1631,310135,HCHG EVALUATE SPEECH PRODUCTION,92522,444,340.04,Barton Memorial Hospital,2019
1632,310136,HCHG SPEECH SOUND LANG COMPREHEN,92523,444,635.22,Barton Memorial Hospital,2019
1633,310133,HCHG BEHAVRAL QUALIT ANALYS VOICE,92524,444,340.04,Barton Memorial Hospital,2019
1634,305393,HCHG SWALLOWING DYSFUNCTION TREATMT,92526,440,282.32,Barton Memorial Hospital,2019
1635,343095,HCHG BMH ORAL FUNCTION THERAPY,92526,440,282.32,Barton Memorial Hospital,2019
1636,304948,HCHG PURETONE AUDIOMETRY AIR ONLY,92552,471,209.64,Barton Memorial Hospital,2019
1637,343128,HCHG BMH PURE TONE AUDIOMETRY AIR ONLY,92552,471,209.64,Barton Memorial Hospital,2019
1638,309036,HCHG BMH AUDIOMETRY SCREENING-INFANT,92560,470,249.89,Barton Memorial Hospital,2019
1639,343129,HCHG BMH AUDITORY EVOKED POTENTIAL EVOKED RESPONSE AUDIOMETRY,92585,471,1815.67,Barton Memorial Hospital,2019
1640,343251,HCHG BMH ABR BRAINSTEM,92585,471,1815.67,Barton Memorial Hospital,2019
1641,309037,PR BMH PF BAEP PRO FEE,92585,986,348.8,Barton Memorial Hospital,2019
1642,303678,HCHG EVAL SPEECH-GEN DEVICE 1ST HR,92607,444,395.8,Barton Memorial Hospital,2019
1643,343100,"HCHG BMH EVAL FOR SPEECH DEVICE RX,1 HR",92607,444,395.8,Barton Memorial Hospital,2019
1644,304702,HCHG ORAL PHARYNGEAL EVALUATION,92610,444,621.09,Barton Memorial Hospital,2019
1645,343101,HCHG BMH EVALUATE SWALLOWING FUNCTION,92610,444,621.09,Barton Memorial Hospital,2019
1646,305690,HCHG VIDEOFLUOROSCOPIC EVALUATION,92611,444,739.61,Barton Memorial Hospital,2019
1647,343102,HCHG BMH MOTION FLUOROSCOPY/SWALLOW,92611,444,739.61,Barton Memorial Hospital,2019
1648,303027,HCHG CARDIOPULMONARY RESUSCITATION,92950,480,1776.06,Barton Memorial Hospital,2019
1649,309040,HCHG BMH/CVMC TEMPORARY TRANSCUTANEOUS PACING,92953,450,1388.07,Barton Memorial Hospital,2019
1650,5060034,HCHG BMH/CVMC CARDIOVERSION,92960,360,2823.17,Barton Memorial Hospital,2019
1651,303030,HCHG CARDIOVERSION EXTERNAL ELECTVE,92960,480,2823.17,Barton Memorial Hospital,2019
1652,303550,HCHG EKG TEST,93005,730,440.56,Barton Memorial Hospital,2019
1653,303560,HCHG ELECTROCARDIOGRAM,93005,730,440.56,Barton Memorial Hospital,2019
1654,309044,HCHG PR EKG INTERP ONLY,93010,985,63.63,Barton Memorial Hospital,2019
1655,309046,PR BMH/CVMC PF CARDIOVASCULAR STRESS TEST-PRO FEE,93016,985,299.75,Barton Memorial Hospital,2019
1656,305566,HCHG CARDIOVASC STRESS TST TRACING ONLY,93017,482,1886.54,Barton Memorial Hospital,2019
1657,309048,HCHG PR STRESS TEST INTERPRETATION,93018,985,299.75,Barton Memorial Hospital,2019
1658,309049,PR BMH RHYTHM ECG WITH REPORT PRO FEE,93040,985,125.94,Barton Memorial Hospital,2019
1659,305019,HCHG RHYTHM STRIP,93041,730,160.87,Barton Memorial Hospital,2019
1660,330915,HCHG BMH/CVMC RHYTHM ECG 93041,93041,730,160.87,Barton Memorial Hospital,2019
1661,302515,HCHG PR RHYTHM STRIP,93042,985,41.42,Barton Memorial Hospital,2019
1662,343141,HCHG BMH ECG MONIT/REPRT UP TO 48 HRS,93225,731,725.74,Barton Memorial Hospital,2019
1663,303960,HCHG HOLTER SCAN ANALYSIS 24 HRS,93226,731,725.74,Barton Memorial Hospital,2019
1664,309051,HCHG PR HOLTER MONITOR INTERP READ ONLY,93227,985,338.99,Barton Memorial Hospital,2019
1665,309054,HCHG BMH/CVMC ECG RECORDING (30 DAY),93270,730,434.1,Barton Memorial Hospital,2019
1666,310379,HCHG ECG MONITORING & ANALYSIS,93271,731,485.64,Barton Memorial Hospital,2019
1667,302544,HCHG PR 30 DAY EVENT MONITOR,93272,985,71.94,Barton Memorial Hospital,2019
1668,303512,HCHG ECHO-CONGENITAL COMP W/O CONT,93303,483,3339.12,Barton Memorial Hospital,2019
1669,306512,HCHG ECHO-CNGNTL COMP W/ CONT,93303,483,3339.12,Barton Memorial Hospital,2019
1670,302508,HB PB ECHO CONGENITAL,93303,960,167.0,Barton Memorial Hospital,2019
1671,303513,HCHG ECHO-CONGENITAL LTD W/O CONT,93304,483,1118.62,Barton Memorial Hospital,2019
1672,306513,HCHG ECHO-CNGNTL LTD W/ CONT,93304,483,1118.62,Barton Memorial Hospital,2019
1673,302509,HB PB ECHO CONGENITAL LIMITED,93304,960,96.0,Barton Memorial Hospital,2019
1674,306369,HCHG ECHO COMP W/O CONTRAST,93306,483,3639.64,Barton Memorial Hospital,2019
1675,306370,HCHG ECHO COMP W/ CONTRAST,93306,483,3639.64,Barton Memorial Hospital,2019
1676,306371,HB PB ECHOCARDIOGRAM COMPLETE,93306,960,166.0,Barton Memorial Hospital,2019
1677,303511,HCHG ECHO COMP W/O CONT W/O CF,93307,483,2347.94,Barton Memorial Hospital,2019
1678,302505,HB PB ECHO TTE WO DOPPLER COMP,93307,960,118.0,Barton Memorial Hospital,2019
1679,303514,HCHG ECHOCARDIOGRAM LTD W/O CONT,93308,483,1975.63,Barton Memorial Hospital,2019
1680,306514,HCHG ECHOCRDGRM LTD W/ CONT,93308,483,1975.63,Barton Memorial Hospital,2019
1681,302506,HB PB ECHOCARDIOGRAM LIMITED,93308,960,67.0,Barton Memorial Hospital,2019
1682,305546,HCHG TRANSESOPHAGEAL ECHO W/O CONT,93312,483,4269.89,Barton Memorial Hospital,2019
1683,306547,HCHG TRANSESPHGL ECHO W/ CONT,93312,483,4269.89,Barton Memorial Hospital,2019
1684,360940,HB PB ECHO TRANSESOPHAGEAL,93312,960,317.0,Barton Memorial Hospital,2019
1685,305547,HCHG TEE-CONGENITAL W/O CONTRAST,93315,483,3111.26,Barton Memorial Hospital,2019
1686,306549,HCHG TEE-CONGENITAL W/ CONT,93315,483,3111.26,Barton Memorial Hospital,2019
1687,5400085,HCHG BMH T.E.E./ECHO TRANSESOPHAGEAL,93315,483,3111.26,Barton Memorial Hospital,2019
1688,303011,HCHG CARDIAC DOPPLER EXAM(2ND),93320,483,1229.15,Barton Memorial Hospital,2019
1689,302502,HB PB DOPPLER ECHO EXAM HEART,93320,960,49.0,Barton Memorial Hospital,2019
1690,303012,HCHG CARDIAC DOPPLER LIMITED,93321,483,785.97,Barton Memorial Hospital,2019
1691,302504,HB PB DOPPLER ECHO EXAM HEART LIMITED,93321,960,20.0,Barton Memorial Hospital,2019
1692,303231,HCHG COLOR FLOW MAPPING,93325,483,1210.91,Barton Memorial Hospital,2019
1693,306457,HB PB COLOR FLOW DOPPLER ADD-ON,93325,960,10.0,Barton Memorial Hospital,2019
1694,303515,HCHG ECHO REST/STRESS W/O CONTRAST,93350,483,2383.11,Barton Memorial Hospital,2019
1695,306515,HCHG ECHO REST/STRESS W/ CONT,93350,483,2383.08,Barton Memorial Hospital,2019
1696,302507,HB PB ECHO STRESS TTE ONLY,93350,960,187.0,Barton Memorial Hospital,2019
1697,305711,HCHG STRESS ECHO WITH EKG,93351,483,2714.86,Barton Memorial Hospital,2019
1698,360941,HB PB ECHO STRESS TTE COMPLETE,93351,960,223.0,Barton Memorial Hospital,2019
1699,309057,HCHG BMH ECG TAHOE DOUGLAS FIRE UNLISTED CARDIOVASCULAR,93799,730,2450.84,Barton Memorial Hospital,2019
1700,4400306,"HCHG DUPLEX SCAN EXTRACRANIAL,BILAT",93880,920,2599.52,Barton Memorial Hospital,2019
1701,4400497,"HCHG NONINVASV EXTREM EXAM,1LEVEL,BILAT",93922,920,1056.58,Barton Memorial Hospital,2019
1702,4400498,"HCHG NONINVASV EXTREM EXAM,MULT,BILAT",93923,920,1719.03,Barton Memorial Hospital,2019
1703,304300,HCHG LE ARTERIAL STRESS EXAM,93924,920,1471.58,Barton Memorial Hospital,2019
1704,4400304,HCHG DUPLEX LO EXTREM ART BILAT,93925,920,2248.99,Barton Memorial Hospital,2019
1705,4400305,HCHG DUPLEX LO EXTREM ART UNILAT/LTD,93926,920,1478.66,Barton Memorial Hospital,2019
1706,4400308,HCHG DUPLEX UP EXTREM ART BILAT,93930,920,2183.59,Barton Memorial Hospital,2019
1707,4400309,HCHG DUPLEX UP EXTREM ART UNILAT/LTD,93931,920,1464.11,Barton Memorial Hospital,2019
1708,4400299,"HCHG DUPLEX EXTREM VENOUS,BILAT",93970,920,2406.62,Barton Memorial Hospital,2019
1709,4400300,"HCHG DUPLEX EXTREM VENOUS,UNI OR LTD",93971,920,1796.18,Barton Memorial Hospital,2019
1710,4400297,"HCHG DUPLEX ABD/PEL VASC STUDY,COMPLETE",93975,920,2248.99,Barton Memorial Hospital,2019
1711,4400298,"HCHG DUPLEX ABD/PEL VASC STUDY,LIMITD",93976,921,1309.11,Barton Memorial Hospital,2019
1712,4400302,"HCHG DUPLEX LARGE VESSEL(S),COMPLETE",93978,920,2086.31,Barton Memorial Hospital,2019
1713,4400303,"HCHG DUPLEX LARGE VESSEL(S),LIMITED",93979,920,1486.36,Barton Memorial Hospital,2019
1714,305669,HCHG VENTILATION(BIPAP)-FIRST DAY,94002,410,4940.53,Barton Memorial Hospital,2019
1715,305670,HCHG VENTILATION(BIPAP)-SUBSQ DAY,94003,410,3528.95,Barton Memorial Hospital,2019
1716,305946,HCHG SPIROMETRY W/ GRAPHIC RCD (NO PROFEE),94010,460,433.73,Barton Memorial Hospital,2019
1717,343056,HCHG BMH SPIRO PRE & POST,94060,410,793.3,Barton Memorial Hospital,2019
1718,309062,HCHG BRONCHOSPASM PROVOCATION EVAL,94070,460,1112.66,Barton Memorial Hospital,2019
1719,305699,HCHG VITAL CAPACITY,94150,460,225.86,Barton Memorial Hospital,2019
1720,309063,HCHG BMH MAXIMUM VOLUNTARY VENTILATION,94200,460,186.36,Barton Memorial Hospital,2019
1721,309066,HCHG BMH FLOW VOLUME LOOP,94375,460,517.21,Barton Memorial Hospital,2019
1722,309067,HCHG BMH SURFACTANT ADMINISTRATION,94610,410,280.08,Barton Memorial Hospital,2019
1723,503413,HCHG PULMONARY STRESS TESTING,94618,460,906.52,Barton Memorial Hospital,2019
1724,307057,HCHG AIRWAY INHALATION TREATMENT,94640,410,381.13,Barton Memorial Hospital,2019
1725,330928,HCHG BMH/CVMC AIRWAY INHALATION TREATMENT,94640,410,381.13,Barton Memorial Hospital,2019
1726,309070,HCHG BMH/CVMC CONTINUOUS INHALATION TREATMENT W/MEDS 1ST HOUR,94644,410,352.2,Barton Memorial Hospital,2019
1727,309071,HCHG BMH/CVMC CONTINUOUS INHALATION TREATMENT W/MED EACH ADD HOUR,94645,410,130.81,Barton Memorial Hospital,2019
1728,303283,HCHG CPAP INITIATION/MANAGEMENT,94660,410,1615.04,Barton Memorial Hospital,2019
1729,307048,HCHG RESP CARE REASSESSMEMT,94664,410,466.24,Barton Memorial Hospital,2019
1730,303172,HCHG CHEST PHYSIOTHERAPY-PEP-INIT,94667,410,384.05,Barton Memorial Hospital,2019
1731,303174,HCHG CHEST PHYSIOTHERAPY-SUBSQ,94668,410,285.11,Barton Memorial Hospital,2019
1732,343125,HCHG BMH PULMONARY FUNCTION TEST PLETHYSMOGRAPHY,94726,460,717.82,Barton Memorial Hospital,2019
1733,343126,HCHG BMH PULMONARY FUNCTION TEST BY GAS,94727,460,605.43,Barton Memorial Hospital,2019
1734,343127,HCHG BMH CO2/MEMBRANE DIFFUSE CAPACITY,94729,460,605.43,Barton Memorial Hospital,2019
1735,303508,HCHG EAR/PULSE OXIMETRY-SINGLE DETM,94760,460,187.84,Barton Memorial Hospital,2019
1736,303507,HCHG EAR/PULSE OXIMETRY-MULTIPLE,94761,460,382.38,Barton Memorial Hospital,2019
1737,309077,HCHG BMH/CVMC OVERNIGHT OXIMETRY (MEASURE BLOOD OXYGEN LEVEL),94762,460,510.99,Barton Memorial Hospital,2019
1738,303204,HCHG CO2 EXPIRED GAS DETERMINATION,94770,460,952.82,Barton Memorial Hospital,2019
1739,309084,HCHG BMH/CVMC MSLT,95805,740,2849.91,Barton Memorial Hospital,2019
1740,309083,PR BMH MULTIPLE SLEEP LATENCY TEST PRO FEE,95805,986,732.4,Barton Memorial Hospital,2019
1741,309085,"HCHG BMH/CVMC POLYSOMNOGRAPHY, 4 OR MORE",95810,740,6032.53,Barton Memorial Hospital,2019
1742,343166,HCHG BMH POLYSOMNOGRAPHY 4 OR MORE PRO,95810,986,940.71,Barton Memorial Hospital,2019
1743,309086,HCHG BMH/CVMC POLYSOMNOGRAPHY/CPAP,95811,740,6575.46,Barton Memorial Hospital,2019
1744,343167,HCHG BMH POLYSOMNOGRAPHY W/CPAP PRO FEE,95811,986,968.2,Barton Memorial Hospital,2019
1745,343142,HCHG BMH ELECTROENCEPHALOGRAM (EEG)EXTENDED MONITORING 41-60 MIN,95812,740,1703.94,Barton Memorial Hospital,2019
1746,309087,"PR BMH EEG, 41-60 MINUTES PRO FEE",95812,986,926.5,Barton Memorial Hospital,2019
1747,303527,HCHG EEG MONITORING - CONTINUOUS,95813,740,2968.47,Barton Memorial Hospital,2019
1748,309088,PR BMH EEG EXTENDED MONITORING OVER 1 HOUR-PRO FEE,95813,986,1199.0,Barton Memorial Hospital,2019
1749,343143,HCHG BMH EEG; INCLUDING RECORDING AWAKE AND DROWSY,95816,740,1835.06,Barton Memorial Hospital,2019
1750,309089,PR BMH EEG AWAKE PROFEE,95816,986,850.2,Barton Memorial Hospital,2019
1751,343144,HCHG BMH EEG; INCLUDING RECORDING AWAKE AND ASLEEP,95819,740,1835.06,Barton Memorial Hospital,2019
1752,309090,PR BMH EEG AWAKE/SLP PROFEE,95819,986,1015.83,Barton Memorial Hospital,2019
1753,343145,HCHG BMH EEG; RECORDING IN COMA OR SLEEP ONLY,95822,740,1835.06,Barton Memorial Hospital,2019
1754,309091,PR BMH EEG SLEEP PROFEE,95822,986,895.98,Barton Memorial Hospital,2019
1755,343146,HCHG BMH ELECTROENCEPHALOGRAM (EEG)CEREBRAL DEATH EVALUATION ONLY,95824,740,2286.87,Barton Memorial Hospital,2019
1756,309092,PR BMH EEG C DEATH PROFEE,95824,986,267.32,Barton Memorial Hospital,2019
1757,343154,HCHG BMH NEEDLE ELECTROMYOGRAPHY ONE EXTREMITY W/WO PARASPINAL,95860,922,731.22,Barton Memorial Hospital,2019
1758,309093,PR BMH MUSCLE TEST ONE LIMB PRO FEE,95860,986,288.85,Barton Memorial Hospital,2019
1759,343155,HCHG BMH NEEDLE ELECTROMYOGRAPHY TWO EXTREMITIES W/WO PARASPINAL,95861,922,670.5,Barton Memorial Hospital,2019
1760,5040350,HCHG BMH NEEDLE ELECTROMYOGRAPHY TWO EXTREMITIES W/WO PL,95861,922,0.0,Barton Memorial Hospital,2019
1761,309094,PR BMH MUSCLE TEST 2 LIMBS PRO FEE,95861,986,418.56,Barton Memorial Hospital,2019
1762,309095,PR BMH MUSCLE TEST 3 LIMBS PRO FEE,95863,986,501.4,Barton Memorial Hospital,2019
1763,343252,HCHG BMH/CVMC NEEDLE ELECTROMYOGRAPHY 4 EXTREMITIES W/WO PARASPINAL,95864,922,1371.05,Barton Memorial Hospital,2019
1764,309097,HCHG BMH EMG THORACIC PARASPINAL MUSCLES,95869,922,523.25,Barton Memorial Hospital,2019
1765,309096,PR BMH MUSCLE THOR PARASPINAL PRO FEE,95869,986,174.4,Barton Memorial Hospital,2019
1766,308204,HCHG BMH MUSCLE TEST DONE W/NERVE TEST LIMITED,95885,922,670.5,Barton Memorial Hospital,2019
1767,309099,HCHG BMH MUSCLE TEST DONE W/NERVE TEST LIMITED,95885,922,670.5,Barton Memorial Hospital,2019
1768,309098,HCHG BMH PF MUSCLE TEST DONE W/NERVE TEST LIMITED,95885,986,288.85,Barton Memorial Hospital,2019
1769,343156,HCHG BMH MUSCLE TEST DONE W/NERVE TEST COMP,95886,922,670.5,Barton Memorial Hospital,2019
1770,303264,HCHG PF MUSC TST W/NCD PROFEE,95886,986,267.08,Barton Memorial Hospital,2019
1771,343253,HCHG BMH NERVE CONDUCTION STUDY 1-2,95907,922,846.95,Barton Memorial Hospital,2019
1772,343254,"HCHG BMH PF NERVE CONDUCTION STUDY 1-2, PRO FEE",95907,986,98.25,Barton Memorial Hospital,2019
1773,343255,HCHG BMH NERVE CONDUCTION STUDY 3-4,95908,922,846.95,Barton Memorial Hospital,2019
1774,343256,"HCHG BMH PF NERVE CONDUCTION STUDY 3-4, PRO FEE",95908,986,123.43,Barton Memorial Hospital,2019
1775,343257,HCHG BMH NERVE CONDUCTION STUDY 5-6,95909,922,846.95,Barton Memorial Hospital,2019
1776,343258,"HCHG BMH PF NERVE CONDUCTION STUDY 5-6, PRO FEE",95909,986,147.55,Barton Memorial Hospital,2019
1777,343259,HCHG BMH NERVE CONDUCTION STUDY 7-8,95910,922,846.95,Barton Memorial Hospital,2019
1778,343260,"HCHG BMH PF NERVE CONDUCTION STUDY 7-8, PRO FEE",95910,986,214.95,Barton Memorial Hospital,2019
1779,343261,HCHG BMH NERVE CONDUCTION STUDY 9-10,95911,922,1058.7,Barton Memorial Hospital,2019
1780,343262,"HCHG BMH PF NERVE CONDUCTION STUDY 9-10, PRO FEE",95911,986,245.8,Barton Memorial Hospital,2019
1781,343263,HCHG BMH NERVE CONDUCTION STUDY 11-12,95912,922,1058.7,Barton Memorial Hospital,2019
1782,343264,"HCHG BMH PF NERVE CONDUCTION STUDY 11-12, PRO FEE",95912,986,295.45,Barton Memorial Hospital,2019
1783,343265,HCHG BMH NERVE CONDUCTION STUDY 13/>,95913,922,1058.7,Barton Memorial Hospital,2019
1784,343266,"HCHG BMH PF NERVE CONDUCTION STUDY 13/>, PRO FEE",95913,986,349.95,Barton Memorial Hospital,2019
1785,343160,HCHG BMH SHORT LATENCY SOMATOSENSORY EVOKED POTENTIAL STUDY UPPER,95925,922,2066.19,Barton Memorial Hospital,2019
1786,309103,PR BMH SOMATOSENSORY UPPER PRO FEE,95925,986,456.0,Barton Memorial Hospital,2019
1787,343161,HCHG BMH SHORT LATENCY SOMATOSENSORY EVOKED POTENTIAL STUDY LOWER,95926,922,1990.71,Barton Memorial Hospital,2019
1788,309104,PR BMH SOMATOSENSORY TESTING PRO FEE,95926,986,152.97,Barton Memorial Hospital,2019
1789,343162,HCHG BMH VISUAL EVOKED POTENTIAL VEP TESTING CENTRAL NERVOUS SYS,95930,922,1705.61,Barton Memorial Hospital,2019
1790,309105,PR BMH VISUAL EVOKED POTENTIAL PRO,95930,986,397.85,Barton Memorial Hospital,2019
1791,343164,HCHG BMH NEUROMUSCULAR JUNCTION TESTING EACH NERVE ANY ONE METHOD,95937,922,731.22,Barton Memorial Hospital,2019
1792,309107,PR BMH NEUROMUSCULAR JUNCTION TEST PRO FEE,95937,986,200.56,Barton Memorial Hospital,2019
1793,302454,HCHG SSEP UPPER &  LOWER EXTREMITY,95938,922,1990.6,Barton Memorial Hospital,2019
1794,5060900,HCHG IONM IN OPERATING ROOM 15 MIN,95940,920,558.48,Barton Memorial Hospital,2019
1795,302833,HCHG ASSESSMENT OF APHASIA PER HR,96105,440,627.23,Barton Memorial Hospital,2019
1796,343103,HCHG BMH ASSESSMENT OF APHASIA,96105,444,627.23,Barton Memorial Hospital,2019
1797,304072,HCHG INF THERAPY-HYDRATION 31-60MIN,96360,260,621.09,Barton Memorial Hospital,2019
1798,304073,HCHG INF THERAPY-HYDRATION EA ADDHR,96361,260,280.08,Barton Memorial Hospital,2019
1799,304075,HCHG INF THERAPY-TH/DIAG-INIT < 1HR,96365,260,897.26,Barton Memorial Hospital,2019
1800,304076,HCHG INF THERAPY-TH/DIAG-INIT ADDHR,96366,260,285.11,Barton Memorial Hospital,2019
1801,304077,HCHG INF THERAPY-TH/DIAG-SEQ < 1HR,96367,260,415.93,Barton Memorial Hospital,2019
1802,304074,HCHG INF THERAPY-TH/DIAG-CONC < 1HR,96368,260,226.4,Barton Memorial Hospital,2019
1803,304123,HCHG INJECTION-DIAG/THERAP-SQ/IM,96372,260,247.03,Barton Memorial Hospital,2019
1804,309109,HCHG THERA PROPH DX INJ INTRA ARTERIAL,96373,260,383.94,Barton Memorial Hospital,2019
1805,304122,HCHG TX-PRO-DX IV PUSH SNGL/INITIAL,96374,260,409.36,Barton Memorial Hospital,2019
