,Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Price,Hospital,Year
6789,50121730,"CS STENT,ESOPH.10CMX18MM ULTR",2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,3822.44,Henry Mayo Newhall Memorial Hospital,2019
6790,50121740,"CS STENT,ESOPH.12CMX18MM,ULTR",2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,3724.12,Henry Mayo Newhall Memorial Hospital,2019
6791,50121750,"CS STENT,ESOPH.15CMX18MM ULTR",2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,3724.12,Henry Mayo Newhall Memorial Hospital,2019
6792,50103190,CS STERI STRIP 1/2,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,15.96,Henry Mayo Newhall Memorial Hospital,2019
6793,50291300,CS STERILE H2O 1000ML,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.05,Henry Mayo Newhall Memorial Hospital,2019
6794,50335677,CS STNT GRFT BLN CATH RELIANT,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,868.7,Henry Mayo Newhall Memorial Hospital,2019
6795,50910220,CS STOMAHESIVE PASTER TUBE,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.69,Henry Mayo Newhall Memorial Hospital,2019
6796,50334525,CS STRAP CLAVICLE LARGE,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,37.7,Henry Mayo Newhall Memorial Hospital,2019
6797,50334524,CS STRAP CLAVICLE MEDIUM,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,37.7,Henry Mayo Newhall Memorial Hospital,2019
6798,50323370,CS STRATESORB 4X4,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,15.3,Henry Mayo Newhall Memorial Hospital,2019
6799,50980230,CS STRATOSORB 6X6,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.0,Henry Mayo Newhall Memorial Hospital,2019
6800,50980240,CS STRATOSORB 6X7,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.61,Henry Mayo Newhall Memorial Hospital,2019
6801,50321720,CS STRIP PERI DRY 75,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,432.17,Henry Mayo Newhall Memorial Hospital,2019
6802,50312780,CS STYLETTE SATIN SLIP 14FR,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.03,Henry Mayo Newhall Memorial Hospital,2019
6803,50312980,CS STYLETTE SLICK 8FR,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.4,Henry Mayo Newhall Memorial Hospital,2019
6804,50321640,CS STYLETTE SLICK PEDS,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.19,Henry Mayo Newhall Memorial Hospital,2019
6805,50327740,CS SUBDURAL EVACUATION PORT,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,3538.8,Henry Mayo Newhall Memorial Hospital,2019
6806,50341745,CS SUCTION CANISTER SCANOR-ASP,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,159.7,Henry Mayo Newhall Memorial Hospital,2019
6807,50315030,CS SUCTION INFANT WATER FILLED,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,426.69,Henry Mayo Newhall Memorial Hospital,2019
6808,50342156,CS SUCTION MAT 50X34,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,101.85,Henry Mayo Newhall Memorial Hospital,2019
6809,50291680,CS SUCTION RESERVOIR 100 CC,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.91,Henry Mayo Newhall Memorial Hospital,2019
6810,50336080,"CS SUCTION WAND RIGID STD 13""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,41.4,Henry Mayo Newhall Memorial Hospital,2019
6811,50150890,CS SURGICEL 1/2 X 2,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,65.33,Henry Mayo Newhall Memorial Hospital,2019
6812,50150880,CS SURGICEL 2 X 3,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,127.88,Henry Mayo Newhall Memorial Hospital,2019
6813,50150870,CS SURGICEL 4 X 8,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,198.88,Henry Mayo Newhall Memorial Hospital,2019
6814,50342134,CS SURGICEL NUKNIT 6X9,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,428.93,Henry Mayo Newhall Memorial Hospital,2019
6815,43416200,CS SURGISEAL 1 EACH,2018-10-01 00:00:00,270,10.401,HMA REV-EMERGENCY SERVIC,266.55,Henry Mayo Newhall Memorial Hospital,2019
6816,14001005,CS SUROS EVIVA SECURMARK TM,2017-10-01 00:00:00,278,10.4086,HMA REV-BREAST IMAGING,329.19,Henry Mayo Newhall Memorial Hospital,2019
6817,50336924,CS SUT #2 MAXBRAID,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,76.7,Henry Mayo Newhall Memorial Hospital,2019
6818,50342073,"CS SUT #2FBERSNARE/#2FBRWR 26""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,227.2,Henry Mayo Newhall Memorial Hospital,2019
6819,50336713,CS SUT 3-0 CT 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.36,Henry Mayo Newhall Memorial Hospital,2019
6820,50333080,CS SUT 9-0 ETHILON BV130-4,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,41.96,Henry Mayo Newhall Memorial Hospital,2019
6821,50336610,CS SUT BOOT - YELLOW,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,16.05,Henry Mayo Newhall Memorial Hospital,2019
6822,50336730,CS SUT CHR 0 GUT CT-1 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.75,Henry Mayo Newhall Memorial Hospital,2019
6823,50336908,"CS SUT CHROMIC 0 CT-1 18"" CR/8",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,45.09,Henry Mayo Newhall Memorial Hospital,2019
6824,50336698,"CS SUT CHROMIC 0 CT-2 27""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.56,Henry Mayo Newhall Memorial Hospital,2019
6825,50336734,CS SUT CHROMIC 1 CT 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.93,Henry Mayo Newhall Memorial Hospital,2019
6826,50336829,"CS SUT CHROMIC 1 CT-1 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.92,Henry Mayo Newhall Memorial Hospital,2019
6827,50336723,CS SUT CHROMIC 1 CT-1 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.88,Henry Mayo Newhall Memorial Hospital,2019
6828,50336736,CS SUT CHROMIC 1 CTX 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.97,Henry Mayo Newhall Memorial Hospital,2019
6829,50336855,CS SUT CHROMIC 1 TIES 12X18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,25.97,Henry Mayo Newhall Memorial Hospital,2019
6830,50336731,CS SUT CHROMIC 2-0 CT-1 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.85,Henry Mayo Newhall Memorial Hospital,2019
6831,50336638,CS SUT CHROMIC 2-0 CT-2 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.61,Henry Mayo Newhall Memorial Hospital,2019
6832,50336729,CS SUT CHROMIC 2-0 SH,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.56,Henry Mayo Newhall Memorial Hospital,2019
6833,50336739,CS SUT CHROMIC 2-0 UR-5,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.8,Henry Mayo Newhall Memorial Hospital,2019
6834,50336726,CS SUT CHROMIC 3-0 CT-1 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.78,Henry Mayo Newhall Memorial Hospital,2019
6835,50336838,CS SUT CHROMIC 3-0 PS-2,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,22.48,Henry Mayo Newhall Memorial Hospital,2019
6836,50336719,CS SUT CHROMIC 3-0 SH 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.61,Henry Mayo Newhall Memorial Hospital,2019
6837,50336754,CS SUT CHROMIC 4-0 G-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.54,Henry Mayo Newhall Memorial Hospital,2019
6838,50336845,CS SUT CHROMIC 4-0 PS-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,22.78,Henry Mayo Newhall Memorial Hospital,2019
6839,50336857,CS SUT CHROMIC 4-0 RB-1 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.7,Henry Mayo Newhall Memorial Hospital,2019
6840,50336721,CS SUT CHROMIC 4-0 SH 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.72,Henry Mayo Newhall Memorial Hospital,2019
6841,50336657,CS SUT CHROMIC 4-0 SH 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.59,Henry Mayo Newhall Memorial Hospital,2019
6842,50336707,CS SUT CHROMIC 5-0 RB-1,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.67,Henry Mayo Newhall Memorial Hospital,2019
6843,50336917,CS SUT CHROMIC 7-0 TG 140-8,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,64.54,Henry Mayo Newhall Memorial Hospital,2019
6844,50336856,CS SUT CHROMIC GUT 0 BP-1 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,38.28,Henry Mayo Newhall Memorial Hospital,2019
6845,50336842,CS SUT CHROMIC GUT 5-0 P-3 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,22.79,Henry Mayo Newhall Memorial Hospital,2019
6846,50336839,CS SUT CHROMIC P-3 4-0 12/BX,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,22.64,Henry Mayo Newhall Memorial Hospital,2019
6847,50342148,"CS SUT CV-3 2-0 TH-26 36"" DA",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,59.12,Henry Mayo Newhall Memorial Hospital,2019
6848,50336904,CS SUT ENDOLOOP CHROMIC,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,44.17,Henry Mayo Newhall Memorial Hospital,2019
6849,50336902,CS SUT ENDOLOOP PDS,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,96.16,Henry Mayo Newhall Memorial Hospital,2019
6850,50340485,"CS SUT ENDOSTCH 0 48"" L, ES-9",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,138.6,Henry Mayo Newhall Memorial Hospital,2019
6851,50336654,CS SUT ETHIBOND #1 CT-1 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.18,Henry Mayo Newhall Memorial Hospital,2019
6852,50336881,CS SUT ETHIBOND 0 CT-1 CR/8,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,38.1,Henry Mayo Newhall Memorial Hospital,2019
6853,50336878,CS SUT ETHIBOND 0 XL CT-2,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,37.94,Henry Mayo Newhall Memorial Hospital,2019
6854,50336879,CS SUT ETHIBOND 1 CTX 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,37.95,Henry Mayo Newhall Memorial Hospital,2019
6855,50336658,CS SUT ETHIBOND 1 CTX 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.15,Henry Mayo Newhall Memorial Hospital,2019
6856,50336716,CS SUT ETHIBOND 1 OS-4 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.0,Henry Mayo Newhall Memorial Hospital,2019
6857,50336733,CS SUT ETHIBOND 1 OS-8 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.11,Henry Mayo Newhall Memorial Hospital,2019
6858,50336742,CS SUT ETHIBOND 2 D/A 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.94,Henry Mayo Newhall Memorial Hospital,2019
6859,50336715,CS SUT ETHIBOND 2 OS-4 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.88,Henry Mayo Newhall Memorial Hospital,2019
6860,50336639,"CS SUT ETHIBOND 2-0 CT-2 30""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.15,Henry Mayo Newhall Memorial Hospital,2019
6861,50336880,"CS SUT ETHIBOND 2-0 CT-2 30""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,38.06,Henry Mayo Newhall Memorial Hospital,2019
6862,50336663,CS SUT ETHIBOND 2-0 SH 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.55,Henry Mayo Newhall Memorial Hospital,2019
6863,50336756,"CS SUT ETHIBOND 2-0 SH 30"" D/A",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.79,Henry Mayo Newhall Memorial Hospital,2019
6864,50336633,"CS SUT ETHIBOND 2-0 TIES 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.33,Henry Mayo Newhall Memorial Hospital,2019
6865,50336936,CS SUT ETHIBOND 2-0 V-5,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,163.31,Henry Mayo Newhall Memorial Hospital,2019
6866,50336774,CS SUT ETHIBOND 3-0 D/A RB-1,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.77,Henry Mayo Newhall Memorial Hospital,2019
6867,50336751,CS SUT ETHIBOND 3-0 SH 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.5,Henry Mayo Newhall Memorial Hospital,2019
6868,50336634,"CS SUT ETHIBOND 3-0 TIES 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.3,Henry Mayo Newhall Memorial Hospital,2019
6869,50336665,CS SUT ETHIBOND 4-0 SH 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.57,Henry Mayo Newhall Memorial Hospital,2019
6870,50336760,CS SUT ETHIBOND 5 LR 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.17,Henry Mayo Newhall Memorial Hospital,2019
6871,50336900,CS SUT ETHIBOND 5 V-37,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,43.55,Henry Mayo Newhall Memorial Hospital,2019
6872,50336724,"CS SUT ETHIBOND O OS-4 30""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.99,Henry Mayo Newhall Memorial Hospital,2019
6873,50336772,CS SUT ETHILON 0 TP-1 LPED,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.1,Henry Mayo Newhall Memorial Hospital,2019
6874,50336892,CS SUT ETHILON 10-0 BV130-3,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,43.5,Henry Mayo Newhall Memorial Hospital,2019
6875,50336750,CS SUT ETHILON 2 D/A LR 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.97,Henry Mayo Newhall Memorial Hospital,2019
6876,50336743,CS SUT ETHILON 2-0 PS 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.15,Henry Mayo Newhall Memorial Hospital,2019
6877,50336951,"CS SUT ETHILON 3-0 FSL 30""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.21,Henry Mayo Newhall Memorial Hospital,2019
6878,50336741,CS SUT ETHILON 3-0 PS-1 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.06,Henry Mayo Newhall Memorial Hospital,2019
6879,50336740,CS SUT ETHILON 3-0 PS-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.91,Henry Mayo Newhall Memorial Hospital,2019
6880,50336773,CS SUT ETHILON 3-0 PSL 30,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.17,Henry Mayo Newhall Memorial Hospital,2019
6881,50336618,"CS SUT ETHILON 4-0 KS 30""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.03,Henry Mayo Newhall Memorial Hospital,2019
6882,50336744,CS SUT ETHILON 40 P3 BLK,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.72,Henry Mayo Newhall Memorial Hospital,2019
6883,50336863,CS SUT ETHILON 4-0 P3 CLR,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.96,Henry Mayo Newhall Memorial Hospital,2019
6884,50336805,"CS SUT ETHILON 4-0 PC-3 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.53,Henry Mayo Newhall Memorial Hospital,2019
6885,50336806,CS SUT ETHILON 4-0 PC-5 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.55,Henry Mayo Newhall Memorial Hospital,2019
6886,50336762,"CS SUT ETHILON 4-0 PC-5 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.83,Henry Mayo Newhall Memorial Hospital,2019
6887,50336752,CS SUT ETHILON 4-0 PS-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.92,Henry Mayo Newhall Memorial Hospital,2019
6888,50336755,CS SUT ETHILON 5-0 P-3 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.01,Henry Mayo Newhall Memorial Hospital,2019
6889,50336745,"CS SUT ETHILON 5-0 P-3 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.26,Henry Mayo Newhall Memorial Hospital,2019
6890,50336746,CS SUT ETHILON 5-0 P3 BLACK,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.7,Henry Mayo Newhall Memorial Hospital,2019
6891,50336780,CS SUT ETHILON 5-0 PC-1,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.06,Henry Mayo Newhall Memorial Hospital,2019
6892,50336807,CS SUT ETHILON 5-0 PC-3,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.53,Henry Mayo Newhall Memorial Hospital,2019
6893,50336753,CS SUT ETHILON 5-0 PS2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.76,Henry Mayo Newhall Memorial Hospital,2019
6894,50336873,CS SUT ETHILON 6-0 P-1 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,37.54,Henry Mayo Newhall Memorial Hospital,2019
6895,50336813,CS SUT ETHILON 6-0 PC-1,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.63,Henry Mayo Newhall Memorial Hospital,2019
6896,50336777,CS SUT ETHILON 6-0 PC-3,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.63,Henry Mayo Newhall Memorial Hospital,2019
6897,50336614,CS SUT ETHILON 6-0 PS3 18 NYL,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.79,Henry Mayo Newhall Memorial Hospital,2019
6898,50336748,CS SUT ETHILON 7/0 P6 BLK MNO,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.31,Henry Mayo Newhall Memorial Hospital,2019
6899,50336903,CS SUT ETHILON 9-0 BV100-4,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,44.16,Henry Mayo Newhall Memorial Hospital,2019
6900,50336749,CS SUT ETHILON CLEAR PS-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,19.82,Henry Mayo Newhall Memorial Hospital,2019
6901,50342237,CS SUT FIBERLINK,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,129.8,Henry Mayo Newhall Memorial Hospital,2019
6902,50336935,CS SUT FIBERSTICK #2,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,144.6,Henry Mayo Newhall Memorial Hospital,2019
6903,50342238,CS SUT FIBERTAPE,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,124.8,Henry Mayo Newhall Memorial Hospital,2019
6904,50242699,CS SUT FIBERWIRE 3-0 T-43,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,66.0,Henry Mayo Newhall Memorial Hospital,2019
6905,50340261,"CS SUT FIBERWIRE 4-0 18"" TAPER",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,59.7,Henry Mayo Newhall Memorial Hospital,2019
6906,50336916,"CS SUT GORE-TEX CV-6 30""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,60.7,Henry Mayo Newhall Memorial Hospital,2019
6907,50342239,CS SUT LABRL TPE WHT 1.5MM 36',2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,154.7,Henry Mayo Newhall Memorial Hospital,2019
6908,50342240,"CS SUT MERSILENE 3-0 FS-1 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.5,Henry Mayo Newhall Memorial Hospital,2019
6909,50336687,CS SUT MERSILENE 3-0 SH,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.84,Henry Mayo Newhall Memorial Hospital,2019
6910,50336787,CS SUT MERSILENE 4-0 P-3 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.42,Henry Mayo Newhall Memorial Hospital,2019
6911,50336770,"CS SUT MERSILENE 5-0 P-3 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,20.71,Henry Mayo Newhall Memorial Hospital,2019
6912,50336928,CS SUT MERSILENE 5MM D/A,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,80.57,Henry Mayo Newhall Memorial Hospital,2019
6913,50336931,CS SUT MERSILENE 5MM MO-4,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,82.43,Henry Mayo Newhall Memorial Hospital,2019
6914,50340339,CS SUT MICRO 8-0 NYLN 6.4 ARCH,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,44.57,Henry Mayo Newhall Memorial Hospital,2019
6915,50336668,"CS SUT MONOCRYL 0 36"" CTX NDL",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.67,Henry Mayo Newhall Memorial Hospital,2019
6916,50336645,"CS SUT MONOCRYL 0 CT-1 36""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.47,Henry Mayo Newhall Memorial Hospital,2019
6917,50336851,"CS SUT MONOCRYL 0 CT-1 36""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,24.73,Henry Mayo Newhall Memorial Hospital,2019
6918,50336814,"CS SUT MONOCRYL 18""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.46,Henry Mayo Newhall Memorial Hospital,2019
6919,50336909,CS SUT MONOCRYL 18MM DP CLR,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,45.48,Henry Mayo Newhall Memorial Hospital,2019
6920,50336673,"CS SUT MONOCRYL 2-0 CT-1 36""",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.7,Henry Mayo Newhall Memorial Hospital,2019
6921,50336672,CS SUT MONOCRYL 2-0 CT-1 UNDY,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.69,Henry Mayo Newhall Memorial Hospital,2019
6922,50336641,CS SUT MONOCRYL 2-0 CT-2 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.45,Henry Mayo Newhall Memorial Hospital,2019
6923,50336640,CS SUT MONOCRYL 2-0 SH 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.4,Henry Mayo Newhall Memorial Hospital,2019
6924,50336893,CS SUT MONOCRYL 2-0 SH&UR6,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,41.98,Henry Mayo Newhall Memorial Hospital,2019
6925,50336907,CS SUT MONOCRYL 2-0 SH/UR6,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,44.97,Henry Mayo Newhall Memorial Hospital,2019
6926,50336884,CS SUT MONOCRYL 26MM DP CLR,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,41.26,Henry Mayo Newhall Memorial Hospital,2019
6927,50336690,CS SUT MONOCRYL 3-0 CT-1 36,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.86,Henry Mayo Newhall Memorial Hospital,2019
6928,50336833,CS SUT MONOCRYL 3-0 PS-1 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.79,Henry Mayo Newhall Memorial Hospital,2019
6929,50336834,CS SUT MONOCRYL 3-0 PS-2 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.77,Henry Mayo Newhall Memorial Hospital,2019
6930,50336664,CS SUT MONOCRYL 3-0 SH 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.55,Henry Mayo Newhall Memorial Hospital,2019
6931,50336666,"CS SUT MONOCRYL 3-0 SH 27"" VI",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.55,Henry Mayo Newhall Memorial Hospital,2019
6932,50336682,CS SUT MONOCRYL 3-0 UR-6 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.77,Henry Mayo Newhall Memorial Hospital,2019
6933,50336920,CS SUT MONOCRYL 36MM TP CLR,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,63.6,Henry Mayo Newhall Memorial Hospital,2019
6934,50336630,CS SUT MONOCRYL 4.0 27 UND,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.29,Henry Mayo Newhall Memorial Hospital,2019
6935,50336835,CS SUT MONOCRYL 4-0 P-3 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.69,Henry Mayo Newhall Memorial Hospital,2019
6936,50336794,"CS SUT MONOCRYL 4-0 PS-1 27""U",2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.79,Henry Mayo Newhall Memorial Hospital,2019
6937,50336836,CS SUT MONOCRYL 4-0 PS-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.73,Henry Mayo Newhall Memorial Hospital,2019
6938,50336824,CS SUT MONOCRYL 4-0 PS-2 27,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.79,Henry Mayo Newhall Memorial Hospital,2019
6939,50336632,CS SUT MONOCRYL 5-0 P-3 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,18.2,Henry Mayo Newhall Memorial Hospital,2019
6940,50336837,CS SUT MONOCRYL 5-0 PS-2 18,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,21.85,Henry Mayo Newhall Memorial Hospital,2019
