,Charge Code,Description,Revenue Code,Price,Hospital,Year
3324,102704,CEMENT BIOSTOP RESTRICTOR 12MM,270,836.0,Mission Community Hospital - Panorama,2019
3325,10289,CATH FOLEY 3WY 18FR,270,55.77,Mission Community Hospital - Panorama,2019
3326,10290,CATH FOLEY 3WY 20FR 30CC,270,55.77,Mission Community Hospital - Panorama,2019
3327,10291,CATH FOLEY W/BAG,270,55.77,Mission Community Hospital - Panorama,2019
3328,10292,3WY 24FR 30CC,270,55.77,Mission Community Hospital - Panorama,2019
3329,10293,CATH 3-WAY ALL SIZES,270,55.77,Mission Community Hospital - Panorama,2019
3330,10300,ATROPINE 0.1MG/ ML 5MLSYR,636,39.37,Mission Community Hospital - Panorama,2019
3331,103002,V-D-R LK Pl Std HD 3h R 62mm,278,4187.5,Mission Community Hospital - Panorama,2019
3332,103003,2.5mm S-T Crtx Lck Screw 12mm,278,476.1,Mission Community Hospital - Panorama,2019
3333,103004,2.5mm S-T Crtx Lck Screw 16mm,278,476.1,Mission Community Hospital - Panorama,2019
3334,103005,2.5mm S-T Crtx Lck Screw 18mm,278,476.1,Mission Community Hospital - Panorama,2019
3335,103006,2.5mm S-T Crtx Screw 16mm,278,112.8,Mission Community Hospital - Panorama,2019
3336,103007,2.5mm S-T Crtx Screw 18mm,278,112.8,Mission Community Hospital - Panorama,2019
3337,103008,2.5mm S-T Crtx Screw 20mm,278,112.8,Mission Community Hospital - Panorama,2019
3338,103009,Peri-loc 3.5mm T20 Lock Screw 16mm,278,1177.6,Mission Community Hospital - Panorama,2019
3339,103010,Temporary Pacing Wire,278,865.0,Mission Community Hospital - Panorama,2019
3340,103011,Wedge HTO 6 Deg. 7.5mm,278,3750.0,Mission Community Hospital - Panorama,2019
3341,103012,BOTOX Bladder,636,2204.0,Mission Community Hospital - Panorama,2019
3342,103013,Vascu-Guard,278,761.4,Mission Community Hospital - Panorama,2019
3343,103014,Preformed Osteoform Mesh,278,13375.0,Mission Community Hospital - Panorama,2019
3344,103015,OR Cable 2 X * 61 CM extention,278,2000.0,Mission Community Hospital - Panorama,2019
3345,103016,Autologous adult adipose derived stem-ce,382,21000.0,Mission Community Hospital - Panorama,2019
3346,103017,Occipital Screw 8nm,278,4475.0,Mission Community Hospital - Panorama,2019
3347,103018,Occipital Screw 10mm,278,4475.0,Mission Community Hospital - Panorama,2019
3348,103019,Transitional Rod,278,2065.0,Mission Community Hospital - Panorama,2019
3349,10302,DETROL LA 2MG CAP,259,14.4,Mission Community Hospital - Panorama,2019
3350,103020,Hexalobe,278,900.0,Mission Community Hospital - Panorama,2019
3351,103021,Occipital Plate 56mm,278,21000.0,Mission Community Hospital - Panorama,2019
3352,103022,Flexible Great Toe Implant,278,8665.0,Mission Community Hospital - Panorama,2019
3353,103023,BTB Cross Pin Kit,279,1992.0,Mission Community Hospital - Panorama,2019
3354,103024,BASEPLATE,278,4206.25,Mission Community Hospital - Panorama,2019
3355,103025,4.5 mm screw and cap 22mm,278,343.75,Mission Community Hospital - Panorama,2019
3356,103026,4.5 mm screw and cap 25mm,278,343.75,Mission Community Hospital - Panorama,2019
3357,103027,4.5 mm screw and cap 25mm,278,343.75,Mission Community Hospital - Panorama,2019
3358,103028,Glenosphere,278,4363.75,Mission Community Hospital - Panorama,2019
3359,103029,Standard Poly Liner,278,2218.75,Mission Community Hospital - Panorama,2019
3360,103030,Stem,278,3200.0,Mission Community Hospital - Panorama,2019
3361,103031,REVERSE SHOULDER,278,5181.25,Mission Community Hospital - Panorama,2019
3362,103032,Guidepin 2.0 x 150,279,91.0,Mission Community Hospital - Panorama,2019
3363,103033,TIS driver tip,279,180.0,Mission Community Hospital - Panorama,2019
3364,103034,Hex driver 2.5,279,260.0,Mission Community Hospital - Panorama,2019
3365,103035,X-Small Left Trochlear Component,278,19845.0,Mission Community Hospital - Panorama,2019
3366,103036,Tenodesis,278,1575.0,Mission Community Hospital - Panorama,2019
3367,103037,Brace Ligament Augmentation w/fiber wire,278,7680.0,Mission Community Hospital - Panorama,2019
3368,103038,Achilies Midsubstance Speedbridge,278,6965.0,Mission Community Hospital - Panorama,2019
3369,103039,Entretoise Spacer,278,6945.25,Mission Community Hospital - Panorama,2019
3370,103040,Humeral Metephyse,278,15567.5,Mission Community Hospital - Panorama,2019
3371,103041,screw (Double Neck),278,2343.25,Mission Community Hospital - Panorama,2019
3372,103042,Bouchon Obturator,278,1007.5,Mission Community Hospital - Panorama,2019
3373,103043,Humeral Insert,278,6025.5,Mission Community Hospital - Panorama,2019
3374,103044,Locking Screw 4.5 x 20,278,786.5,Mission Community Hospital - Panorama,2019
3375,103045,Locking Screw 4.5 x 23,278,786.5,Mission Community Hospital - Panorama,2019
3376,103046,Locking Screw 4.5 x 26,278,786.5,Mission Community Hospital - Panorama,2019
3377,103047,Humeral Head,278,14660.75,Mission Community Hospital - Panorama,2019
3378,103048,Humeral Stem,278,18453.5,Mission Community Hospital - Panorama,2019
3379,103049,Follicle Stimulating Hormone,301,76.62,Mission Community Hospital - Panorama,2019
3380,103050,Luteinzing Hormone,301,25.0,Mission Community Hospital - Panorama,2019
3381,103051,Hematocrit,305,9.78,Mission Community Hospital - Panorama,2019
3382,103052,Hemoglobin,305,9.78,Mission Community Hospital - Panorama,2019
3383,103053,Talus Cryo (Right),278,17750.0,Mission Community Hospital - Panorama,2019
3384,103054,Allogen (Large) Injectable,278,4975.0,Mission Community Hospital - Panorama,2019
3385,103055,Alloshield 2 x 4,278,9750.0,Mission Community Hospital - Panorama,2019
3386,103061,Cancellous Bone Sponge,278,3175.0,Mission Community Hospital - Panorama,2019
3387,103062,Cartiform,278,42500.0,Mission Community Hospital - Panorama,2019
3388,103063,Subchondaral Dart Kit,279,2080.0,Mission Community Hospital - Panorama,2019
3389,103064,Subchondaral Dart,278,605.0,Mission Community Hospital - Panorama,2019
3390,103065,Graft Delivery System,270,5600.0,Mission Community Hospital - Panorama,2019
3391,103066,Bone Harvester,278,3588.0,Mission Community Hospital - Panorama,2019
3392,103067,Fastforward Bone Tether Plate,270,5400.0,Mission Community Hospital - Panorama,2019
3393,103068,Suture Passer Nitinol w/Metal Tube,272,193.6,Mission Community Hospital - Panorama,2019
3394,103069,Interference Screw 4.75 x 15MM,278,2075.0,Mission Community Hospital - Panorama,2019
3395,103070,Interference Screw 4.75 x 17.5MM,278,2075.0,Mission Community Hospital - Panorama,2019
3396,103071,Interference Screw 4.75 X 20mm,270,1660.0,Mission Community Hospital - Panorama,2019
3397,103074,Duraseal,278,4498.0,Mission Community Hospital - Panorama,2019
3398,103075,Delta Tap 2.2 X 8/10mm,272,1736.0,Mission Community Hospital - Panorama,2019
3399,103076,Delta Tap 2.2 X 6mm,272,1736.0,Mission Community Hospital - Panorama,2019
3400,103077,DELTA TAP 2.2 X 4mm DRILL,272,1736.0,Mission Community Hospital - Panorama,2019
3401,103078,Resorb 2.2. X 4mm SCR/DS,278,2775.0,Mission Community Hospital - Panorama,2019
3402,103079,Delta Tap 2.6 X 10mm SCR/DS,278,2775.0,Mission Community Hospital - Panorama,2019
3403,103080,Delta System Straigth Plate,278,2580.0,Mission Community Hospital - Panorama,2019
3404,103081,Hydroset Injectable Cement 5cc,278,11000.0,Mission Community Hospital - Panorama,2019
3405,103082,Hydroset Injectable Cement 10cc,278,18350.0,Mission Community Hospital - Panorama,2019
3406,103083,SD SCR Cross Pin 1.5 x 4mm,278,495.0,Mission Community Hospital - Panorama,2019
3407,103084,Standard Cross-Pin Self 1.5 X 5mm,278,495.0,Mission Community Hospital - Panorama,2019
3408,103085,UN3 Straight Plate 16 Hole,278,2125.0,Mission Community Hospital - Panorama,2019
3409,103086,Cross-Pin Self Tapping 1.7 X4mm,278,440.0,Mission Community Hospital - Panorama,2019
3410,103087,Duramatrix 1 X 1,278,2185.0,Mission Community Hospital - Panorama,2019
3411,103088,Duramatrix 2X2,278,3985.0,Mission Community Hospital - Panorama,2019
3412,103089,DURAMTRIX ALL SIZES,278,5770.0,Mission Community Hospital - Panorama,2019
3413,103090,Flex Catheter,270,5188.0,Mission Community Hospital - Panorama,2019
3414,103091,Nosecone Reusable,278,2235.0,Mission Community Hospital - Panorama,2019
3415,103092,Wedge Pillow 5 position,270,168.0,Mission Community Hospital - Panorama,2019
3416,103093,Delta Tap 2.2 X 8/10mm,270,1736.0,Mission Community Hospital - Panorama,2019
3417,103094,Delta Tap 2.2 X 6mm,270,1736.0,Mission Community Hospital - Panorama,2019
3418,103095,Battery quickdrive Varispeed,270,1200.0,Mission Community Hospital - Panorama,2019
3419,103096,"3cm Straight 3/32"" Sleeve",270,312.0,Mission Community Hospital - Panorama,2019
3420,103097,Bacterin 10cc,278,6800.0,Mission Community Hospital - Panorama,2019
3421,103098,Bacterin 5cc,278,4500.0,Mission Community Hospital - Panorama,2019
3422,103099,7.3mm hip screw,278,1855.0,Mission Community Hospital - Panorama,2019
3423,103100,Fastforward Bone Tether Plate,278,6750.0,Mission Community Hospital - Panorama,2019
3424,103101,PTFE 6 X 6,278,591.0,Mission Community Hospital - Panorama,2019
3425,103102,PTFE 1 X 1,278,92.05,Mission Community Hospital - Panorama,2019
3426,103103,PTFE 2 X 2,278,135.65,Mission Community Hospital - Panorama,2019
3427,103104,Allogen Large Injectables,278,4975.0,Mission Community Hospital - Panorama,2019
3428,103105,Screw Polyaxial 12 mm,278,4750.0,Mission Community Hospital - Panorama,2019
3429,103107,SCREW ASNIS III CANNULATED 5.0 X 46MM,278,1000.15,Mission Community Hospital - Panorama,2019
3430,103108,WASHER FOR ASNIS III 5.0MM,278,146.25,Mission Community Hospital - Panorama,2019
3431,103109,CBC II W/O DISC 1/8 DRAIN(CONSTAVAC),270,513.28,Mission Community Hospital - Panorama,2019
3432,103110,BONE COLLECTOR,278,352.68,Mission Community Hospital - Panorama,2019
3433,103111,VIEW SITE BRAIN ACCESS SYSTEM,270,2780.0,Mission Community Hospital - Panorama,2019
3434,103112,PUTTY DBM 2.0-2.5 CC,278,2950.0,Mission Community Hospital - Panorama,2019
3435,103113,SPACER 9 X 8 X 26 MM8 DEGREES,278,21000.0,Mission Community Hospital - Panorama,2019
3436,103114,LUMBAR DRAIN,278,1632.0,Mission Community Hospital - Panorama,2019
3437,103115,DURASEAL,278,6068.0,Mission Community Hospital - Panorama,2019
3438,103116,THREADED GUIDE WIREAANIS 2.0 X 160MM,278,179.68,Mission Community Hospital - Panorama,2019
3439,103117,K-WIREASNIS IIISMOOTH TIP 2.0 X 160MM,270,32.24,Mission Community Hospital - Panorama,2019
3440,103118,DRILLCANNULATED ANSIS III 2.5MM,270,1066.4,Mission Community Hospital - Panorama,2019
3441,103119,CANNULATEDCOUNTER SINK ASNIS III,278,908.3,Mission Community Hospital - Panorama,2019
3442,103120,DRILL CANNULATED ASNIS III 5.0MM,270,1319.36,Mission Community Hospital - Panorama,2019
3443,103121,TAP CANNULATED ASNIS III 5.0,270,617.52,Mission Community Hospital - Panorama,2019
3444,103122,PIN STEINMAN ALL SIZES,278,155.0,Mission Community Hospital - Panorama,2019
3445,103123,KIRSCHNEW WIRE 1.2 X 65MM,278,570.4,Mission Community Hospital - Panorama,2019
3446,103124,SCREW TITANIUM 2.0 MM  X  6.00MM,278,2075.0,Mission Community Hospital - Panorama,2019
3447,103127,CORE IRRIGATION CASSETTE,270,212.12,Mission Community Hospital - Panorama,2019
3448,103128,ROUTER TAPERED D-58 1.7 X 16MM,270,511.96,Mission Community Hospital - Panorama,2019
3449,103129,ROUTER TAPERED D- 58 1.5 X 12MM,270,511.96,Mission Community Hospital - Panorama,2019
3450,103130,BURR ROUND FLUTED ZYPHR 2.0 MM,270,746.48,Mission Community Hospital - Panorama,2019
3451,103131,BURR ROUND FLUTED ZYPHR 3.0 MM,272,965.44,Mission Community Hospital - Panorama,2019
3452,103132,BURR ROUND FLUTED ZYPHR 4.0MM,272,965.44,Mission Community Hospital - Panorama,2019
3453,103133,KIRSCHNEW WIRE 1.2 X 65MM,278,570.4,Mission Community Hospital - Panorama,2019
3454,103134,BURR ROUND DIAMOND ELITE,270,526.6,Mission Community Hospital - Panorama,2019
3455,103135,BURR ROUND DIAMOND ELITE,270,526.6,Mission Community Hospital - Panorama,2019
3456,103136,BURR ROUND DIAMOND ELITE,270,526.6,Mission Community Hospital - Panorama,2019
3457,103137,BURR ROUND DIAMOND ELITE,270,536.6,Mission Community Hospital - Panorama,2019
3458,103138,BURR ROUND DIAMOND ELITE COARSE,270,526.6,Mission Community Hospital - Panorama,2019
3459,103139,BURR ROUND DIAMOND ELITE COARSE,270,526.6,Mission Community Hospital - Panorama,2019
3460,103140,BURR MIS CURVED ROUND 2.0 MM,270,783.32,Mission Community Hospital - Panorama,2019
3461,103141,BURR MIS CURVED ROUND 2.0 MM,270,783.32,Mission Community Hospital - Panorama,2019
3462,103142,BURR MIS CURVED ROUND 3.0 MM,270,783.32,Mission Community Hospital - Panorama,2019
3463,103143,BURR MIS CURVED 2.0 MM NERO DIA,270,783.32,Mission Community Hospital - Panorama,2019
3464,103144,BURR MIS CURVED 3.0 MM NEURO DIA,270,783.32,Mission Community Hospital - Panorama,2019
3465,103145,BURR MIS CURVED 3.0 MM NEURO DIA,270,783.32,Mission Community Hospital - Panorama,2019
3466,103146,BURR MIS CURVED 2.5 MM NEURO DIA,270,783.32,Mission Community Hospital - Panorama,2019
3467,103147,BURR MIS NEURO COARSE 3.0 MM,270,783.32,Mission Community Hospital - Panorama,2019
3468,103148,SMALL JOINT BUNDLE,270,1400.0,Mission Community Hospital - Panorama,2019
3469,103149,FOOT STRAP,270,237.16,Mission Community Hospital - Panorama,2019
3470,103150,THIGH PAD,270,336.0,Mission Community Hospital - Panorama,2019
3471,103151,DRUG OF ABUSE TESTING (DAU),301,996.18,Mission Community Hospital - Panorama,2019
3472,103152,ACETAMINOPHEN,301,239.4,Mission Community Hospital - Panorama,2019
3473,103153,SALICYLATE,301,221.58,Mission Community Hospital - Panorama,2019
3474,103154,ETOH(ALCOHOL),301,162.36,Mission Community Hospital - Panorama,2019
3475,103155,ETOH(ALCOHOL) SERUM,301,162.36,Mission Community Hospital - Panorama,2019
3476,103156,ETOH(ALCOHOL) URINE,301,162.36,Mission Community Hospital - Panorama,2019
3477,103157,EXCEL TUBING (CUSA),270,1304.0,Mission Community Hospital - Panorama,2019
3478,103158,EXCEL CURVED EXTENDED TIP (CUSE),270,2856.0,Mission Community Hospital - Panorama,2019
3479,103159,EXCEL CURVED EXTENDED TIP (CUSE),270,2485.0,Mission Community Hospital - Panorama,2019
3480,103160,EXCEL STANDARD TIP MICRO (CUSA),270,2214.0,Mission Community Hospital - Panorama,2019
3481,103161,EXCEL DISPOSABLE WRENCH (CUSA),270,328.0,Mission Community Hospital - Panorama,2019
3482,103162,MAYFIELD PIN,270,126.67,Mission Community Hospital - Panorama,2019
3483,103163,CRANI PAK,270,2521.88,Mission Community Hospital - Panorama,2019
3484,103164,DRAPE MITAKE ARM,270,103.2,Mission Community Hospital - Panorama,2019
3485,103165,PRASS PAIRE ELECTRODE NEEDLE,270,636.91,Mission Community Hospital - Panorama,2019
3486,103166,SUCTION SPECIMEN TRAP,270,4.19,Mission Community Hospital - Panorama,2019
3487,103167,ACCUDRAIN,270,1264.0,Mission Community Hospital - Panorama,2019
3488,103169,CELL SAVER STEM CELL,360,5000.0,Mission Community Hospital - Panorama,2019
3489,103170,BURR HOLE COVER UN3 14MMW/TAB,278,1680.0,Mission Community Hospital - Panorama,2019
3490,103171,CERAMENT 5 CC,278,7800.0,Mission Community Hospital - Panorama,2019
3491,103173,HUMERAL STEM,278,19975.0,Mission Community Hospital - Panorama,2019
3492,103174,HUMERAL ADAPTER,278,19300.0,Mission Community Hospital - Panorama,2019
3493,103175,HUMERAL LINER,278,8475.0,Mission Community Hospital - Panorama,2019
3494,103176,GLENOID PLATE,278,16025.0,Mission Community Hospital - Panorama,2019
3495,103177,GLENOSPERE,278,14825.0,Mission Community Hospital - Panorama,2019
3496,103178,FIXED ANGLE TORGUE SCREW,278,2725.0,Mission Community Hospital - Panorama,2019
3497,103179,GLENOSPHERE LOCKING SCREW,278,1250.0,Mission Community Hospital - Panorama,2019
3498,103180,COMPRESSION SCREW 4.5x34MM,278,1275.0,Mission Community Hospital - Panorama,2019
3499,103181,COMPRESSION SCREW 4.5 X 30MM,278,1275.0,Mission Community Hospital - Panorama,2019
3500,103182,DRILL BIT,270,2540.0,Mission Community Hospital - Panorama,2019
3501,103183,KIDNEY SHAPED SKULL PLATE,278,5570.0,Mission Community Hospital - Panorama,2019
3502,103184,KIDNEY SHAPED SKULL PLATE,278,5570.0,Mission Community Hospital - Panorama,2019
3503,103185,PUTTY BIOACTIVE BONE GRAFT SUBSITUTE 11C,278,8200.0,Mission Community Hospital - Panorama,2019
3504,103186,CYTOLOGY BRUSH,272,468.0,Mission Community Hospital - Panorama,2019
3505,103187,DREAMTOME,272,1785.48,Mission Community Hospital - Panorama,2019
3506,103188,DREAMWIRE,272,730.8,Mission Community Hospital - Panorama,2019
3507,103189,PANCREATIC STENT (SINGLE PIGTAIL),272,760.0,Mission Community Hospital - Panorama,2019
3508,103190,IIIIUM TRICORTICAL BLOCK  9MM X 18MM,278,3050.0,Mission Community Hospital - Panorama,2019
3509,103191,SCREW SMOOTH SHANK 22 X 9 MM,278,5750.0,Mission Community Hospital - Panorama,2019
3510,103192,SCREW FAVORED ANGLE 4.0 X 34 MM,278,5750.0,Mission Community Hospital - Panorama,2019
3511,103193,LEFT OFFSET CONNECTOR,278,4000.0,Mission Community Hospital - Panorama,2019
3512,103194,RIGHT OFFSET CONNECTOR,278,4000.0,Mission Community Hospital - Panorama,2019
3513,103195,DISPOSABLE SUBDERMAL NEEDLE ELECTRODE,272,2000.0,Mission Community Hospital - Panorama,2019
3514,103196,CHEST TUBE INSERTION,230,1100.0,Mission Community Hospital - Panorama,2019
3515,10320,ATROPINE 1MG/ML INJ (VIAL),636,34.88,Mission Community Hospital - Panorama,2019
3516,103200,US BREAST ULTRASOUND COMPLETE,402,462.0,Mission Community Hospital - Panorama,2019
3517,103201,BREAST ULTRASOUND LIMITED,402,462.0,Mission Community Hospital - Panorama,2019
3518,10326,ATROPINE 1MG/ML JECT X5694,636,39.37,Mission Community Hospital - Panorama,2019
3519,103400,OB transvaginal ultrasound,402,190.0,Mission Community Hospital - Panorama,2019
3520,10344,"OSMOLALITY, SERUM",301,49.45,Mission Community Hospital - Panorama,2019
3521,103600,INTRAOPERATIVE NEURO MONITORING HOUR,360,498.2129420617005,Mission Community Hospital - Panorama,2019
3522,103815,BLOOD TRANSFUSION,230,900.0,Mission Community Hospital - Panorama,2019
3523,103816,ASPEN COLLAR,270,225.2,Mission Community Hospital - Panorama,2019
3524,103817,GLIDESCOPE COVER,272,160.0,Mission Community Hospital - Panorama,2019
3525,103818,BILLIARY STENT UNCOVERED 10X60,278,8504.25,Mission Community Hospital - Panorama,2019
3526,103819,ACCORD 2.0 MM COCR CABLE W/CLAMP,272,1120.16,Mission Community Hospital - Panorama,2019
3527,103820,ACCORD 2.0 MM CABLE,272,1120.16,Mission Community Hospital - Panorama,2019
3528,103821,ACCORD STD 85MM C CABLE TROCK GRIP,272,5880.0,Mission Community Hospital - Panorama,2019
3529,103822,PROCEDURE PACK MTP,272,5600.0,Mission Community Hospital - Panorama,2019
3530,103823,ULTRABRAID 2-0 (10 PACK),272,240.0,Mission Community Hospital - Panorama,2019
3531,103824,IMPLANT DELIVERY SYSTEM,278,6075.0,Mission Community Hospital - Panorama,2019
3532,103825,BEAVER BLADE 6400,272,5.28,Mission Community Hospital - Panorama,2019
3533,103826,MINI HOOK PLATE,278,2765.0,Mission Community Hospital - Panorama,2019
3534,103827,CORTICAL SCREW 2.3 X 8,278,355.0,Mission Community Hospital - Panorama,2019
3535,103828,CORTICAL SCREW 2.3 X 12,278,355.0,Mission Community Hospital - Panorama,2019
3536,103829,CORTICAL SCREW 2.3 X 14,278,355.0,Mission Community Hospital - Panorama,2019
3537,103830,AIRWATER SUCTION AND BIOSPY KIT,272,24.25,Mission Community Hospital - Panorama,2019
3538,103831,ENDO SMARTCAP W/C02,272,42.08,Mission Community Hospital - Panorama,2019
3539,103832,DISPOSABLE C02 LINE SOURCE TUBING,272,40.0,Mission Community Hospital - Panorama,2019
