,Px/Rx/Sx,CDM Code,Description,REV,HCPCS,Price,Hospital,Year
13136,Sx00000014501,2780000106,NAIL TIB 12X330MM 04000646S,278,,8271.57,Community Hospital of the Monterey Peninsula,2019
13137,Sx00000028586,2780000110,NAIL TIB 8X315MM 04004240S,278,C1713,7534.93,Community Hospital of the Monterey Peninsula,2019
13138,Sx00000014502,2780000106,NAIL TIB 8X315MM 04004243S,278,,7534.93,Community Hospital of the Monterey Peninsula,2019
13139,Sx00000014503,2780000106,NAIL TIB 8X330MM 04004246S,278,,8271.57,Community Hospital of the Monterey Peninsula,2019
13140,Sx00000027142,2780000106,NAIL TIB 8X345MM 04004249S,278,,7534.93,Community Hospital of the Monterey Peninsula,2019
13141,Sx00000014504,2780000106,NAIL TIB 8XMM 04004258S,278,,7596.38,Community Hospital of the Monterey Peninsula,2019
13142,Sx00000014505,2780000106,NAIL TIB 9MMX30CM 181209300,278,,8101.06,Community Hospital of the Monterey Peninsula,2019
13143,Sx00000014506,2780000106,NAIL TIB 9MMX31.5CM 181209315,278,,8389.3,Community Hospital of the Monterey Peninsula,2019
13144,Sx00000014507,2780000106,NAIL TIB 9X270 47927S,278,,7362.25,Community Hospital of the Monterey Peninsula,2019
13145,Sx00000014508,2780000106,NAIL TIB 9X300 47930S,278,,7362.25,Community Hospital of the Monterey Peninsula,2019
13146,Sx00000014509,2780000106,NAIL TIB 9X330MM 04004346S,278,,8271.57,Community Hospital of the Monterey Peninsula,2019
13147,Sx00000014510,2780000106,NAIL TIB 9X345 04004349S,278,,7596.38,Community Hospital of the Monterey Peninsula,2019
13148,Sx00000014511,2780000106,NAIL TIB 9X360 04004352S,278,,7534.93,Community Hospital of the Monterey Peninsula,2019
13149,Sx00000014512,2780000106,NAIL TIB COMP 66472012,278,,12232.39,Community Hospital of the Monterey Peninsula,2019
13150,Sx00000014513,2780000106,NAIL TIB VERSANAIL 181209270,278,,7650.33,Community Hospital of the Monterey Peninsula,2019
13151,Sx00000014514,2780000106,NAIL TIB VERSANAIL 181209285,278,,7650.33,Community Hospital of the Monterey Peninsula,2019
13152,Sx00000014515,2780000106,NAIL TIB VERSANAIL 181209360,278,,8389.3,Community Hospital of the Monterey Peninsula,2019
13153,Sx00000014516,2780000106,NAIL TIB VERSANAIL 181209375,278,,8502.03,Community Hospital of the Monterey Peninsula,2019
13154,Sx00000014517,2780000106,NAIL TIB VERSANAIL 181210330,278,,8101.06,Community Hospital of the Monterey Peninsula,2019
13155,Sx00000014518,2780000106,NAIL TROCH 903211130,278,,6414.94,Community Hospital of the Monterey Peninsula,2019
13156,Sx00000014519,2780000106,NAIL TROCH 903211230,278,,6326.43,Community Hospital of the Monterey Peninsula,2019
13157,Sx00000014520,2780000106,NAIL TROCH 926211400,278,,9658.5,Community Hospital of the Monterey Peninsula,2019
13158,Sx00000014521,2780000106,NAIL TROCH LT 925211360,278,,9658.5,Community Hospital of the Monterey Peninsula,2019
13159,Sx00000014522,2780000106,NAIL TROCH VERSANAIL 181513340,278,,11883.78,Community Hospital of the Monterey Peninsula,2019
13160,Rx00409146349,2500002,nalbuphine per 10 mg,250,J2300,1180.74,Community Hospital of the Monterey Peninsula,2019
13161,Rx00409146501,2500002,nalbuphine per 10 mg,250,J2300,332.98,Community Hospital of the Monterey Peninsula,2019
13162,Rx76329336901,2500003,naloxone 1 mg/mL syringe 2 mL Syringe,250,,1427.52,Community Hospital of the Monterey Peninsula,2019
13163,Rx69547035302,2500003,"naloxone 4 mg/actuation spray,non-aerosol 2 each BLIST PACK",250,,487.54,Community Hospital of the Monterey Peninsula,2019
13164,Rx00409121525,2500002,naloxone per 1 mg,250,J2310,748.84,Community Hospital of the Monterey Peninsula,2019
13165,Rx67457029200,2500002,naloxone per 1 mg,250,J2310,280.07,Community Hospital of the Monterey Peninsula,2019
13166,Rx68084029111,6370001,naltrexone 50 mg tablet 1 each BLIST PACK,250,,40.55,Community Hospital of the Monterey Peninsula,2019
13167,Rx00065008515,6370001,naphazoline-pheniramine 0.025-0.3 % drops 15 mL DROP BTL,250,,12.59,Community Hospital of the Monterey Peninsula,2019
13168,Rx42002020005,6370001,naphazoline-pheniramine 0.025-0.3 % drops 15 mL DROP BTL,250,,8.28,Community Hospital of the Monterey Peninsula,2019
13169,Rx69968006301,6370001,naphazoline-pheniramine 0.025-0.3 % drops 15 mL DROP BTL,250,,8.28,Community Hospital of the Monterey Peninsula,2019
13170,Rx78112065920,6370001,naphazoline-zinc sulf-glycerin 0.012-0.25-0.25 % drops 15 mL DROP BTL,250,,4.83,Community Hospital of the Monterey Peninsula,2019
13171,Rx50268059411,6370001,naproxen 250 mg tablet 1 each BLIST PACK,250,,7.0,Community Hospital of the Monterey Peninsula,2019
13172,Rx60687026811,6370001,naproxen 500 mg tablet 1 each BLIST PACK,250,,7.0,Community Hospital of the Monterey Peninsula,2019
13173,Rx63739040310,6370001,naproxen 500 mg tablet 100 each BLIST PACK,250,,3.5,Community Hospital of the Monterey Peninsula,2019
13174,Rx68462019005,6370001,naproxen 500 mg tablet 500 each Bottle,250,,3.5,Community Hospital of the Monterey Peninsula,2019
13175,RxCH040-8809-,6370001,nasal antiseptic 3 each AMPUL,250,,26.12,Community Hospital of the Monterey Peninsula,2019
13176,Rx64406000801,2500002,natalizumab per 1 mg,250,J2323,51831.66,Community Hospital of the Monterey Peninsula,2019
13177,Rx68084045911,6370001,nateglinide 120 mg tablet 30 each BLIST PACK,250,,18.9,Community Hospital of the Monterey Peninsula,2019
13178,Sx00000014527,2720000194,NDL ASP ENDO NA200H8022,272,,1022.2,Community Hospital of the Monterey Peninsula,2019
13179,Sx00000014528,2720000194,NDL ASP EUS  ECHO25,272,,1497.98,Community Hospital of the Monterey Peninsula,2019
13180,Sx00000014529,2720000194,NDL ASP EUS ECHO19,272,,1261.85,Community Hospital of the Monterey Peninsula,2019
13181,Sx00000014530,2720000194,NDL ASP QUICK CORE  EUSN19QC,272,,1979.73,Community Hospital of the Monterey Peninsula,2019
13182,Sx00000014532,2720000194,NDL BRK 1 TRNSPTL 18G 407200,272,,1577.48,Community Hospital of the Monterey Peninsula,2019
13183,Sx00000014533,2720000194,NDL BRK 1 TRNSPTL 18G 407201,272,,1577.48,Community Hospital of the Monterey Peninsula,2019
13184,Sx00000014534,2720000194,NDL BRK 1 XS TRNSPTL 18G,272,,1577.48,Community Hospital of the Monterey Peninsula,2019
13185,Sx00000028905,2720000194,NDL BRK 1XS TRNSPTL 98CM,272,,1577.48,Community Hospital of the Monterey Peninsula,2019
13186,Sx00000014535,2720000194,NDL BRK XS TRNSPTL 18G G407208,272,,1577.48,Community Hospital of the Monterey Peninsula,2019
13187,Sx00000028909,2720000194,NDL BRK XS TRNSPTL 98CM,272,,1577.48,Community Hospital of the Monterey Peninsula,2019
13188,Sx00000028823,2720000104,NDL BX 2.2MM 9733068,272,,4166.81,Community Hospital of the Monterey Peninsula,2019
13189,Sx00000014538,2720000194,NDL BX ECHO TP 19G ECHOHD19C,272,,2004.16,Community Hospital of the Monterey Peninsula,2019
13190,Sx00000014539,2720000194,NDL BX ECHO TP 22G ECHOHD22C,272,,2337.33,Community Hospital of the Monterey Peninsula,2019
13191,Sx00000014540,2720000194,NDL BX ECHO TP 25G ECHOHD25C,272,,2337.33,Community Hospital of the Monterey Peninsula,2019
13192,Sx00000003556,2720000194,NDL BX NASHOLD NBN-D,272,,2302.26,Community Hospital of the Monterey Peninsula,2019
13193,Sx00000023551,6210000104,NDL BX QUICK CORE QCS209020T,621,,335.8,Community Hospital of the Monterey Peninsula,2019
13194,Sx00000014543,2720000194,NDL CELIAC PLEXUS 20G 6F,272,,1717.76,Community Hospital of the Monterey Peninsula,2019
13195,Sx00000014544,2720000194,NDL COAPTITE M0068903040,272,,348.16,Community Hospital of the Monterey Peninsula,2019
13196,Sx00000014545,2720000194,NDL CYSTOTOME CST10,272,,2512.68,Community Hospital of the Monterey Peninsula,2019
13197,Sx00000019260,2720000194,NDL DEFLUX 10-35810,272,,416.3,Community Hospital of the Monterey Peninsula,2019
13198,Sx00000019261,2720000194,NDL DELIVERY 12G DLS712605S,272,,1437.72,Community Hospital of the Monterey Peninsula,2019
13199,Sx00000014549,2720000194,NDL ECHO TIP ULTRA 22G ECHO322,272,,1497.98,Community Hospital of the Monterey Peninsula,2019
13200,Sx00000004375,2720000194,NDL ECHOHD19A,272,,2103.53,Community Hospital of the Monterey Peninsula,2019
13201,Sx00000014554,2720000194,NDL ELECTRODE 4/PK 8010050,272,,369.07,Community Hospital of the Monterey Peninsula,2019
13202,Sx00000014555,2720000194,NDL EVS FNA 22G M00551111,272,,1286.22,Community Hospital of the Monterey Peninsula,2019
13203,Sx00000014556,2720000194,NDL EVS FNA 25G M00555521,272,,1286.22,Community Hospital of the Monterey Peninsula,2019
13204,Sx00000015523,2720000194,NDL EXPECTPULMONARY 22G,272,,1226.78,Community Hospital of the Monterey Peninsula,2019
13205,Sx00000003584,2720000194,NDL EZIO ADULT 5/CA 9001VC005,272,,4079.14,Community Hospital of the Monterey Peninsula,2019
13206,Sx00000014558,2720000194,NDL FNA FLX 19G M00555531,272,,2594.51,Community Hospital of the Monterey Peninsula,2019
13207,Sx00000014559,2720000194,NDL FNB 22G ACQUIRE M00555540,272,,2454.23,Community Hospital of the Monterey Peninsula,2019
13208,Sx00000000395,2720000194,NDL INFN INTRAOSS 16G *CUSTOM,272,,389.91,Community Hospital of the Monterey Peninsula,2019
13209,Sx00000013526,2720000194,NDL INJ 2.8 CHANNEL NM4Z1SO,272,,2746.48,Community Hospital of the Monterey Peninsula,2019
13210,Sx00000013527,2720000194,NDL INJ-CARR-LOCKE BX00711812,272,,507.68,Community Hospital of the Monterey Peninsula,2019
13211,Sx00000013528,2720000194,NDL IPAS 2/PK 2010028,272,,1001.74,Community Hospital of the Monterey Peninsula,2019
13212,Sx00000001328,2720000194,NDL LOOP FIBERWIRE AR7204,272,,5909.35,Community Hospital of the Monterey Peninsula,2019
13213,Sx00000013535,2720000194,NDL MICRODISSECT N104A,272,,392.18,Community Hospital of the Monterey Peninsula,2019
13214,Sx00000028815,2720000104,NDL NAVIGATED PAK 9733498NAV,272,,2948.71,Community Hospital of the Monterey Peninsula,2019
13215,Sx00000029391,2720000322,NDL NAVIGUIDE 18GX12CM,272,,268.34,Community Hospital of the Monterey Peninsula,2019
13216,Sx00000029389,2720000322,NDL NAVIGUIDE 18GX16CM,272,,268.34,Community Hospital of the Monterey Peninsula,2019
13217,Sx00000029394,2720000322,NDL NAVIGUIDE 18GX20CM,272,,268.34,Community Hospital of the Monterey Peninsula,2019
13218,Sx00000013539,2720000194,NDL OMNISPAN 0DEG 228140,272,,1898.95,Community Hospital of the Monterey Peninsula,2019
13219,Sx00000013540,2720000194,NDL OMNISPAN 12DEG 228141,272,,2132.75,Community Hospital of the Monterey Peninsula,2019
13220,Sx00000013541,2720000194,NDL OMNISPAN 27DEG 228142,272,,2132.75,Community Hospital of the Monterey Peninsula,2019
13221,Sx00000019268,2720000194,NDL PROCORE EBUS 22G,272,,1501.49,Community Hospital of the Monterey Peninsula,2019
13222,Sx00000013555,2720000194,NDL SCORPION AR13990N,272,,905.3,Community Hospital of the Monterey Peninsula,2019
13223,Sx00000013556,2720000194,NDL SCORPION MULTIFIR AR13995N,272,,1080.65,Community Hospital of the Monterey Peninsula,2019
13224,Sx00000013557,2720000194,NDL SCORPION SUREFIRE AR13991N,272,,905.3,Community Hospital of the Monterey Peninsula,2019
13225,Sx00000030075,2720000194,NDL SLIMLINE 19GA M00555530,272,,2706.61,Community Hospital of the Monterey Peninsula,2019
13226,Sx00000030081,2720000194,NDL SLIMLINE 22GA M00555510,272,,1286.22,Community Hospital of the Monterey Peninsula,2019
13227,Sx00000014220,2720000194,NDL SMART 10/BX 78050,272,,807.69,Community Hospital of the Monterey Peninsula,2019
13228,Sx00000019269,2720000194,NDL SNGL 22G  BNXEUSNEEDLE2205,272,,788.4,Community Hospital of the Monterey Peninsula,2019
13229,Sx00000014221,2720000194,NDL SNGL 25G  BNXEUSNEEDLE2505,272,,788.4,Community Hospital of the Monterey Peninsula,2019
13230,Sx00000014222,2720000194,NDL SPNL COUDE 14G SC4210,272,,467.6,Community Hospital of the Monterey Peninsula,2019
13231,Sx00000014256,2720000194,NDL TARGETING 1913010,272,,1156.64,Community Hospital of the Monterey Peninsula,2019
13232,Sx00000014257,2720000194,NDL TBNA EXCELON 19G M00564101,272,,554.44,Community Hospital of the Monterey Peninsula,2019
13233,Sx00000029147,2720000194,NDL TBNA FLEX 21G NA403D2021,272,,2074.3,Community Hospital of the Monterey Peninsula,2019
13234,Sx00000004960,2720000194,NDL TRANSSEPTAL C 98CM,272,,2980.28,Community Hospital of the Monterey Peninsula,2019
13235,Sx00000005002,2720000194,NDL TRANSSEPTAL NRG  71CM,272,,2980.28,Community Hospital of the Monterey Peninsula,2019
13236,Sx00000000786,2720000194,NDL TROCAR 2 TP 2/EA 8670015,272,,1004.67,Community Hospital of the Monterey Peninsula,2019
13237,Sx00000015534,2720000194,NDL VISISHOT FLEX 19G,272,,2050.92,Community Hospital of the Monterey Peninsula,2019
13238,Sx00000015535,2720000194,NDL VISISHOT FLEX 21G,272,,759.41,Community Hospital of the Monterey Peninsula,2019
13239,Sx00000013450,2720000194,NDL WANG 19G 4/CA MW319,272,,360.72,Community Hospital of the Monterey Peninsula,2019
13240,Rx00456140511,6370001,nebivolol 5 mg tablet 1 each BLIST PACK,250,,92.35,Community Hospital of the Monterey Peninsula,2019
13241,Rx00002771601,2500002,necitumumab 800 mg/50 mL (16 mg/mL) solution 50 mL Vial,250,J9295,35601.56,Community Hospital of the Monterey Peninsula,2019
13242,Sx00000027999,2720000102,NEEDLE 11G 15CM BCK9015,272,,718.26,Community Hospital of the Monterey Peninsula,2019
13243,Rx24208078055,6370001,"neomycin-bacitracin-polymyxin 3.5-400-10,000 mg-unit-unit/g ointment 3.5 g Tube",250,,508.95,Community Hospital of the Monterey Peninsula,2019
13244,Rx00574425035,6370001,"neomycin-bacitracin-polymyxin 3.5-400-10,000 mg-unit-unit/g ointment 3.5 g Tube",250,,327.67,Community Hospital of the Monterey Peninsula,2019
13245,Rx24208078555,6370001,"neomycin-bacitracin-polymyxin-hydrocortisone 3.5-400-10,000 mg-unit/g-1% ointment 3.5 g Tube",250,,581.32,Community Hospital of the Monterey Peninsula,2019
13246,Rx00574414435,6370001,"neomycin-bacitracin-polymyxin-hydrocortisone 3.5-400-10,000 mg-unit/g-1% ointment 3.5 g Tube",250,,383.02,Community Hospital of the Monterey Peninsula,2019
13247,Rx00472017934,6370001,"neomycin-bacitracnZn-polymyxnB 3.5mg-400 unit- 5,000 unit/gram ointment 14 g Tube",250,,37.93,Community Hospital of the Monterey Peninsula,2019
13248,Rx45802014301,6370001,"neomycin-bacitracnZn-polymyxnB 3.5mg-400 unit- 5,000 unit/gram ointment 14 g Tube",250,,37.93,Community Hospital of the Monterey Peninsula,2019
13249,Rx00168001235,6370001,"neomycin-bacitracnZn-polymyxnB 3.5mg-400 unit- 5,000 unit/gram ointment 14.17 g Tube",250,,68.98,Community Hospital of the Monterey Peninsula,2019
13250,Rx61314063136,6370001,"neomycin-polymyxin B-dexameth 3.5 mg/g-10,000 unit/g-0.1 % ointment 3.5 g Tube",250,,178.39,Community Hospital of the Monterey Peninsula,2019
13251,Rx00574416035,6370001,"neomycin-polymyxin B-dexameth 3.5 mg/g-10,000 unit/g-0.1 % ointment 3.5 g Tube",250,,174.82,Community Hospital of the Monterey Peninsula,2019
13252,Rx61314063006,6370001,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % drops,suspension 5 mL DROP BTL",250,,144.73,Community Hospital of the Monterey Peninsula,2019
13253,Rx24208079062,6370001,"neomycin-polymyxin-gramicidin 1.75 mg-10,000 unit-0.025mg/mL drops 10 mL DROP BTL",250,,1767.59,Community Hospital of the Monterey Peninsula,2019
13254,Rx24208063562,6370001,"neomycin-polymyxin-HC 3.5-10,000-1 mg/mL-unit/mL-% drops,suspension 10 mL DROP BTL",250,,594.22,Community Hospital of the Monterey Peninsula,2019
13255,Rx61314064511,6370001,"neomycin-polymyxin-HC 3.5-10,000-1 mg/mL-unit/mL-% drops,suspension 10 mL DROP BTL",250,,586.59,Community Hospital of the Monterey Peninsula,2019
13256,Rx24208063110,6370001,"neomycin-polymyxin-HC 3.5-10,000-1 mg/mL-unit/mL-% solution 10 mL DROP BTL",250,,610.74,Community Hospital of the Monterey Peninsula,2019
13257,Rx61314064610,6370001,"neomycin-polymyxin-HC 3.5-10,000-1 mg/mL-unit/mL-% solution 10 mL DROP BTL",250,,586.59,Community Hospital of the Monterey Peninsula,2019
13258,Rx00641614901,2500002,neostigmine 1 mg/mL solution 10 mL Vial,250,J2710,430.31,Community Hospital of the Monterey Peninsula,2019
13259,Rx76014000333,2500002,neostigmine 1 mg/mL solution 10 mL Vial,250,J2710,430.31,Community Hospital of the Monterey Peninsula,2019
13260,Rx76014090333,2500002,neostigmine 1 mg/mL solution 10 mL Vial,250,J2710,430.31,Community Hospital of the Monterey Peninsula,2019
13261,Rx70092108444,2500002,neostigmine 5 mg/5 mL (1 mg/mL) syringe 5 mL Syringe,250,J2710,2580.94,Community Hospital of the Monterey Peninsula,2019
13262,Rx71019020514,2500002,neostigmine 5 mg/5 mL (1 mg/mL) syringe 5 mL Syringe,250,J2710,1140.46,Community Hospital of the Monterey Peninsula,2019
13263,Sx00000014269,2700000108,NET ROTH BOLUS FOOD BX00711155,270,,700.73,Community Hospital of the Monterey Peninsula,2019
13264,Sx00000014270,2700000108,NET ROTH PEDI 5/BX BX00711057,270,,729.95,Community Hospital of the Monterey Peninsula,2019
13265,Sx00000014271,2700000108,NET ROTH PLATINUM BX00715050,270,,700.73,Community Hospital of the Monterey Peninsula,2019
13266,Sx00000014272,2700000108,NET ROTH POLP BX00711150,270,,567.8,Community Hospital of the Monterey Peninsula,2019
13267,Sx00000014273,2700000108,NET ROTH STD BX00711050,270,,627.92,Community Hospital of the Monterey Peninsula,2019
13268,Sx00000000371,2780000142,NEUROSTIMULATOR INTERSTIM 3023,278,C1767,32128.0,Community Hospital of the Monterey Peninsula,2019
13269,Sx00000014274,2780000142,NEUROSTIMULATOR INTERSTIM 3058,278,C1767,39342.4,Community Hospital of the Monterey Peninsula,2019
13270,Rx65862002760,6370001,nevirapine 200 mg tablet 60 each Bottle,250,,7.0,Community Hospital of the Monterey Peninsula,2019
13271,Rx00904227260,6370001,niacin 500 mg tablet 100 each Bottle,250,,2.0,Community Hospital of the Monterey Peninsula,2019
13272,Rx65162032109,6370001,niacin 500 mg tablet extended release 24 hr 90 each Bottle,250,,2.0,Community Hospital of the Monterey Peninsula,2019
13273,Rx00536703301,6370001,niacin 750 mg tablet extended release 100 each Bottle,250,,2.0,Community Hospital of the Monterey Peninsula,2019
13274,Rx00536703301,6370001,niacin 750 mg tablet extended release 24 hr 100 each Bottle,250,,2.0,Community Hospital of the Monterey Peninsula,2019
13275,Rx68180022201,6370001,niacin 750 mg tablet extended release 24 hr 100 each Bottle,250,,2.0,Community Hospital of the Monterey Peninsula,2019
13276,Rx00093739398,6370001,niacin 750 mg tablet extended release 24 hr 90 each Bottle,250,,5.39,Community Hospital of the Monterey Peninsula,2019
13277,Rx00093739398,6370001,niacin 750 mg tablet extended release 24 hr 90 each Bottle,250,,5.39,Community Hospital of the Monterey Peninsula,2019
13278,Rx47335061481,6370001,niacin 750 mg tablet extended release 24 hr 90 each Bottle,250,,3.84,Community Hospital of the Monterey Peninsula,2019
13279,Rx47335061481,6370001,niacin 750 mg tablet extended release 24 hr 90 each Bottle,250,,3.84,Community Hospital of the Monterey Peninsula,2019
