,Dept #,Dept Description,Charge #,Description,Price,"Zero Charge
Explanation ",Hospital,Year
3151,270,CENTRAL SUPPLY,6271613,IMP MESH LVL 12,8252.0,,Banner Lassen Medical Center,2019
3152,270,CENTRAL SUPPLY,6271621,IMP MESH LVL 13,9752.0,,Banner Lassen Medical Center,2019
3153,270,CENTRAL SUPPLY,6271639,NEEDLE SPECIALTY LVL 06,818.0,,Banner Lassen Medical Center,2019
3154,270,CENTRAL SUPPLY,6271647,NEEDLE SPECIALTY LVL 07,920.0,,Banner Lassen Medical Center,2019
3155,270,CENTRAL SUPPLY,6271654,IMP NUT SURGICAL LVL 03,624.0,,Banner Lassen Medical Center,2019
3156,270,CENTRAL SUPPLY,6271662,IMP PCMKR SGL RR LVL 05,13302.0,,Banner Lassen Medical Center,2019
3157,270,CENTRAL SUPPLY,6271670,IMP PCMKR SGL RR LVL 06,15202.0,,Banner Lassen Medical Center,2019
3158,270,CENTRAL SUPPLY,6271688,SUPPLY PERFUSION/ECMO LVL 10,2377.0,,Banner Lassen Medical Center,2019
3159,270,CENTRAL SUPPLY,6271696,SUPPLY PERFUSION/ECMO LVL 09,1997.0,,Banner Lassen Medical Center,2019
3160,270,CENTRAL SUPPLY,6271704,IMP PIN/WIRE LVL 04,624.0,,Banner Lassen Medical Center,2019
3161,270,CENTRAL SUPPLY,6271712,IMP PIN/WIRE LVL 05,650.0,,Banner Lassen Medical Center,2019
3162,270,CENTRAL SUPPLY,6271720,IMP PIN/WIRE LVL 06,685.0,,Banner Lassen Medical Center,2019
3163,270,CENTRAL SUPPLY,6271738,IMP PIN/WIRE LVL 07,730.0,,Banner Lassen Medical Center,2019
3164,270,CENTRAL SUPPLY,6271746,IMP PLATE LVL 11,3122.0,,Banner Lassen Medical Center,2019
3165,270,CENTRAL SUPPLY,6271753,IMP PLATE LVL 12,3902.0,,Banner Lassen Medical Center,2019
3166,270,CENTRAL SUPPLY,6271761,IMP PLATE LVL 13,4682.0,,Banner Lassen Medical Center,2019
3167,270,CENTRAL SUPPLY,6271779,IMP PLATE LVL 14,5462.0,,Banner Lassen Medical Center,2019
3168,270,CENTRAL SUPPLY,6271787,POUCH LVL 01,131.0,,Banner Lassen Medical Center,2019
3169,270,CENTRAL SUPPLY,6271795,POUCH LVL 02,383.0,,Banner Lassen Medical Center,2019
3170,270,CENTRAL SUPPLY,6271803,POUCH LVL 03,520.0,,Banner Lassen Medical Center,2019
3171,270,CENTRAL SUPPLY,6271811,PROBE LVL 10,4682.0,,Banner Lassen Medical Center,2019
3172,270,CENTRAL SUPPLY,6271829,PROBE LVL 08,1874.0,,Banner Lassen Medical Center,2019
3173,270,CENTRAL SUPPLY,6271837,PROBE LVL 09,3122.0,,Banner Lassen Medical Center,2019
3174,270,CENTRAL SUPPLY,6271845,IMP DEV JT KNEE TOTAL LVL 20,34321.0,,Banner Lassen Medical Center,2019
3175,270,CENTRAL SUPPLY,6271852,REAMER LVL 04,818.0,,Banner Lassen Medical Center,2019
3176,270,CENTRAL SUPPLY,6271860,REAMER LVL 05,1040.0,,Banner Lassen Medical Center,2019
3177,270,CENTRAL SUPPLY,6271878,IMP RING LVL 02,1332.0,,Banner Lassen Medical Center,2019
3178,270,CENTRAL SUPPLY,6271886,IMP RING LVL 03,1712.0,,Banner Lassen Medical Center,2019
3179,270,CENTRAL SUPPLY,6271894,IMP ROD/NAIL LVL 08,2654.0,,Banner Lassen Medical Center,2019
3180,270,CENTRAL SUPPLY,6271902,IMP ROD/NAIL LVL 09,3122.0,,Banner Lassen Medical Center,2019
3181,270,CENTRAL SUPPLY,6271910,IMP STAPLE BONE LVL 05,624.0,,Banner Lassen Medical Center,2019
3182,270,CENTRAL SUPPLY,6271928,IMP STAPLE BONE LVL 06,818.0,,Banner Lassen Medical Center,2019
3183,270,CENTRAL SUPPLY,6271936,IMP STAPLE BONE LVL 07,1040.0,,Banner Lassen Medical Center,2019
3184,270,CENTRAL SUPPLY,6271944,IMP STAPLE BONE LVL 08,1522.0,,Banner Lassen Medical Center,2019
3185,270,CENTRAL SUPPLY,6271951,IMP STAPLE BONE LVL 09,1902.0,,Banner Lassen Medical Center,2019
3186,270,CENTRAL SUPPLY,6271969,IMP STAPLE BONE LVL 10,2282.0,,Banner Lassen Medical Center,2019
3187,270,CENTRAL SUPPLY,6271977,IMP STAPLE BONE LVL 11,2662.0,,Banner Lassen Medical Center,2019
3188,270,CENTRAL SUPPLY,6271985,STAPLER LVL 07,1802.0,,Banner Lassen Medical Center,2019
3189,270,CENTRAL SUPPLY,6271993,IMP STENT LVL 10,9502.0,,Banner Lassen Medical Center,2019
3190,270,CENTRAL SUPPLY,6272009,IMP STENT LVL 11,11402.0,,Banner Lassen Medical Center,2019
3191,270,CENTRAL SUPPLY,6272017,IMP STENT LVL 12,13302.0,,Banner Lassen Medical Center,2019
3192,270,CENTRAL SUPPLY,6272025,IMP STENT LVL 13,15202.0,,Banner Lassen Medical Center,2019
3193,270,CENTRAL SUPPLY,6272033,IMP STENT LVL 14,17102.0,,Banner Lassen Medical Center,2019
3194,270,CENTRAL SUPPLY,6272041,IMP STENT LVL 09,7602.0,,Banner Lassen Medical Center,2019
3195,270,CENTRAL SUPPLY,6272058,IMP STENT NON W/DELVRY LVL 09,9502.0,,Banner Lassen Medical Center,2019
3196,270,CENTRAL SUPPLY,6272066,IMP STENT NON W/DELVRY LVL 10,11402.0,,Banner Lassen Medical Center,2019
3197,270,CENTRAL SUPPLY,6272074,IMP STENT NON W/DELVRY LVL 11,13302.0,,Banner Lassen Medical Center,2019
3198,270,CENTRAL SUPPLY,6272082,IMP STENT NON W/DELVRY LVL 12,15202.0,,Banner Lassen Medical Center,2019
3199,270,CENTRAL SUPPLY,6272090,IMP STENT NON WO DELVRY LVL 10,7602.0,,Banner Lassen Medical Center,2019
3200,270,CENTRAL SUPPLY,6272108,IMP STENT NON WO DELVRY LVL 11,9502.0,,Banner Lassen Medical Center,2019
3201,270,CENTRAL SUPPLY,6272116,IMP STENT NON WO DELVRY LVL 12,11402.0,,Banner Lassen Medical Center,2019
3202,270,CENTRAL SUPPLY,6272124,IMP STENT NON WO DELVRY LVL 13,13302.0,,Banner Lassen Medical Center,2019
3203,270,CENTRAL SUPPLY,6272132,IMP STENT NON WO DELVRY LVL 14,15202.0,,Banner Lassen Medical Center,2019
3204,270,CENTRAL SUPPLY,6272140,IMP STENT NON WO DELVRY LVL 09,5702.0,,Banner Lassen Medical Center,2019
3205,270,CENTRAL SUPPLY,6272165,IMP TISSUE CONNECT HUMAN LVL 03,2252.0,,Banner Lassen Medical Center,2019
3206,270,CENTRAL SUPPLY,6272173,IMP TISSUE CONNECT HUMAN LVL 04,3002.0,,Banner Lassen Medical Center,2019
3207,270,CENTRAL SUPPLY,6272181,IMP TISSUE CONNECT HUMAN LVL 05,3752.0,,Banner Lassen Medical Center,2019
3208,270,CENTRAL SUPPLY,6272199,IMP TISSUE CONNECT HUMAN LVL 06,4502.0,,Banner Lassen Medical Center,2019
3209,270,CENTRAL SUPPLY,6272207,IMP TISSUE CONNECT HUMAN LVL 07,5252.0,,Banner Lassen Medical Center,2019
3210,270,CENTRAL SUPPLY,6272215,IMP TISSUE CONNECT HUMAN LVL 08,6002.0,,Banner Lassen Medical Center,2019
3211,270,CENTRAL SUPPLY,6272223,IMP WASHER LVL 04,624.0,,Banner Lassen Medical Center,2019
3212,270,CENTRAL SUPPLY,6272231,WIRE PACING TEMP LVL 01,257.0,,Banner Lassen Medical Center,2019
3213,270,CENTRAL SUPPLY,6272249,WIRE PACING TEMP LVL 02,520.0,,Banner Lassen Medical Center,2019
3214,270,CENTRAL SUPPLY,6272256,PACER ACCESSORY LVL 02,624.0,,Banner Lassen Medical Center,2019
3215,270,CENTRAL SUPPLY,6272280,ORTHOSIS HIP ABDUCTION CNTRL POSTOP,1523.0,,Banner Lassen Medical Center,2019
3216,270,CENTRAL SUPPLY,6272389,IMP CEMENT ACCESSORY LVL 03,626.0,,Banner Lassen Medical Center,2019
3217,270,CENTRAL SUPPLY,6272397,IMP CEMENT ACCESSORY LVL 04,1040.0,,Banner Lassen Medical Center,2019
3218,270,CENTRAL SUPPLY,6272405,CATH BALLOON LVL 08,2852.0,,Banner Lassen Medical Center,2019
3219,270,CENTRAL SUPPLY,6272413,CATH BALLOON LVL 09,3802.0,,Banner Lassen Medical Center,2019
3220,270,CENTRAL SUPPLY,6272421,CATH BALLOON LVL 10,4752.0,,Banner Lassen Medical Center,2019
3221,270,CENTRAL SUPPLY,6272439,CATH BALLOON LVL 11,5702.0,,Banner Lassen Medical Center,2019
3222,270,CENTRAL SUPPLY,6272462,INSTRUMENT DISP SINGLE LVL 08,2282.0,,Banner Lassen Medical Center,2019
3223,270,CENTRAL SUPPLY,6272470,INSTRUMENT DISP SINGLE LVL 09,2852.0,,Banner Lassen Medical Center,2019
3224,270,CENTRAL SUPPLY,6272488,IMP PROSTH ANKLE LVL 06,11402.0,,Banner Lassen Medical Center,2019
3225,270,CENTRAL SUPPLY,6272496,IMP PROSTH ANKLE LVL 07,13302.0,,Banner Lassen Medical Center,2019
3226,270,CENTRAL SUPPLY,6272504,IMP PROSTH ANKLE LVL 08,15202.0,,Banner Lassen Medical Center,2019
3227,270,CENTRAL SUPPLY,6272512,IMP CONNECTOR SPINAL LVL 01,257.0,,Banner Lassen Medical Center,2019
3228,270,CENTRAL SUPPLY,6272520,IMP CONNECTOR SPINAL LVL 02,520.0,,Banner Lassen Medical Center,2019
3229,270,CENTRAL SUPPLY,6272538,IMP CONNECTOR SPINAL LVL 03,818.0,,Banner Lassen Medical Center,2019
3230,270,CENTRAL SUPPLY,6272546,IMP CONNECTOR SPINAL LVL 04,1332.0,,Banner Lassen Medical Center,2019
3231,270,CENTRAL SUPPLY,6272553,IMP CONNECTOR SPINAL LVL 05,1902.0,,Banner Lassen Medical Center,2019
3232,270,CENTRAL SUPPLY,6272561,IMP CONNECTOR SPINAL LVL 06,2852.0,,Banner Lassen Medical Center,2019
3233,270,CENTRAL SUPPLY,6272579,IMP CONNECTOR SPINAL LVL 07,3802.0,,Banner Lassen Medical Center,2019
3234,270,CENTRAL SUPPLY,6272587,IMP STENT COAT W/DELVRY LVL 10,9502.0,,Banner Lassen Medical Center,2019
3235,270,CENTRAL SUPPLY,6272595,IMP STENT COAT W/DELVRY LVL 11,11402.0,,Banner Lassen Medical Center,2019
3236,270,CENTRAL SUPPLY,6272603,IMP STENT COAT W/DELVRY LVL 12,13302.0,,Banner Lassen Medical Center,2019
3237,270,CENTRAL SUPPLY,6272611,IMP STENT COAT W/DELVRY LVL 13,15202.0,,Banner Lassen Medical Center,2019
3238,270,CENTRAL SUPPLY,6272629,PUNCH LVL 03,600.0,,Banner Lassen Medical Center,2019
3239,270,CENTRAL SUPPLY,6272637,PUNCH LVL 04,1040.0,,Banner Lassen Medical Center,2019
3240,270,CENTRAL SUPPLY,6272645,PROBE LVL 11,6242.0,,Banner Lassen Medical Center,2019
3241,270,CENTRAL SUPPLY,6272652,IMP BAND LVL 07,5702.0,,Banner Lassen Medical Center,2019
3242,270,CENTRAL SUPPLY,6272660,IMP BAND LVL 08,7602.0,,Banner Lassen Medical Center,2019
3243,270,CENTRAL SUPPLY,6272678,IMP MESH LVL 14,11252.0,,Banner Lassen Medical Center,2019
3244,270,CENTRAL SUPPLY,6272686,INSTRUMENT DISP SINGLE LVL 10,3802.0,,Banner Lassen Medical Center,2019
3245,270,CENTRAL SUPPLY,6272694,INSTRUMENT DISP SINGLE LVL 11,4752.0,,Banner Lassen Medical Center,2019
3246,270,CENTRAL SUPPLY,6272702,INSTRUMENT DISP SINGLE LVL 12,5702.0,,Banner Lassen Medical Center,2019
3247,270,CENTRAL SUPPLY,6272710,IMP DEV JT ELBOW TOTAL LVL 06,11402.0,,Banner Lassen Medical Center,2019
3248,270,CENTRAL SUPPLY,6272728,IMP DEV JT ELBOW TOTAL LVL 07,13302.0,,Banner Lassen Medical Center,2019
3249,270,CENTRAL SUPPLY,6272736,IMP DEV JT ELBOW TOTAL LVL 08,15202.0,,Banner Lassen Medical Center,2019
3250,270,CENTRAL SUPPLY,6272744,IMP DEV JT ELBOW TOTAL LVL 09,17102.0,,Banner Lassen Medical Center,2019
3251,270,CENTRAL SUPPLY,6272751,IMP DEV JT ELBOW TOTAL LVL 10,19002.0,,Banner Lassen Medical Center,2019
3252,270,CENTRAL SUPPLY,6272769,IMP DEV JT ELBOW TOTAL LVL 11,20902.0,,Banner Lassen Medical Center,2019
3253,270,CENTRAL SUPPLY,6272777,IMP DEV JT ELBOW TOTAL LVL 12,22802.0,,Banner Lassen Medical Center,2019
3254,270,CENTRAL SUPPLY,6272785,IMP DEV JT ELBOW TOTAL LVL 13,24702.0,,Banner Lassen Medical Center,2019
3255,270,CENTRAL SUPPLY,6272793,IMP DEV JT ELBOW TOTAL LVL 14,26602.0,,Banner Lassen Medical Center,2019
3256,270,CENTRAL SUPPLY,6272801,IMP DEV JT ELBOW TOTAL LVL 15,28502.0,,Banner Lassen Medical Center,2019
3257,270,CENTRAL SUPPLY,6272819,IMP TISSUE CONNECT HUMAN LVL 09,7502.0,,Banner Lassen Medical Center,2019
3258,270,CENTRAL SUPPLY,6272827,IMP TISSUE CONNECT HUMAN LVL 10,9002.0,,Banner Lassen Medical Center,2019
3259,270,CENTRAL SUPPLY,6272835,IMP TISSUE CONNECT HUMAN LVL 11,10502.0,,Banner Lassen Medical Center,2019
3260,270,CENTRAL SUPPLY,6272926,PAIN MGMT ACCESSORY LVL 01,257.0,,Banner Lassen Medical Center,2019
3261,270,CENTRAL SUPPLY,6272934,PAIN MGMT ACCESSORY LVL 02,520.0,,Banner Lassen Medical Center,2019
3262,270,CENTRAL SUPPLY,6272942,PAIN MGMT ACCESSORY LVL 03,624.0,,Banner Lassen Medical Center,2019
3263,270,CENTRAL SUPPLY,6273163,CLAMP LVL 08,2852.0,,Banner Lassen Medical Center,2019
3264,270,CENTRAL SUPPLY,6273171,IMP ACCESS SYSTEM DIALYS LVL 04,1332.0,,Banner Lassen Medical Center,2019
3265,270,CENTRAL SUPPLY,6273189,IMP ACCESS SYSTEM DIALYS LVL 05,2282.0,,Banner Lassen Medical Center,2019
3266,270,CENTRAL SUPPLY,6273197,IMP ACCESS SYSTEM DIALYS LVL 06,3327.0,,Banner Lassen Medical Center,2019
3267,270,CENTRAL SUPPLY,6273205,INTRDCR EP FIX CRV PEEL LVL 02,520.0,,Banner Lassen Medical Center,2019
3268,270,CENTRAL SUPPLY,6273213,INTRDCR EP LASER LVL 01,257.0,,Banner Lassen Medical Center,2019
3269,270,CENTRAL SUPPLY,6273221,INTRDCR EP LASER LVL 02,520.0,,Banner Lassen Medical Center,2019
3270,270,CENTRAL SUPPLY,6273239,IMP SCREW LVL 15,3278.0,,Banner Lassen Medical Center,2019
3271,270,CENTRAL SUPPLY,6273247,IMP DEV URINARY W/SLNG LVL 03,2852.0,,Banner Lassen Medical Center,2019
3272,270,CENTRAL SUPPLY,6273254,IMP DEV URINARY W/SLNG LVL 04,3802.0,,Banner Lassen Medical Center,2019
3273,270,CENTRAL SUPPLY,6273288,IMP ORTHOPEDIC CAGE LVL 02,1902.0,,Banner Lassen Medical Center,2019
3274,270,CENTRAL SUPPLY,6273296,IMP ORTHOPEDIC CAGE LVL 03,3802.0,,Banner Lassen Medical Center,2019
3275,270,CENTRAL SUPPLY,6273304,IMP ORTHOPEDIC CAGE LVL 04,5702.0,,Banner Lassen Medical Center,2019
3276,270,CENTRAL SUPPLY,6273312,IMP ORTHOPEDIC CAGE LVL 05,7602.0,,Banner Lassen Medical Center,2019
3277,270,CENTRAL SUPPLY,6273320,IMP ORTHOPEDIC CAGE LVL 06,9502.0,,Banner Lassen Medical Center,2019
3278,270,CENTRAL SUPPLY,6273338,IMP ORTHOPEDIC CAGE LVL 07,11402.0,,Banner Lassen Medical Center,2019
3279,270,CENTRAL SUPPLY,6273346,IMP ORTHOPEDIC CAGE LVL 08,13302.0,,Banner Lassen Medical Center,2019
3280,270,CENTRAL SUPPLY,6273353,IMP ORTHOPEDIC CAGE LVL 09,15202.0,,Banner Lassen Medical Center,2019
3281,270,CENTRAL SUPPLY,6273361,IMP LD PCMKR NON VDD LVL 02,1902.0,,Banner Lassen Medical Center,2019
3282,270,CENTRAL SUPPLY,6273379,IMP STENT TEMP WO DELVRY LVL 06,1040.0,,Banner Lassen Medical Center,2019
3283,270,CENTRAL SUPPLY,6273387,IMP STENT TEMP WO DELVRY LVL 07,1902.0,,Banner Lassen Medical Center,2019
3284,270,CENTRAL SUPPLY,6273395,IMP STENT TEMP WO DELVRY LVL 08,2852.0,,Banner Lassen Medical Center,2019
3285,270,CENTRAL SUPPLY,6273403,IMP STENT TEMP WO DELVRY LVL 09,3802.0,,Banner Lassen Medical Center,2019
3286,270,CENTRAL SUPPLY,6273429,ORTHOTIC ACCESSORY LVL 02,257.0,,Banner Lassen Medical Center,2019
3287,270,CENTRAL SUPPLY,6273437,ORTHOTIC ACCESSORY LVL 03,520.0,,Banner Lassen Medical Center,2019
3288,270,CENTRAL SUPPLY,6273445,ORTHOTIC ACCESSORY LVL 04,624.0,,Banner Lassen Medical Center,2019
3289,270,CENTRAL SUPPLY,6273452,ORTHOTIC ACCESSORY LVL 05,920.0,,Banner Lassen Medical Center,2019
3290,270,CENTRAL SUPPLY,6273460,ORTHOTIC ACCESSORY LVL 06,1522.0,,Banner Lassen Medical Center,2019
3291,270,CENTRAL SUPPLY,6273478,ORTHOTIC ACCESSORY LVL 07,2282.0,,Banner Lassen Medical Center,2019
3292,270,CENTRAL SUPPLY,6273486,ORTHOTIC ACCESSORY LVL 08,3042.0,,Banner Lassen Medical Center,2019
3293,270,CENTRAL SUPPLY,6273494,CEMENT ACCESSORIES LVL 07,3122.0,,Banner Lassen Medical Center,2019
3294,270,CENTRAL SUPPLY,6273502,CEMENT ACCESSORIES LVL 08,5462.0,,Banner Lassen Medical Center,2019
3295,270,CENTRAL SUPPLY,6273510,PROGRAMMER PT NEUROSTIM LVL 03,5702.0,,Banner Lassen Medical Center,2019
3296,270,CENTRAL SUPPLY,6273528,IMP PROSTH PENILE INFLT LVL 05,13302.0,,Banner Lassen Medical Center,2019
3297,270,CENTRAL SUPPLY,6273585,CLIP APPLIER LVL 04,1040.0,,Banner Lassen Medical Center,2019
3298,270,CENTRAL SUPPLY,6273619,ADHESION BARRIER LVL 02,1040.0,,Banner Lassen Medical Center,2019
3299,270,CENTRAL SUPPLY,6273627,IMP DEV JT KNEE TOTAL LVL 21,39001.0,,Banner Lassen Medical Center,2019
3300,270,CENTRAL SUPPLY,6273635,IMP DEV JT KNEE TOTAL LVL 22,43681.0,,Banner Lassen Medical Center,2019
3301,270,CENTRAL SUPPLY,6273643,IMP DEV JT KNEE TOTAL LVL 23,48361.0,,Banner Lassen Medical Center,2019
3302,270,CENTRAL SUPPLY,6273668,KIT/SET NON ROUTINE ORTH LVL 07,7602.0,,Banner Lassen Medical Center,2019
3303,270,CENTRAL SUPPLY,6273676,KIT/SET NON ROUTINE SURG LVL 14,7602.0,,Banner Lassen Medical Center,2019
3304,270,CENTRAL SUPPLY,6273684,KIT/SET NON ROUTINE SURG LVL 15,9502.0,,Banner Lassen Medical Center,2019
3305,270,CENTRAL SUPPLY,6273692,IMP CLIP ANEURYSM LVL 02,1332.0,,Banner Lassen Medical Center,2019
3306,270,CENTRAL SUPPLY,6273700,IMP LD NEUROSTIM LVL 02,3802.0,,Banner Lassen Medical Center,2019
3307,270,CENTRAL SUPPLY,6273718,IMP LD NEUROSTIM LVL 03,5702.0,,Banner Lassen Medical Center,2019
3308,270,CENTRAL SUPPLY,6273726,IMP LD NEUROSTIM LVL 04,7602.0,,Banner Lassen Medical Center,2019
3309,270,CENTRAL SUPPLY,6273734,IMP RING CARDIAC LVL 03,7602.0,,Banner Lassen Medical Center,2019
3310,270,CENTRAL SUPPLY,6273742,IMP LD ICD COIL SGL LVL 02,1902.0,,Banner Lassen Medical Center,2019
3311,270,CENTRAL SUPPLY,6273759,IMP LD ICD COIL SGL LVL 03,2852.0,,Banner Lassen Medical Center,2019
3312,270,CENTRAL SUPPLY,6273767,IMP LD ICD COIL SGL LVL 04,3802.0,,Banner Lassen Medical Center,2019
3313,270,CENTRAL SUPPLY,6273775,IMP LD ICD COIL SGL LVL 05,4752.0,,Banner Lassen Medical Center,2019
3314,270,CENTRAL SUPPLY,6273783,IMP LD ICD COIL SGL LVL 06,5702.0,,Banner Lassen Medical Center,2019
3315,270,CENTRAL SUPPLY,6273791,IMP LD ICD COIL SGL LVL 07,6652.0,,Banner Lassen Medical Center,2019
3316,270,CENTRAL SUPPLY,6273809,IMP LD ICD COIL SGL LVL 08,7602.0,,Banner Lassen Medical Center,2019
3317,270,CENTRAL SUPPLY,6273817,IMP LD ICD COIL SGL LVL 09,8552.0,,Banner Lassen Medical Center,2019
3318,270,CENTRAL SUPPLY,6273825,IMP LD ICD COIL DUAL LVL 02,1902.0,,Banner Lassen Medical Center,2019
3319,270,CENTRAL SUPPLY,6273833,IMP LD ICD COIL DUAL LVL 03,2852.0,,Banner Lassen Medical Center,2019
3320,270,CENTRAL SUPPLY,6273841,IMP LD ICD COIL DUAL LVL 04,3802.0,,Banner Lassen Medical Center,2019
3321,270,CENTRAL SUPPLY,6273858,IMP LD ICD COIL DUAL LVL 05,4752.0,,Banner Lassen Medical Center,2019
3322,270,CENTRAL SUPPLY,6273866,IMP LD ICD COIL DUAL LVL 06,5702.0,,Banner Lassen Medical Center,2019
3323,270,CENTRAL SUPPLY,6273874,IMP LD ICD COIL DUAL LVL 07,6652.0,,Banner Lassen Medical Center,2019
3324,270,CENTRAL SUPPLY,6273882,IMP LD ICD COIL DUAL LVL 08,7602.0,,Banner Lassen Medical Center,2019
3325,270,CENTRAL SUPPLY,6273890,IMP LD ICD COIL DUAL LVL 09,8552.0,,Banner Lassen Medical Center,2019
3326,270,CENTRAL SUPPLY,6273908,INTRDCR EP FIX CRV PEEL LVL 03,624.0,,Banner Lassen Medical Center,2019
3327,270,CENTRAL SUPPLY,6273916,INTRDCR EP FIX CRV PEEL LVL 04,767.0,,Banner Lassen Medical Center,2019
3328,270,CENTRAL SUPPLY,6273924,IMP DEV JT SHL TOTAL LVL 11,10921.0,,Banner Lassen Medical Center,2019
3329,270,CENTRAL SUPPLY,6273932,IMP DEV JT SHL TOTAL LVL 12,12481.0,,Banner Lassen Medical Center,2019
3330,270,CENTRAL SUPPLY,6273940,IMP PROSTH ENT LVL 05,1902.0,,Banner Lassen Medical Center,2019
3331,270,CENTRAL SUPPLY,6273957,IMP PROSTH ENT LVL 06,2852.0,,Banner Lassen Medical Center,2019
3332,270,CENTRAL SUPPLY,6273965,IMP PROSTH ENT LVL 07,3802.0,,Banner Lassen Medical Center,2019
3333,270,CENTRAL SUPPLY,6273973,IMP PROSTH ENT LVL 08,4752.0,,Banner Lassen Medical Center,2019
3334,270,CENTRAL SUPPLY,6274005,IMP PROSTH SPHINCTR ANAL LVL 02,3752.0,,Banner Lassen Medical Center,2019
3335,270,CENTRAL SUPPLY,6274013,CLIP LVL 04,600.0,,Banner Lassen Medical Center,2019
3336,270,CENTRAL SUPPLY,6274021,IMP FIX SPINE LVL 09,11782.0,,Banner Lassen Medical Center,2019
3337,270,CENTRAL SUPPLY,6274039,IMP CATH EP NON 3D 20+ LVL 03,3802.0,,Banner Lassen Medical Center,2019
3338,270,CENTRAL SUPPLY,6274047,IMP CATH EP NON 3D 20+ LVL 04,5702.0,,Banner Lassen Medical Center,2019
3339,270,CENTRAL SUPPLY,6274054,IMP CATH EP NON 3D 20+ LVL 05,7602.0,,Banner Lassen Medical Center,2019
3340,270,CENTRAL SUPPLY,6274062,IMP LD VENOUS CORONARY LV LVL 04,3802.0,,Banner Lassen Medical Center,2019
3341,270,CENTRAL SUPPLY,6274070,IMP LD VENOUS CORONARY LV LVL 05,5702.0,,Banner Lassen Medical Center,2019
3342,270,CENTRAL SUPPLY,6274088,IMP LD VENOUS CORONARY LV LVL 06,7602.0,,Banner Lassen Medical Center,2019
3343,270,CENTRAL SUPPLY,6274096,IMP LD VENOUS CORONARY LV LVL 07,9502.0,,Banner Lassen Medical Center,2019
3344,270,CENTRAL SUPPLY,6274104,IMP LD VENOUS CORONARY LV LVL 08,11402.0,,Banner Lassen Medical Center,2019
3345,270,CENTRAL SUPPLY,6274112,IMP LD VENOUS CORONARY LV LVL 09,13302.0,,Banner Lassen Medical Center,2019
3346,270,CENTRAL SUPPLY,6274260,IMP PCMKR DUAL RR LVL 05,28502.0,,Banner Lassen Medical Center,2019
3347,270,CENTRAL SUPPLY,6274278,IMP PCMKR DUAL RR LVL 06,38002.0,,Banner Lassen Medical Center,2019
3348,270,CENTRAL SUPPLY,6274286,IMP PCMKR DUAL RR LVL 07,47502.0,,Banner Lassen Medical Center,2019
3349,270,CENTRAL SUPPLY,6274294,IMP LD PCMKR NON VDD LVL 03,3802.0,,Banner Lassen Medical Center,2019
3350,270,CENTRAL SUPPLY,6274302,IMP LD PCMKR NON VDD LVL 04,5702.0,,Banner Lassen Medical Center,2019
3351,270,CENTRAL SUPPLY,6274310,IMP LD PCMKR NON VDD LVL 05,7602.0,,Banner Lassen Medical Center,2019
3352,270,CENTRAL SUPPLY,6274328,IMP LD PCMKR NON VDD LVL 06,9502.0,,Banner Lassen Medical Center,2019
3353,270,CENTRAL SUPPLY,6274336,IMP LD PCMKR NON VDD LVL 07,11402.0,,Banner Lassen Medical Center,2019
3354,270,CENTRAL SUPPLY,6274344,IMP LD PCMKR NON VDD LVL 08,13302.0,,Banner Lassen Medical Center,2019
3355,270,CENTRAL SUPPLY,6274351,IMP ICD CHAMBER NON SGL/DUAL LVL 05,47502.0,,Banner Lassen Medical Center,2019
3356,270,CENTRAL SUPPLY,6274369,IMP DEV CLOSURE VASCULAR LVL 07,1902.0,,Banner Lassen Medical Center,2019
3357,270,CENTRAL SUPPLY,6274377,IMP PLATE LVL 15,6554.0,,Banner Lassen Medical Center,2019
3358,270,CENTRAL SUPPLY,6274393,TAPE MARKING RADIOPAQUE LVL 01,131.0,,Banner Lassen Medical Center,2019
3359,270,CENTRAL SUPPLY,6274401,DEVICE INSERT RETRIEVAL LVL 02,818.0,,Banner Lassen Medical Center,2019
3360,270,CENTRAL SUPPLY,6274419,DEVICE INSERT RETRIEVAL LVL 03,1332.0,,Banner Lassen Medical Center,2019
3361,270,CENTRAL SUPPLY,6274427,IMP LD ICD COIL DUAL LVL 10,10452.0,,Banner Lassen Medical Center,2019
3362,270,CENTRAL SUPPLY,6274435,IMP PCMKR NONSGL OR DUAL LVL 04,15200.0,,Banner Lassen Medical Center,2019
3363,270,CENTRAL SUPPLY,6274443,IMP TUBE TRACH LVL 05,728.0,,Banner Lassen Medical Center,2019
3364,270,CENTRAL SUPPLY,6274450,IMP TUBE TRACH LVL 06,1040.0,,Banner Lassen Medical Center,2019
3365,270,CENTRAL SUPPLY,6274468,CATH ANGIO TRANSL LASER LVL 03,2852.0,,Banner Lassen Medical Center,2019
3366,270,CENTRAL SUPPLY,6274476,IMP PROSTH ENT LVL 09,5702.0,,Banner Lassen Medical Center,2019
3367,270,CENTRAL SUPPLY,6274484,IMP PROSTH ENT LVL 10,7602.0,,Banner Lassen Medical Center,2019
3368,270,CENTRAL SUPPLY,6274492,IMP PROSTH ENT LVL 11,9502.0,,Banner Lassen Medical Center,2019
3369,270,CENTRAL SUPPLY,6274500,IMP PROSTH ENT LVL 12,11402.0,,Banner Lassen Medical Center,2019
3370,270,CENTRAL SUPPLY,6274518,CATH ATHERECT TRANSL ROTAT LVL 03,5702.0,,Banner Lassen Medical Center,2019
