,HSP,CHARGE CODE,Description,Price,COMMENTS,Hospital,Year
1886,HMD,4790000001,OT EVAL LOW COMPLEXITY,715.62,,Hi Desert Medical Center,2019
1887,HMD,4790000002,OT EVAL MOD COMPLEXITY,715.62,,Hi Desert Medical Center,2019
1888,HMD,4790000003,OT EVAL HIGH COMPLEXITY,715.62,,Hi Desert Medical Center,2019
1889,HMD,4790100105,OT COMM/WK REINT TRNG 15,59.13,,Hi Desert Medical Center,2019
1890,HMD,4790100106,OT EVAL CINE VIDEO,326.46,,Hi Desert Medical Center,2019
1891,HMD,4790100107,OT ORTHO MGMT INIT EA 15MIN,97.86,,Hi Desert Medical Center,2019
1892,HMD,4790100108,OT PED THER ACT EA 15,77.68,,Hi Desert Medical Center,2019
1893,HMD,4790100109,OT PROSTH TRN INIT EA 15MIN,68.67,,Hi Desert Medical Center,2019
1894,HMD,4790100110,OT SENSRY INTRGRN EA15,59.95,,Hi Desert Medical Center,2019
1895,HMD,4790100111,OT SLF CR/HM MGT PEDEA15,73.03,,Hi Desert Medical Center,2019
1896,HMD,4790100112,OT SWAL EVAL ORL PHARY,274.68,,Hi Desert Medical Center,2019
1897,HMD,4790100113,OT SWAL/ORAL FUNCT TX,218.0,,Hi Desert Medical Center,2019
1898,HMD,4790100114,OT THERAPTC MASSGE EA15,49.05,,Hi Desert Medical Center,2019
1899,HMD,4790100115,OT WHLCHR TRN EA 15,56.32,,Hi Desert Medical Center,2019
1900,HMD,4790100116,OT THERAPTC MASSAGE EA15,49.05,,Hi Desert Medical Center,2019
1901,HMD,4790100118,OT MANUAL THERAPY EA 15M,310.24,,Hi Desert Medical Center,2019
1902,HMD,4790100119,OT THERAPTC ACT EA 15,77.68,,Hi Desert Medical Center,2019
1903,HMD,4790100120,OT PED THER ACT EA 15,77.68,,Hi Desert Medical Center,2019
1904,HMD,4790100121,OT SENSRY INTRGRN EA15,59.95,,Hi Desert Medical Center,2019
1905,HMD,4790100122,OT SLF CARE HM MGMT EA15,73.03,,Hi Desert Medical Center,2019
1906,HMD,4793000001,OT EVAL LOW COMPLEXITY,715.62,,Hi Desert Medical Center,2019
1907,HMD,4793000002,OT EVAL MOD COMPLEXITY,715.62,,Hi Desert Medical Center,2019
1908,HMD,4793000003,OT EVAL HIGH COMPLEXITY,715.62,,Hi Desert Medical Center,2019
1909,HMD,4793000004,OT RE-EVALUATION OP,310.24,,Hi Desert Medical Center,2019
1910,HMD,4793100100,OT PARAFFIN BATH BSC,42.51,,Hi Desert Medical Center,2019
1911,HMD,4793100101,OT PARAFFIN BATH INTERM,42.51,,Hi Desert Medical Center,2019
1912,HMD,4793100102,OT PARAFFIN BATH EXTNSV,42.51,,Hi Desert Medical Center,2019
1913,HMD,4793100103,OT PARAFFIN BATH COMPLX,42.51,,Hi Desert Medical Center,2019
1914,HMD,4793100104,OT WHIRLPOOL BSC,56.68,,Hi Desert Medical Center,2019
1915,HMD,4793100105,OT WHIRLPOOL INTERM,56.68,,Hi Desert Medical Center,2019
1916,HMD,4793100106,OT WHIRLPOOL EXTNSV,56.68,,Hi Desert Medical Center,2019
1917,HMD,4793100107,OT WHIRLPOOL COMPLX,56.68,,Hi Desert Medical Center,2019
1918,HMD,4793100108,OT PARAFFIN BATH INTERM,42.51,,Hi Desert Medical Center,2019
1919,HMD,4793100109,OT PARAFFIN BATH COMPLX,42.51,,Hi Desert Medical Center,2019
1920,HMD,4793100110,OT PARAFFIN BATH EXTNSV,42.51,,Hi Desert Medical Center,2019
1921,HMD,4793100111,OT PARAFFIN BATH BSC,42.51,,Hi Desert Medical Center,2019
1922,HMD,4793100115,OT WHIRLPOOL BSC,56.68,,Hi Desert Medical Center,2019
1923,HMD,4795000001,OT EVAL LOW COMPLEXITY CCC,715.62,,Hi Desert Medical Center,2019
1924,HMD,4795000002,OT EVAL MOD COMPLEXITY CCC,715.62,,Hi Desert Medical Center,2019
1925,HMD,4795000003,OT EVAL HIGH COMPLEXITY CCC,715.62,,Hi Desert Medical Center,2019
1926,HMD,4795100100,OT PARAFFIN BATH BSC,42.51,,Hi Desert Medical Center,2019
1927,HMD,4795100101,OT PARAFFIN BATH EXTNSV,42.51,,Hi Desert Medical Center,2019
1928,HMD,4795100102,OT PARAFFIN BATH INTERM,42.51,,Hi Desert Medical Center,2019
1929,HMD,4795100103,OT PARAFFIN BATH COMPLX,42.51,,Hi Desert Medical Center,2019
1930,HMD,4873100101,IV INF TX EA ADD HR,109.0,,Hi Desert Medical Center,2019
1931,HMD,7020053515,SODIUM HYPOCHLORITE 0.25%480ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
1932,HMD,7500000001,HIV COMBINATION ASSAY,155.13,,Hi Desert Medical Center,2019
1933,HMD,7500000003,LC SALICYLATES SERUM,326.78,,Hi Desert Medical Center,2019
1934,HMD,7500000004,LC ACETAMINOPHEN,417.8,,Hi Desert Medical Center,2019
1935,HMD,7500000005,"LC ALCOHOL,ETHYL",328.85,,Hi Desert Medical Center,2019
1936,HMD,7630000002,XR SCOLISOSIS 1 VIEW,663.92,,Hi Desert Medical Center,2019
1937,HMD,7630000003,XR SCOLIOSIS 2/3 VIEWS,800.43,,Hi Desert Medical Center,2019
1938,HMD,7630000004,XR HIP UNILAT 1 VIEW W/PELVIS,599.81,,Hi Desert Medical Center,2019
1939,HMD,7630000005,XR HIP UNILAT 2-3VW W/PELVIS,912.12,,Hi Desert Medical Center,2019
1940,HMD,7630000006,XR HIPS BILAT 2VWS EA W/PELVIS,912.12,,Hi Desert Medical Center,2019
1941,HMD,7630000007,"XR HIP&PELVIS,INFANT OR CHILD",912.12,,Hi Desert Medical Center,2019
1942,HMD,7630000008,XR HIP OPERATIVE,912.12,,Hi Desert Medical Center,2019
1943,HMD,7630000009,FEMUR 2 VIEWS MIN,912.12,,Hi Desert Medical Center,2019
1944,HMD,7630000015,XR FEMUR 1VW,599.81,,Hi Desert Medical Center,2019
1945,HMD,7632000002,AWXR SCOLIOSIS 1 VIEW,663.92,,Hi Desert Medical Center,2019
1946,HMD,7632000003,AWXR SCOLIOSIS 2VIEWS,800.43,,Hi Desert Medical Center,2019
1947,HMD,7632000005,AWXR HIP UNILAT 2-3VWS W/PELVI,912.12,,Hi Desert Medical Center,2019
1948,HMD,7632000006,AWXR HIP BILAT 2VWS EA W/PELVI,912.12,,Hi Desert Medical Center,2019
1949,HMD,7632000007,"AWXR HIP&PELVIS,INFANT OR CHLD",912.12,,Hi Desert Medical Center,2019
1950,HMD,7632000008,AWXR FEMUR 2 VIEWS,912.12,,Hi Desert Medical Center,2019
1951,HMD,8390000000,EMTICIABINE 200MG/TENOF300MG,115.94,,Hi Desert Medical Center,2019
1952,HMD,8390000001,RALTEGRAVIR 400MG TAB,50.91,,Hi Desert Medical Center,2019
1953,HMD,8390000002,FLUCONAZOLE 200MG/100ML,20.89,,Hi Desert Medical Center,2019
1954,HMD,8390000004,POT/D5.0-45NACL 40MEQ 1000ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
1955,HMD,02666Y,OT\MASSAGE 15 MIN,310.24,,Hi Desert Medical Center,2019
1956,HMD,02668Y,OT EVAL EA ADD 15MIN MCAL,634.97,,Hi Desert Medical Center,2019
1957,HMD,02669Y,OT\TREATMENT INIT 30MIN MCAL,194.42,,Hi Desert Medical Center,2019
1958,HMD,02670Y,OT\TREATMENT ADDL 15MIN MCAL,93.09,,Hi Desert Medical Center,2019
1959,HMD,02698Y,OT\MANUAL THERAPY,310.24,,Hi Desert Medical Center,2019
1960,HMD,02699Y,OT\SENSORY INTEGRATION,397.12,,Hi Desert Medical Center,2019
1961,HMD,02787Y,OTYV\PROC E-STIM/TENS 15 MIN,310.24,,Hi Desert Medical Center,2019
1962,HMD,02795YW,OT\MASSAGE,109.62,,Hi Desert Medical Center,2019
1963,HMD,02798Y,OT\ACTIVE WOUND CARE/20CM OR <,428.15,,Hi Desert Medical Center,2019
1964,HMD,02800Y,PT\THER ACT 15 MIN,157.19,,Hi Desert Medical Center,2019
1965,HMD,02800YW,PT\KINETIC ACT 30 MIN,157.19,,Hi Desert Medical Center,2019
1966,HMD,02801Y,PT\MANUAL THERAPY 15 MIN,161.32,,Hi Desert Medical Center,2019
1967,HMD,02801YW,PT\JOINT MOB\MANUAL THERAPY,159.27,,Hi Desert Medical Center,2019
1968,HMD,02806Y,PT\NEUROMUSCULAR 15 MIN,221.31,,Hi Desert Medical Center,2019
1969,HMD,02818Y,PT\GAIT TRAINING 15 MIN,210.96,,Hi Desert Medical Center,2019
1970,HMD,02818YW,PT\GAIT TRAINING 30 MIN,312.32,,Hi Desert Medical Center,2019
1971,HMD,02826Y,PT\THERAPUETIC EX 15 MIN,310.24,,Hi Desert Medical Center,2019
1972,HMD,02826YW,PT\THERAPUETIC EX 30 MIN,310.24,,Hi Desert Medical Center,2019
1973,HMD,02853Y,PT\ELECTRIC-STIM\ATT. 15,161.32,,Hi Desert Medical Center,2019
1974,HMD,02856Y,PT\ULTRASOUND,151.0,,Hi Desert Medical Center,2019
1975,HMD,02856YW,PT\ULTRASOUND,161.32,,Hi Desert Medical Center,2019
1976,HMD,02903YW,OTY\THERAPEUTIC ACTIVITIES,144.77,,Hi Desert Medical Center,2019
1977,HMD,02905Y,OT\IONTOPHORESIS 15 MIN,310.24,,Hi Desert Medical Center,2019
1978,HMD,02920Y,OTY\MOD PARAFFIN BATH,310.24,,Hi Desert Medical Center,2019
1979,HMD,02920YW,OTY\MOD PARAFFIN BATH,68.27,,Hi Desert Medical Center,2019
1980,HMD,02925YW,OT US EA 15 BASIC,74.46,,Hi Desert Medical Center,2019
1981,HMD,02926Y,OT\ULTRASOUND THERAPY,310.24,,Hi Desert Medical Center,2019
1982,HMD,02929Y,ST\SPEECH/LANG EVAL & REPORT,734.23,,Hi Desert Medical Center,2019
1983,HMD,02930Y,STY\SPEECH/LAN THERAPY,543.96,,Hi Desert Medical Center,2019
1984,HMD,02944YW,OTY\ELECTRIC STIM THERAPY,68.27,,Hi Desert Medical Center,2019
1985,HMD,02952Y,PT OP EVAL INIT 30MIN MCAL,370.23,,Hi Desert Medical Center,2019
1986,HMD,02953Y,PT OP EVAL ADDL 15MIN MCAL,99.27,,Hi Desert Medical Center,2019
1987,HMD,02954Y,PT\SINGLE PROC INIT 30MIN MCAL,260.61,,Hi Desert Medical Center,2019
1988,HMD,02955Y,PT\SINGLE PROC ADDL 15MIN MCAL,130.31,,Hi Desert Medical Center,2019
1989,HMD,02958Y,PT PROC/MOD INT 30MIN MCAL,260.61,,Hi Desert Medical Center,2019
1990,HMD,02959Y,PT PROC/MOD ADDL 15MN MCAL,130.31,,Hi Desert Medical Center,2019
1991,HMD,07122A,LP\IMMUNOCYTOCHM-EA AB-ADDIT,382.63,,Hi Desert Medical Center,2019
1992,HMD,12000A,IC\INTRAV INFUS HYDRATE INIT,628.76,,Hi Desert Medical Center,2019
1993,HMD,12002A,IC\INTRAV INFUS FOR THERAPY,628.76,,Hi Desert Medical Center,2019
1994,HMD,12021A,"IC\PHLEBOTOMY, THERAPEUTIC",424.01,,Hi Desert Medical Center,2019
1995,HMD,12022A,IC\BLOOD TRANSFUSION SERVICE,1811.81,,Hi Desert Medical Center,2019
1996,HMD,12024A,INSRT PICC NO PRT/PMP>5 NO IMG,4597.76,,Hi Desert Medical Center,2019
1997,HMD,12029A,IC\PICC DRESSING CHANGE,138.59,,Hi Desert Medical Center,2019
1998,HMD,12030A,IC\BLOOD TRANSFUSION W/MEDIPOR,1811.81,,Hi Desert Medical Center,2019
1999,HMD,12040A,IC\INFUSIION W/PICC,628.76,,Hi Desert Medical Center,2019
2000,HMD,12041A,IC\INFUSION W/MEDIPORT,628.76,,Hi Desert Medical Center,2019
2001,HMD,12043A,IC\MEDIPORT FLUSH,343.34,,Hi Desert Medical Center,2019
2002,HMD,12050A,IC\MID LINE INSERTION,3102.4,,Hi Desert Medical Center,2019
2003,HMD,14562A,HIP ARTHROGRAPHY W/ ANESTHESIA,1448.0,,Hi Desert Medical Center,2019
2004,HMD,24573Y,OT\THERAPEUTIC EXERCISES,318.5,,Hi Desert Medical Center,2019
2005,HMD,24574Y,OT\THERAPEUTIC ACTIVITIES,293.69,,Hi Desert Medical Center,2019
2006,HMD,24577Y,OT\SELF CARE MNGT TRAINING,310.24,,Hi Desert Medical Center,2019
2007,HMD,26585Y,OTY\PROC MANUAL MOB,310.24,,Hi Desert Medical Center,2019
2008,HMD,26586YW,OT\THERAPEUTIC EXERCISES,144.77,,Hi Desert Medical Center,2019
2009,HMD,26588Y,OTY\PROC ORTHO/SPLINT 15 MIN,310.24,,Hi Desert Medical Center,2019
2010,HMD,26588YW,OTYW\ORTHO/SPLINT 15MIN,122.04,,Hi Desert Medical Center,2019
2011,HMD,31846P,SCRW LCK SLF-TP T8 STRDRV 2.4,335.26,,Hi Desert Medical Center,2019
2012,HMD,ACE03,PH\ACETAMINOPHEN 500 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2013,HMD,ACE05,PH\ACETAZOLAMIDE 250 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2014,HMD,ACE0Z,PH\ACETAMINOPHEN 325 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2015,HMD,ACE12,PH\ACETAMINOPHEN 650MG/25ML UD,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2016,HMD,ACE15,PH\TYLENOL 160MG/5ML ELIXIR 4Z,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2017,HMD,ACE21,PH\ACETAMINOPHEN 120 MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2018,HMD,ACE22,PH\TYLENOL 325MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2019,HMD,ACE23,PH\ACETAMINOPHEN 650 MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2020,HMD,ACE41,PH\ACETYLCYSTEINE 10% 4 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2021,HMD,ACE42,PH\ACETYLCYSTEINE 20% 30 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2022,HMD,ACE43,PH\MIOCHOL-E SYSTEM PAK,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2023,HMD,ACE50,PH\ACETAZOLAMIDE 500 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2024,HMD,ACE52,PH\ACETADOTE INJECT 200MG/ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2025,HMD,ACE53,PH\ACETAMINOPHEN1000MG\100MLIV,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2026,HMD,ACT14,PH\ACTIVATED CHARCOAL 50 GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2027,HMD,ACY0Y,PH\ZOVIRAX 800MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2028,HMD,ACY0Z,PH\ZOVIRAX CAP 200 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2029,HMD,ACY70,IV\ACYCLOVIR 500 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2030,HMD,ADE51,PH\ADENOCARD 6 MG/2 ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2031,HMD,AGG01,PH\AGGRENOX CAP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2032,HMD,ALB03,PH\ALBUTEROL 4 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2033,HMD,ALB42,PH\PROVENTIL SOLN 3ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2034,HMD,ALB44,PH\Albuterol 8g inhaler,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2035,HMD,ALB50,PH\ALBUMIN 25% INJ 50 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2036,HMD,ALL01,PH\B-COMPLEX WITH C,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2037,HMD,ALL02,PH\ALLOPURINOL 100 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2038,HMD,ALL03,PH\ALLOPURINOL 300 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2039,HMD,ALL09,PH\NEPHRO-VITE RX TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2040,HMD,ALP01,PH\ALPRAZOLAM 0.25 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2041,HMD,ALP02,PH\ALPRAZOLAM 0.5 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2042,HMD,ALP03,PH\ALPRAZOLAM 1 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2043,HMD,ALT53,PH\CATHFLO ACTIVASE 2MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2044,HMD,AMER60,PH\AMERICAINE SPRAY 60 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2045,HMD,AMI01,PH\AMITRIPTYLINE 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2046,HMD,AMI02,PH\AMITRIPTYLINE 25 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2047,HMD,AMI03,PH\AMITRIPTYLINE 50 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2048,HMD,AMI04,PH\AMITRIPTYLINE 75 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2049,HMD,AMI05,PH\AMIODARONE 200MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2050,HMD,AMI0W,PH\ELAVIL 100MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2051,HMD,AMI11,PH\PROSTAT AMINO DRINK,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2052,HMD,AMI51,PH\AMIKACIN 500 MG/2 ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2053,HMD,AMI53,PH\CORDARONE 150MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2054,HMD,AMI54,PH\AMIDARONE 450MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2055,HMD,AML01,PH\NORVASC 5 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2056,HMD,AML04,PH\NORVASC 10MG UD TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2057,HMD,AML0X,PH\NORVASC 2.5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2058,HMD,AMO01,PH\AMOXICILLIN 250 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2059,HMD,AMO02,PH\AMOXICILLIN 500 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2060,HMD,AMO15,PH\AMOXICILLIN TRIHYDRATE250MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2061,HMD,AMO1Y,PH\AMOXICILLIN 250MG/5ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2062,HMD,AMP56,PH\AMPICILLIN 500 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2063,HMD,AMP57,PH\AMPICILLIN 1 GM INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2064,HMD,AMP58,PH\AMPICILLIN 2 GM INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2065,HMD,ANA01,PH\ARIMIDEX 1MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2066,HMD,ANA31,PH\BEN-GAY OINT.,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2067,HMD,ANT54,PH\CROFAB SNAKE ANTIVENIN VIAL,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2068,HMD,ANU21,PH\HEMORRHOIDAL-HC SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2069,HMD,ANU32,PH\ANUSOL OINT 30 GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2070,HMD,APIX42,PH\ APIX42,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2071,HMD,ARI02,PH\ARIPIPRAZOLE 5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2072,HMD,ASC03,PH\ASCORBIC ACID 500 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2073,HMD,ASC11,PH\VITAMIN C LIZUID 5ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2074,HMD,ASP01,PH\ASPIRIN CHILDREN'S 81 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2075,HMD,ASP04,PH\ASPIRIN 5 GR ENTERIC CTD,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2076,HMD,ASP05,PH\ASPIRIN CHILDRENS,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2077,HMD,ASP06,PH\ASPIRIN 325MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2078,HMD,ASP21,PH\ASPIRIN 300 MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2079,HMD,ATE01,PH\ATENOLOL 50 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2080,HMD,ATE04,PH\ATENOLOL 25MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2081,HMD,ATE0X,PH\TENORMIN 100 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2082,HMD,ATO01,PH\LIPITOR 80 MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2083,HMD,ATO02,PH\ATORVASTATIN CALCIUM 10MGTB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2084,HMD,ATO03,PH\ATORVASTATIN CALCIUM 20MGTA,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2085,HMD,ATR50,PH\ATROPINE 0.4 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2086,HMD,ATR51,PH\ATROPINE 1 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2087,HMD,ATR52,PH\ATROPINE 1 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2088,HMD,ATR57,PH\ATROPINE 0.25MG/10ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2089,HMD,AUG1Z,PH\AUGMENTIN 250MG/5ML 75 ML S,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2090,HMD,AZA01,PH\AZATHIOPRINE 50 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2091,HMD,AZI01,PH\ZITHROMAX 250MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2092,HMD,AZI10,PH\ZITHROMAX 200MG/5MLSUSP15ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2093,HMD,AZI51,PH\ZITHROMAX 500MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2094,HMD,BAC03,PH\TRIMETHO/SULFISOXAZOLE DS,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2095,HMD,BAC0V,PH\LIORESAL 20 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2096,HMD,BAC0W,PH\LIORESAL 10 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2097,HMD,BAC11,PH\TRIMETHO/SULFISOX 20 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2098,HMD,BAC30,PH\BACITRACIN TOPICAL,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2099,HMD,BAC50,"PH\BACITRACIN 50,000 UTS IN",0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2100,HMD,BEN01,PH\BENZONATATE 100 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2101,HMD,BEN02,PH\BENZTROPINE 1 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2102,HMD,BEN40,PH\HURRICAINE 1 UNIT DOSE 0.5M,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2103,HMD,BET05,PH\BETHANECOL 10MG TABLETS,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2104,HMD,BET50,PH\BETAMETHASONE 30 MG/5 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2105,HMD,BH001,GROUP PSCHOTHERAPY,421.93,,Hi Desert Medical Center,2019
2106,HMD,BH002,EDUCATION AND TRAINING,421.93,,Hi Desert Medical Center,2019
2107,HMD,BH060,INDIVPSYCHOTHERAPY 20-30MIN,281.27,,Hi Desert Medical Center,2019
2108,HMD,BH062,"PSYCHOTHERAPY,60 MINS",759.08,,Hi Desert Medical Center,2019
2109,HMD,BIC01,PH\BICITRA SOLN 30 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2110,HMD,BIC52,PH\PEN G PROC/BENZ 1.2 MU,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2111,HMD,BIS01,PH\BISACODYL 5 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2112,HMD,BIS02,PH\ZEBETA 5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2113,HMD,BIS20,PH\BISACODYL SUPP 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2114,HMD,BRI40,PH\ALPHAGAN 15ML OPTH SOLN,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2115,HMD,BRO01,PH\BROMOCRIPTINE MES 2.5 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2116,HMD,BSS40,PH\BALANCED SALT OPHTH,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2117,HMD,BUD41,PH\PULMICORT 0.25MG RESPULES,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2118,HMD,BUD42,PH\PULMICORT 0.5 MG/2ML RESPUL,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2119,HMD,BUM01,PH\BUMEX 1MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2120,HMD,BUM50,PH\BUMETANIDE 1 MG/4 ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
