,PROC_CODE,Description,CPT_CODE,INPAT_FEE,OUTPAT_FEE,Hospital,Year
1265,320000078,"HC RADIOLOGIC EXAM, ELBOW; COMPL, 3+ VIEWS",73080,820.33,687.61,Marshall Medical Center,2019
1266,320000079,"HC RADIOLOGIC EXAM; FOREARM, 2 VIEWS",73090,901.84,745.09,Marshall Medical Center,2019
1267,320000081,"HC RADIOLOGIC EXAM, WRIST; 2 VIEWS",73100,816.15,682.39,Marshall Medical Center,2019
1268,320000082,"HC RADIOLOGIC EXAM, WRIST; COMPL, 3+ VIEWS",73110,1246.69,1289.53,Marshall Medical Center,2019
1269,320000083,"HC RADIOLOGIC EXAM, HAND; 2 VIEWS",73120,894.52,655.22,Marshall Medical Center,2019
1270,320000084,"HC RADIOLOGIC EXAM, HAND; 3+ VIEWS",73130,860.04,720.01,Marshall Medical Center,2019
1271,320000085,"HC RADIOLOGIC EXAM, FINGER, 2+ VIEWS",73140,498.47,419.05,Marshall Medical Center,2019
1272,320000092,"HC RADIOLOGIC EXAM, KNEE; 1/2 VIEWS",73560,796.29,655.22,Marshall Medical Center,2019
1273,320000093,"HC RADIOLOGIC EXAM, KNEE; 3 VIEWS",73562,744.04,629.09,Marshall Medical Center,2019
1274,320000094,"HC RADIOLOGIC EXAM, KNEE; COMPL, 4+ VIEWS",73564,1246.69,1043.96,Marshall Medical Center,2019
1275,320000095,"HC RADIOLOGIC EXAM, KNEE; BOTH KNEES, STANDING, ANTEROPOSTR",73565,551.76,466.07,Marshall Medical Center,2019
1276,320000096,"HC RADIOLOGIC EXAM; TIBIA & FIBULA, TWO VIEWS",73590,690.75,576.84,Marshall Medical Center,2019
1277,320000098,"HC RADIOLOGIC EXAM, ANKLE; 2 VIEWS",73600,739.86,622.82,Marshall Medical Center,2019
1278,320000099,"HC RADIOLOGIC EXAM, ANKLE; COMPL, 3+ VIEWS",73610,873.62,734.64,Marshall Medical Center,2019
1279,320000100,"HC RADIOLOGIC EXAM, FOOT; 2 VIEWS",73620,618.64,519.37,Marshall Medical Center,2019
1280,320000101,"HC RADIOLOGIC EXAM, FOOT; COMPL, 3+ VIEWS",73630,856.9,716.87,Marshall Medical Center,2019
1281,320000102,"HC RADIOLOGIC EXAM; CALCANEUS, 2+ VIEWS",73650,622.82,525.64,Marshall Medical Center,2019
1282,320000103,"HC RADIOLOGIC EXAM; TOE, 2+ VIEWS",73660,457.71,395.01,Marshall Medical Center,2019
1283,320000104,"HC RADIOLOGIC EXAM, ABDOMEN; SNGL ANTEROPOSTR VIEW",74000,755.54,633.27,Marshall Medical Center,2019
1284,320000106,"HC RADIO XM, ABD; CMPL, W/DECUB &/OR ERECT VIEWS",74020,1342.83,1099.34,Marshall Medical Center,2019
1285,320000108,HC RADIOLOGIC EXAM; PHARYNX &/OR CERVICAL ESOPHAGUS,74210,1055.45,883.03,Marshall Medical Center,2019
1286,320000109,HC RADIOLOGIC EXAM; ESOPHAGUS,74220,1040.82,868.4,Marshall Medical Center,2019
1287,320000110,"HC SWALLOWING FUNC, W/CINERADIOGRAPHY &/OR VIDEORADIOLOGY",74230,1055.45,883.03,Marshall Medical Center,2019
1288,320000113,"HC RADIOLOGIC EXAM, UPPER GI TRACT; W/WO DELAYED FILMS, W/KUB",74241,2755.67,2294.82,Marshall Medical Center,2019
1289,320000114,"HC RADIOLGC EXAM, UPPER GI TRACT; W/SM INTSTINE, W/MULT SERIAL FLMS",74245,2196.59,1832.93,Marshall Medical Center,2019
1290,320000115,"HC RADIO XM, UPPER GI W/CNTST W/WO GLUCAGON; W/WO DLAYD FLMS",74247,2755.67,2294.82,Marshall Medical Center,2019
1291,320000116,"HC RADIOLGC XM, UPPER GI TRCT W/CNTST W/WO GLUCAGON; W/SM INTSTN",74249,2196.59,1832.93,Marshall Medical Center,2019
1292,320000117,"HC RADIOLGC EXAM, SM BOWEL, W/MULT SERIAL FILMS",74250,1488.08,1240.42,Marshall Medical Center,2019
1293,320000120,"HC RADIOLGC EXAM, COLON; BARIUM ENEMA, W/WO KUB",74270,2084.78,1739.93,Marshall Medical Center,2019
1294,320000121,"HC RADIO XM, COLON; AIR CNTST W/SPC HI DENS BARIUM, W/WO GLUCAGON",74280,2495.46,2071.19,Marshall Medical Center,2019
1295,320000125,"HC CHOLANGIOGPHY &/OR PANCREATOGPH; INTRAOP, RADIO S&I",74300,1948.93,1598.85,Marshall Medical Center,2019
1296,320000130,"HC ENDOSCOPIC CATHIZATION, PANCREATIC DUCTAL SYSTM, RADIO S&I",74329,5046.31,4115.21,Marshall Medical Center,2019
1297,320000137,"HC UROGPH, INFSN, DRIP TECHNQ &/OR BOLUS TQ; W/NEPHROTOMOGPH",74415,2145.39,1776.5,Marshall Medical Center,2019
1298,320000138,"HC UROGPH, RETROGRADE, W/WO KUB",74420,2139.12,1751.42,Marshall Medical Center,2019
1299,320000139,"HC UROGPH, ANTEGRADE, RADIO S&I",74425,1960.42,1604.08,Marshall Medical Center,2019
1300,320000140,HC CONTRAST X-RAY BLADDER,74430,892.43,736.73,Marshall Medical Center,2019
1301,320000142,"HC URETHROCYSTOGRAPHY, RETROGRADE, RADIO S&I",74450,1594.67,1308.34,Marshall Medical Center,2019
1302,320000143,"HC URETHROCYSTOGRAPHY, VOIDING, RADIO S&I",74455,1198.62,981.26,Marshall Medical Center,2019
1303,320000148,"HC HYSTEROSALPINGOGRAPHY, RADIO S&I",74740,1467.18,1244.6,Marshall Medical Center,2019
1304,320000160,"HC ANGIOGPHY, XTRMTY, UNILAT, RADIO S&I",75710,2891.52,2362.75,Marshall Medical Center,2019
1305,320000170,"HC VENOGRPH, XTRMTY, UNILAT, RADIOLGCAL S&I",75820,1890.41,1548.69,Marshall Medical Center,2019
1306,320000210,"HC RADIOLGCL GDD, PERCUT DRAINAGE, W/CATH PLCMENT, S&I",75989,3236.37,2488.15,Marshall Medical Center,2019
1307,320000211,"HC FLUORSCP, (SEP PRC), UP TO 1 HR PHYSICIAN TM, OTHR THN 71023/71034",76000,1710.67,1428.52,Marshall Medical Center,2019
1308,320000212,"HC FLUORSCP, >1 HR PHYSICIAN TIME, NON-RADIOLGCL PHYSICIAN ASSIST",76001,2635.49,2197.64,Marshall Medical Center,2019
1309,320000213,"HC RADIOLOGIC EXAM, ABSCESS/FISTULA/SINUS TRACT, RADIOLGCL S&I",76080,2528.9,2069.1,Marshall Medical Center,2019
1310,320000221,HC FLUORO GUID CV AC,77001,1235.19,1011.56,Marshall Medical Center,2019
1311,320000222,HC FLUORO GD NEED,77002,1835.02,1499.58,Marshall Medical Center,2019
1312,320000223,HC  FLUOROGUIDE FOR SPINE INJECT,77003,1839.2,1623.93,Marshall Medical Center,2019
1313,320000228,HC BONE AGE STUDIES,77072,701.2,588.34,Marshall Medical Center,2019
1314,320000229,HC BONE LENGTH SCANOGRAM,77073,1040.82,867.35,Marshall Medical Center,2019
1315,320000230,"HC BONE SURVEY, LTD",77074,1385.67,1158.91,Marshall Medical Center,2019
1316,320000231,HC BONE SURVEY,77075,1385.67,1158.91,Marshall Medical Center,2019
1317,320000232,HC BONE SURVEY INFANT,77076,1427.47,1188.17,Marshall Medical Center,2019
1318,320000233,HC JNT SURVEY SNGLE,77077,1127.56,924.83,Marshall Medical Center,2019
1319,320000234,HC DEXA,77080,697.02,684.48,Marshall Medical Center,2019
1320,320000250,HC X-RAY EXAM ENTIRE SPI 2/3 VW,72082,1483.9,1233.1,Marshall Medical Center,2019
1321,320000253,HC X-RAY EXAM HIP UNI 1 VIEW,73501,671.94,564.3,Marshall Medical Center,2019
1322,320000254,HC X-RAY EXAM HIP UNI 2-3 VIEWS,73502,1682.45,1411.8,Marshall Medical Center,2019
1323,320000256,HC X-RAY EXAM HIPS BI 2 VIEWS,73521,1682.45,1411.8,Marshall Medical Center,2019
1324,320000259,HC X-RAY EXAM HIPS BI 5/>VIEWS,73523,2692.97,2258.25,Marshall Medical Center,2019
1325,320000261,HC X-RAY EXAM OF FEMUR 2/>,73552,823.46,690.75,Marshall Medical Center,2019
1326,320000263,HC X-RAY EXAM ENTIRE SPI 1 VW,72081,645.81,536.09,Marshall Medical Center,2019
1327,320000265,HC X-RAY EXAM ABDOMEN 1 VIEW,74018,755.54,633.27,Marshall Medical Center,2019
1328,320000267,HC X-RAY EXAM ABDOMEN 2 VIEWS,74019,1342.83,1099.34,Marshall Medical Center,2019
1329,320000268,HC X-RAY EXAM ABDOMEN 3+ VIEWS,74021,1342.83,1099.34,Marshall Medical Center,2019
1330,322000002,"HC RADIOLGC EXAM, SHOULDER, ARTHROGRAPHY, RADIOLGCAL S&I",73040,1528.84,1251.91,Marshall Medical Center,2019
1331,322000003,"HC RADIOLGC EXAM, ELBOW, ARTHROGRAPHY, RADIOLGCAL S&I",73085,1528.84,1517.34,Marshall Medical Center,2019
1332,322000004,"HC RADIOLGC EXAM, WRIST, ARTHROGRAPHY, RADIOLGCAL S&I",73115,1528.84,1251.91,Marshall Medical Center,2019
1333,322000005,"HC RADIOLGC EXAM, HIP, ARTHROGRAPHY, RADIOLGCAL S&I",73525,1528.84,1517.34,Marshall Medical Center,2019
1334,322000006,"HC RADIOLGC EXAM, KNEE, ARTHROGRAPHY, RADIOLGCAL S&I",73580,1528.84,1251.91,Marshall Medical Center,2019
1335,322000007,"HC RADIOLGC EXAM, ANKLE, ARTHROGRAPHY, RADIOLGCAL S&I",73615,1528.84,1517.34,Marshall Medical Center,2019
1336,324000003,"HC RADIOLOGIC EXAM, CHEST, 2 VW, FNTL & LTRL; W/APICAL LORDOTC PRC",71021,869.44,727.32,Marshall Medical Center,2019
1337,324000004,HC CHEST X-RAY FRNT LAT OBLIQUE,71022,1647.97,1254.0,Marshall Medical Center,2019
1338,324000009,HC X-RAY EXAM CHEST 1 VIEW,71045,1131.74,133.76,Marshall Medical Center,2019
1339,324000010,HC X-RAY EXAM CHEST 2 VIEWS,71046,1186.08,258.12,Marshall Medical Center,2019
1340,324000011,HC X-RAY EXAM CHEST 4+ VIEWS,71048,1647.97,1254.0,Marshall Medical Center,2019
1341,324000012,HC X-RAY EXAM CHEST 3 VIEWS,71047,869.44,727.32,Marshall Medical Center,2019
1342,329000003,HC RA TRACER ID OF SENTINL NODE,38792,869.44,869.44,Marshall Medical Center,2019
1343,329000007,HC XRAY REPORT WRITTEN OUTSIDE FILMS,76140,76.29,76.29,Marshall Medical Center,2019
1344,331000001,"HC CHEMOTHER,NON-HORMONE ANTI-NEOPL, SUB-Q/IM",96401,248.71,248.71,Marshall Medical Center,2019
1345,331000002,HC CHEMOTHER HORMON ANTINEOPL SUB-Q/IM,96402,248.71,248.71,Marshall Medical Center,2019
1346,331000007,HC CHEMOTHER PROLONG INFUSE W/PUMP,96416,1045.0,1045.0,Marshall Medical Center,2019
1347,331000009,HC IRRIG IMPLNTED DRG DELIVERY DVC,96523,638.5,638.5,Marshall Medical Center,2019
1348,335000001,"HC CHEMOTHER, IV INFUSION, 1 HR",96413,1045.0,1045.0,Marshall Medical Center,2019
1349,335000002,"HC CHEMOTHER, IV INFUSION, EA ADDL HR",96415,783.75,783.75,Marshall Medical Center,2019
1350,340000001,"HC PULM PERFUSN IMG, PARTICULATE",78580,3380.58,2317.81,Marshall Medical Center,2019
1351,341000011,HC PARATHYROID IMG,78070,3006.47,2058.65,Marshall Medical Center,2019
1352,341000021,HC LYMPHATICS & LYMPH GLNDS IMG,78195,4738.03,3253.09,Marshall Medical Center,2019
1353,341000024,HC LIVER IMG (SPECT),78205,4222.85,2899.88,Marshall Medical Center,2019
1354,341000027,HC LIVER & SPLEEN IMG; W/VASCULAR FLOW,78216,3707.66,2540.4,Marshall Medical Center,2019
1355,341000029,HC BILIARY INC GALLBLDR,78226,3151.72,2161.06,Marshall Medical Center,2019
1356,341000030,HC BILIARY W/C GB QUAT MEAS,78227,3151.72,2161.06,Marshall Medical Center,2019
1357,341000036,HC GASTRIC EMPTYING STDY,78264,3734.83,2583.24,Marshall Medical Center,2019
1358,341000041,HC ACUTE GI BLOOD LOSS IMG,78278,3744.24,2571.75,Marshall Medical Center,2019
1359,341000042,HC BOWEL IMG,78290,4998.24,3435.96,Marshall Medical Center,2019
1360,341000045,HC BONE &/OR JNT IMG; LTD AREA,78300,3403.57,2331.4,Marshall Medical Center,2019
1361,341000047,HC BONE &/OR JNT IMG; WHOLE BODY,78306,4229.12,2901.97,Marshall Medical Center,2019
1362,341000048,HC BONE &/OR JNT IMG; THREE PHASE STDY,78315,4808.05,3147.54,Marshall Medical Center,2019
1363,341000049,HC BONE &/OR JNT IMG; TOMOGRPH (SPECT),78320,2878.98,1989.68,Marshall Medical Center,2019
1364,341000052,HC MYCRD SPT RST R EXR,78451,7041.21,5089.15,Marshall Medical Center,2019
1365,341000053,HC MYOCRD SPECT R&EX/D,78452,8843.84,8704.85,Marshall Medical Center,2019
1366,341000060,"HC CARD BLOOD POOL IMG, GATED EQ; PLNR, SNGL STDY, REST/STRESS",78472,4010.71,2751.49,Marshall Medical Center,2019
1367,341000065,HC PULM VENT AEROSOL/GAS,78579,2790.15,1911.31,Marshall Medical Center,2019
1368,341000066,HC PULM VENT W/PERF A/G,78582,6170.73,4229.12,Marshall Medical Center,2019
1369,341000070,HC QUANT/DIFF PUL PER W/VENT,78598,7629.55,5237.54,Marshall Medical Center,2019
1370,341000071,"HC BRAIN IMG, LTD PROC; W/VASCULAR FLOW",78601,2616.68,1842.34,Marshall Medical Center,2019
1371,341000074,"HC CEREBROSPINAL FLUID FLOW, IMG (NOT W/INTRO, ); CISTERNOGRAPHY",78630,3827.84,2696.1,Marshall Medical Center,2019
1372,341000080,HC KIDNEY IMG W/BLOOD FLOW & FUNC; SNGL W/DRG INTERVENTION,78708,3427.6,2369.02,Marshall Medical Center,2019
1373,341000084,HC URETERAL REFLUX STDY (RADIOPHARM VOIDING CYSTOGRAM),78740,3327.28,2279.15,Marshall Medical Center,2019
1374,341000089,"HC RADIOPHARM LOCALIZTN, TUMOR; TOMOGRPH (SPECT)",78803,2427.54,1680.36,Marshall Medical Center,2019
1375,341000090,"HC RADIOPHARM LOCALIZTN, TUMOR; WHOLE BODY, 2+ IMG DYS",78804,8843.84,8704.85,Marshall Medical Center,2019
1376,341000091,"HC RADIOPHARM LOCALIZTN, INFLAMMATORY PROCESS; LTD AREA",78805,5376.53,3697.21,Marshall Medical Center,2019
1377,341000092,"HC RADIOPHARM LOCALIZTN, ABSCESS; WHOLE BODY",78806,5376.53,3697.21,Marshall Medical Center,2019
1378,341000093,"HC RADIOPHARM LOCALIZTN, ABSCESS; TOMOGRPH (SPECT)",78807,2616.68,1842.34,Marshall Medical Center,2019
1379,341000096,HC THYROID UPTAKE MEASUREMENT,78012,1680.36,1159.95,Marshall Medical Center,2019
1380,343000002,HC NM DX IMAGING AGENT,A4641,532.95,351.12,Marshall Medical Center,2019
1381,343000004,HC NM IN 111 DTPA PER .5 MCI,A9548,3114.1,2133.89,Marshall Medical Center,2019
1382,343000005,HC NM IN 111 OXYQUINOLINE .5 MCI DOSE,A9547,3422.38,2344.98,Marshall Medical Center,2019
1383,343000006,HC NM NAI I 123 CAPSULES PER 100 UCI,A9516,502.65,328.13,Marshall Medical Center,2019
1384,343000009,"HC NM TC99M ALBUMIN AGGR PER DOSE, TO 10MCI",A9539,778.53,517.28,Marshall Medical Center,2019
1385,343000010,HC NM TC99M DTPA PER DOSE UP TO 25MCI,A9539,730.46,503.69,Marshall Medical Center,2019
1386,343000011,"HC NM TC99M LABEL RBC'S PER DOSE, TO 30MCI",A9560,1407.62,934.23,Marshall Medical Center,2019
1387,343000012,"HC NM TC99M MEBROFENIN DIAG, PER DOSE TO 15",A9537,778.53,517.28,Marshall Medical Center,2019
1388,343000013,HC NM TC99M MEDRONATE UP TO 30 MCI,A9503,426.36,276.93,Marshall Medical Center,2019
1389,343000014,"HC NM TC99M MERTIATIDE DIAG, PER DOSE TO 15",A9562,2672.07,1820.39,Marshall Medical Center,2019
1390,343000015,HC NM TC99M SESTAMIBI 40MC DOSE,A9500,2524.72,1725.3,Marshall Medical Center,2019
1391,343000016,HC NM TC99M SULPHUR COLL. PER DOSE UP TO 20,A9541,778.53,517.28,Marshall Medical Center,2019
1392,343000017,"HC NM THALLIUM TL 201,DX,PER MCI",A9505,269.61,168.25,Marshall Medical Center,2019
1393,343000018,"HC PET RADIOPHARMACEUTIC, FDG 18,PER DOSE",A9552,1380.45,1209.07,Marshall Medical Center,2019
1394,343000019,HC NM IND 111 PENTETREOTIDE PER DOSE UP TO 6MC,A9572,4526.94,4526.94,Marshall Medical Center,2019
1395,343000020,HC TC99 TILMANOCEPT DIAG 0.5MCI LYMPHOSEEK,A9520,7364.12,7364.12,Marshall Medical Center,2019
1396,350000001,"HC INJ, MYELOGRAPHY &/OR CT, SPINAL OTHR THN C1-C2",62284,2543.53,2543.53,Marshall Medical Center,2019
1397,350000002,"HC CT ANGIOGPHY, CHEST, W/O CNTST , FLW BY CNTRST , W/IMG POST-PRC",71275,6692.18,4634.58,Marshall Medical Center,2019
1398,350000003,"HC CT ANGIOGPHY, UPR XTRM, W/O CNTST, FLW BY CNTST, W/IMG PST-PRC",73206,5137.22,3374.31,Marshall Medical Center,2019
1399,350000007,HC CT CORON SCRNING,75571,587.29,491.15,Marshall Medical Center,2019
1400,350000011,HC 3D MRI/CT/US,76376,711.65,711.65,Marshall Medical Center,2019
1401,350000012,HC 3D CT INDP WORK STATION,76377,3341.91,2307.36,Marshall Medical Center,2019
1402,350000013,HC CAT SCAN FOLLOW-UP STUDY,76380,3200.84,2268.7,Marshall Medical Center,2019
1403,350000016,HC CT GDD NEEDLE PLC,77012,6766.38,4708.77,Marshall Medical Center,2019
1404,350000021,HC LOW DOSE CT LUNG SCREENING,G0297,4670.11,3240.55,Marshall Medical Center,2019
1405,351000001,"HC CT SCAN, HEAD/BRAIN; W/O CNTRST",70450,4466.33,3097.38,Marshall Medical Center,2019
1406,351000002,"HC CT SCAN, HEAD/BRAIN; W/CNTRST",70460,4389.0,3042.0,Marshall Medical Center,2019
1407,351000003,"HC CT SCAN, HEAD/BRAIN; W/O CNTRST , THEN W/CNTRST",70470,4582.33,3178.89,Marshall Medical Center,2019
1408,351000004,"HC CT SCAN, ORBIT/SELLA/POSTR FOSSA/OUT, MID, INN EAR; W/O CNTRST",70480,4370.19,3029.46,Marshall Medical Center,2019
1409,351000005,"HC CT SCAN, ORBIT/SELLA/POSTR FOSSA/OUT, MID, INN EAR; W/CNTRST",70481,5154.99,3591.67,Marshall Medical Center,2019
1410,351000007,"HC CT SCAN, MAXILLOFCL AREA; W/O CNTRST",70486,5452.81,3730.65,Marshall Medical Center,2019
1411,351000008,"HC CT SCAN, MAXILLOFCL AREA; W/CNTRST",70487,4807.0,3612.57,Marshall Medical Center,2019
1412,351000010,"HC CT SCAN, SOFT TISSUE NECK; W/O CNTRST",70490,5024.36,3435.96,Marshall Medical Center,2019
1413,351000011,"HC CT SCAN, SOFT TISSUE NECK; W/CNTRST",70491,5785.12,4009.67,Marshall Medical Center,2019
1414,351000012,"HC CT SCAN, NECK TISSUE; W/O CNTRST , THEN W/CNTRST   &  SCTNS",70492,7648.36,5298.15,Marshall Medical Center,2019
1415,351000013,"HC CT ANGIOGPHY, HEAD, W/O CNTRST , FLW BY CNTST , W/IMG POST-PROC",70496,5231.27,3374.31,Marshall Medical Center,2019
1416,351000014,"HC CT ANGIOGPHY, NECK, W/O CNTRST , FLW BY CNTST , W/IMG POST-PROC",70498,5231.27,3374.31,Marshall Medical Center,2019
1417,352000001,"HC CT SCAN, THORAX; W/O CNTRST",71250,4670.11,3240.55,Marshall Medical Center,2019
1418,352000002,"HC CT SCAN, THORAX; W/CNTRST",71260,5418.33,3754.69,Marshall Medical Center,2019
1419,352000003,"HC CT SCAN, THORAX; W/O CNTRST , THEN W/CNTRST   &  SCTNS",71270,6093.4,4220.76,Marshall Medical Center,2019
1420,352000004,"HC CT SCAN, CERVICAL SPINE; W/O CNTRST",72125,4422.44,4265.69,Marshall Medical Center,2019
1421,352000007,"HC CT SCAN, THORACIC SPINE; W/O CNTRST",72128,4001.31,3859.19,Marshall Medical Center,2019
1422,352000008,"HC CT SCAN, THORACIC SPINE; W/CNTRST",72129,5785.12,4009.67,Marshall Medical Center,2019
1423,352000010,"HC CT SCAN, LUMBAR SPINE; W/O CNTRST",72131,5161.26,3751.55,Marshall Medical Center,2019
1424,352000011,"HC CT SCAN, LUMBAR SPINE; W/CNTRST",72132,5785.12,4009.67,Marshall Medical Center,2019
1425,352000013,HC CT ANGIOGRAPH PELV W/O&W/DYE,72191,4546.8,3039.91,Marshall Medical Center,2019
1426,352000014,"HC CT SCAN, PELV; W/O CNTRST",72192,5527.01,3830.97,Marshall Medical Center,2019
1427,352000015,"HC CT SCAN, PELV; W/CNTRST",72193,5841.55,3856.05,Marshall Medical Center,2019
1428,352000016,"HC CT SCAN, PELV; W/O CNTRST , THEN W/CNTRST  &  SCTNS",72194,5774.67,4989.88,Marshall Medical Center,2019
1429,352000018,"HC CT SCAN, UPPER XTRMTY; W/O CNTRST",73200,5209.33,3676.31,Marshall Medical Center,2019
1430,352000019,"HC CT SCAN, UPPER XTRMTY; W/CNTRST",73201,6793.55,4624.13,Marshall Medical Center,2019
1431,352000021,"HC CT SCAN, LWR XTRMTY; W/O CNTRST",73700,5050.49,3500.75,Marshall Medical Center,2019
1432,352000022,"HC CT SCAN, LWR XTRMTY; W/CNTRST",73701,6793.55,4624.13,Marshall Medical Center,2019
1433,352000024,"HC CT ANGIOGPHY, LWR XTRMT, W/O CNTRST, FLW CNTST, W/IMG PST-PCS",73706,5231.27,3374.31,Marshall Medical Center,2019
1434,352000025,"HC CT SCAN, ABDOMEN; W/O CNTRST",74150,5245.9,3638.69,Marshall Medical Center,2019
1435,352000026,"HC CT SCAN, ABDOMEN; W/CNTRST",74160,6382.86,4423.49,Marshall Medical Center,2019
1436,352000027,"HC CT SCAN, ABDOMEN; W/O CNTRST , THEN W/CNTRST  &  SCTNS",74170,6452.88,4472.6,Marshall Medical Center,2019
1437,352000028,HC CT ANGIO ABD&PELV W/O&W/DYE,74174,9092.55,6809.22,Marshall Medical Center,2019
1438,352000029,"HC CT ANGIOGPHY, ABDOMEN, W/O CNTRST, FLD BY CNTST W/IMG PST-PCS",74175,5137.22,3374.31,Marshall Medical Center,2019
1439,352000030,HC CT ABD/PELV W/O CON,74176,10771.86,7470.71,Marshall Medical Center,2019
1440,352000031,HC CT ABD/PELV W/CON,74177,12225.46,8279.54,Marshall Medical Center,2019
1441,352000032,HC CT ABD/PELV W/WO CON,74178,12293.38,8327.61,Marshall Medical Center,2019
1442,352000033,"HC CT ANGIO, ABD AORTA & BIL ILIOFM LWR XTRM RUNOFF, S&I, CNTST",75635,5137.22,3374.31,Marshall Medical Center,2019
1443,352000035,HC CT SCAN BONE DENSITOMETRY,77078,1095.16,767.03,Marshall Medical Center,2019
1444,360000011,"HC BONE BIOPSY,TROCAR/NEEDLE SUPRF",20220,1854.88,1854.88,Marshall Medical Center,2019
1445,360000020,HC INJ PROC SHOULDER ARTHROGRAPHY/CT/MRI,23350,869.44,869.44,Marshall Medical Center,2019
1446,360000021,HC INJECTION FOR ELBOW ARTHROGRAM,24220,869.44,869.44,Marshall Medical Center,2019
1447,360000022,HC INJECTION FOR WRIST ARTHROGRAM,25246,869.44,869.44,Marshall Medical Center,2019
1448,360000074,"HC INJECTION PROC,XTRMTY,VENOGRAPHY",36005,869.44,869.44,Marshall Medical Center,2019
1449,360000193,HC INJECTION FOR BLADDER X-RAY,51600,869.44,869.44,Marshall Medical Center,2019
1450,360000225,HC HRT/LUNG RESUSCITATION (CPR),92950,1686.63,1686.63,Marshall Medical Center,2019
1451,360000449,HC LEVEL 1 RAD INTERVENTIONAL PX,360000449,869.44,869.44,Marshall Medical Center,2019
1452,360000450,HC LEVEL 2 RAD INTERVENTIONAL PX,360000450,1500.62,1500.62,Marshall Medical Center,2019
1453,360000451,HC LEVEL 3  RAD INTERVENTIONAL PX,360000451,2543.53,2581.15,Marshall Medical Center,2019
1454,360000452,HC LEVEL 4  RAD INTERVENTIONAL PX,360000452,5049.44,5049.44,Marshall Medical Center,2019
1455,360000453,HC SURGERY LEVEL 1 1ST 30MIN,360000453,4102.67,4102.67,Marshall Medical Center,2019
1456,360000454,HC SURGERY LEVEL 1 ADD 15MIN,360000454,1846.52,1846.52,Marshall Medical Center,2019
1457,360000455,HC SURGERY LEVEL 2 1ST 30MIN,360000455,5236.5,5236.5,Marshall Medical Center,2019
1458,360000456,HC SURGERY LEVEL 2 ADD 15MIN,360000456,2356.48,2356.48,Marshall Medical Center,2019
1459,360000457,HC SURGERY LEVEL 3 1ST 30MIN,360000457,6578.28,6578.28,Marshall Medical Center,2019
1460,360000458,HC SURGERY LEVEL 3 ADD 15MIN,360000458,2960.49,2960.49,Marshall Medical Center,2019
1461,360000459,HC SURGERY LEVEL 4 1ST 30MIN,360000459,8169.81,8169.81,Marshall Medical Center,2019
1462,360000460,HC SURGERY LEVEL 4 ADD 15MIN,360000460,3676.31,3676.31,Marshall Medical Center,2019
1463,360000461,HC SURGERY LEVEL 5 1ST 30MIN,360000461,9316.18,9316.18,Marshall Medical Center,2019
1464,360000462,HC SURGERY LEVEL 5 ADD 15MIN,360000462,4192.54,4192.54,Marshall Medical Center,2019
1465,360000463,HC LASER - MOBILE OTHER,360000463,5907.39,5907.39,Marshall Medical Center,2019
1466,360000466,HC CATH LAB MINOR PROC 1ST 15MIN,360000466,6578.28,6578.28,Marshall Medical Center,2019
1467,360000467,HC CATH LAB MINOR PROCEDURE ADDITONAL 15MIN,360000467,2960.49,2960.49,Marshall Medical Center,2019
1468,360000469,HC PROSTATE/BLADDER LASER,360000469,11803.28,11803.28,Marshall Medical Center,2019
1469,360000470,HC OB SURGERY LEVEL 5 FIRST 30MIN,360000470,9316.18,9316.18,Marshall Medical Center,2019
1470,360000471,HC OB SURGERY LEVEL 5 ADD 15MIN,360000471,4192.54,4192.54,Marshall Medical Center,2019
1471,360000473,HC CELL SAVER SETUP,86891,351.12,351.12,Marshall Medical Center,2019
1472,360000474,HC VENOUS DEVICE PORT/PICC CARE,360000474,638.5,638.5,Marshall Medical Center,2019
1473,361000008,HC LEVEL 4 INJ INTRAOP PANCREATOGRAPHY,48400,5011.82,5011.82,Marshall Medical Center,2019
1474,361000009,HC LEVEL 3 INJ MAMMO DUCTO OR GALACTOGRAM,19030,2543.53,2543.53,Marshall Medical Center,2019
1475,370000019,HC ANESTH COMPLEX 1ST 30 MIN,370000019,2055.52,2055.52,Marshall Medical Center,2019
